"_type","category","isi","judul"
"dict","sains","Hari AIDS Sedunia, Ini Penyebab, Gejala, hingga Pengobatannya     dan    merupakan dua hal berbeda, tapi saling berhubungan.  (HIV) adalah virus yang bisa menyebabkan penyakit    ). HIV secara drastis dapat menurunkan sistem kekebalan tubuh. Hal ini yang membuat orang dengan HIV rentan terpapar penyakit, bakteri, virus, dan infeksi. Selain menurunkan sistem kekebalan tubuh, HIV menyerang dan menghancurkan sel CD4 yang seharusnya dapat melawan infeksi dari sistem kekebalan tubuh. Ketika sel CD4 hancur, tubuh sulit melawan infeksi dan kanker. Dilansir  , HIV adalah kondisi seumur hidup dan saat ini tidak ada obatnya, walaupun banyak ilmuwan sedang berusaha menemukannya. Namun, dengan perawatan medis, termasuk pengobatan yang disebut terapi antiretroviral (ART) adalah mungkin untuk mengelola HIV dan hidup dengan virus selama bertahun-tahun. Tanpa pengobatan, orang dengan HIV kemungkinan akan mengembangkan kondisi serius yang disebut AIDS. Pada saat itu, sistem kekebalan tubuh terlalu lemah untuk melawan penyakit dan infeksi lainnya. Umumnya, harapan hidup orang dengan AIDS yang tidak melakukan pengobatan hanya sekitar tiga tahun.","Hari AIDS Sedunia, Ini Penyebab, Gejala, hingga Pengobatannya"
"dict","www","Morgan Oey: Titik Terendah Saya Ketika Keluar dari SMASH - Artis peran dan penyanyi    didapuk memerankan Eggy dalam film  . Eggy merupakan karakter humanoid dengan penampilan pria tampan yang ""menetas"" dari telur.    adalah sebuah film drama romantis dengan sentuhan fiksi ilmiah yang diangkat dari Komik digital   karya Archie The RedCat.  Eggy dikirim ke bumi untuk membahagiakan Ran (Sheila Dara) yang sedang berada pada titik terendah hidupnya.  Seperti halnya Ran, Morgan pun pernah mengalami titik terendah dalam hidup.   Saat diwawancarai dalam jumpa pers dan   film Eggnoid di XXI Plaza Senayan, Jakarta Pusat, belum lama ini, Morgan mengaku titik terendah dalam hidupnya adalah ketika melepas     .  ""Salah satu titik terendah saya adalah ketika keluar dari SMASH,"" kata Morgan.  Morgan melanjutkan, hingga saat ini dia masih berhubungan baik dengan teman-temannya di grup tersebut. Diketahui, nama Morgan melejit ketika tergabung dalam Boyband SMASH pada 2010. Tetapi, tiga tahun kemudian, Morgan membuat keputusan berat dengan hengkang dari SMASH.  Keputusan Morgan untuk bersolo karier menimbulkan reaksi heboh dari Smashblast, sebutan untuk penggemar SMASH.   Tak jarang, Morgan kerap diterpa komentar yang mengecilkan hati dari mereka yang menyayangkan pertimbangan Morgan untuk fokus ke dunia seni peran.  Namun, seakan kembali menetas, Morgan berusaha bangkit dari titik itu dan membuktikan kualitas aktingnya dari film-film yang dia bintangi.","Morgan Oey: Titik Terendah Saya Ketika Keluar dari SMASH"
"dict","bola","SEA Games 2019, Windy Cantika Aisah Raih Medali Emas Angkat Besi  — Lifter putri Indonesia Windy Cantika Aisah sukses menyumbangkan    ketiga untuk kontingen Merah Putih pada   . Turun di kelas 49 kg putri, Windy Cantika Aisah merebut medali emas pada angkatan   cabang olahraga (cabor)    SEA Games 2019, Senin (2/12/2019) pagi. Bertanding di Rizal Memorial Stadium, Manila, Filipina, Windy memastikan raihan medali emas setelah sukses mengangkat beban 86 kg pada angkatan ketiga  . Selain meraih medali emas, Windy juga berhasil memecahkan rekor dunia   angkatan   yang tercatat atas namanya sendiri. Pada rekor sebelumnya, Windy menorehkan beban terbaik 86 kg untuk jenis angkatan  . Dengan keberhasilan Windy, Indonesia kini telah mengumpulkan tiga keping medali emas pada SEA Games 2019. Pada hari kedua perlombaan, Senin ini, Indonesia mendapatkan tambahan dua medali emas. Sebelumnya, Indonesia meraih medali emas kedua dari cabor   melalui keberhasilan Jauhari Johan. Indonesia masih berpeluang menambah koleksi medali emas dari cabor angkat besi melalui   . Eko Yuli Irawan akan turun di kelas 61 kg cabang angkat besi SEA Games 2019 yang dipertandingkan pada Senin siang mulai pukul 13.00 WIB.","SEA Games 2019, Windy Cantika Aisah Raih Medali Emas Angkat Besi"
"dict","tekno","Video: Tutorial Cara Menggunakan S Pen di Galaxy Note 10  - Agustus lalu Samsung memperkenalkan    dan Galaxy Note 10+ di New York, Amerika Serikat. Salah satu hal yang membedakan seri Galaxy Note Samsung dengan seri lainnya adalah adanya   . S Pen merupakan stylus (pena digital) yang hadir pada lini Galaxy Note, yang bisa dipakai untuk beragam fungsi. Khusus untuk S Pen yang dibawa pada seri Galaxy Note 10 ini, Samsung mengklaim sebagai S Pen terbaik yang pernah dirilis. Sebab S Pen pada kedua ponsel ini memiliki sejumlah fungsi baru, seperti AR Doodle, Air Action, hingga fungsi untuk mengubah tulisan tangan ke dalam teks. AR Doodle misalnya, dengan fitur ini pengguna bisa mengedit, menulis, hingga menggambar dengan S Pen secara langsung pada gambar yang tengah direkam oleh kamera. Hasil karya AR pengguna bisa ditampilkan lewat video dan foto. Kemudian ada pula Air Action. Fungsi ini boleh dibilang sebagai fitur yang paling menarik dari S Pen pada seri Galaxy Note 10. Fitur Air Action memungkinkan pengguna memakai S Pen layaknya remote untuk menggerakkan sejumlah fungsi. Ada pula fungsi baru yakni pengguna bisa mengonversi tulisan tangan menjadi teks, dan menyimpannya ke dalam format Microsoft Word atau PDF. Selain beberapa fungsi tersebut, S Pen juga bisa digunakan untuk mengedit video secara langsung pada perangkat. Dengan menggunakan S Pen, mengedit video diklaim Samsung bisa jadi lebih mudah dan presisi. Nah, bagi Anda yang ingin mengetahui lebih lanjut apa saja fitur baru S Pen dan cara menggunakannya,   punya video tutorial bagaimana cara menggunakan S Pen pada Galaxy Note 10. Video tersebut bisa dilihat lewat tautan .","Video: Tutorial Cara Menggunakan S Pen di Galaxy Note 10"
"dict","sains","Setara dengan Rumah Sakit Tipe C, Ini Fasilitas di RS Apung Nusa Waluya II  –    (RSA) Nusa Waluya II adalah rumah sakit pertama di Indonesia yang terletak di atas tongkang. Ini adalah rumah sakit ketiga milik doctorSHARE, yang beroperasi sejak 2013. RSA pertama milik doctorSHARE bernama RSA dr Lie Dharmawan. Kemudian, RSA kedua bernama Nusa Waluya I. Keduanya merupakan kapal yang secara bentuk mirip phinisi. Kompas.com menyambangi    pada Rabu (27/11/2019). Jika dibandingkan dengan rumah sakit di darat, RSA Nusa Waluya II setara dengan rumah sakit tipe C. Rumah sakit tipe C adalah rumah sakit yang mampu memberikan pelayanan kedokteran subspesialis terbatas. Setidaknya rumah sakit tipe C memiliki pelayanan untuk penyakit dalam, bedah, kesehatan anak, serta kebidanan/ kandungan. Untuk ukuran   , Nusa Waluya II memang cukup lengkap. Tak heran RSA ini pernah docking di Palu, Sulawesi Tengah, selama empat bulan pasca bencana tsunami dan gempa tahun lalu. Jika ditotal, RSA Nusa Waluya II melayani 9.938 pasien di Palu. Termasuk 6 pasien yang melahirkan normal, 10 pasien melahirkan caesar, 27 pasien operasi mayor dan 64 operasi minor. Saat berkunjung, saya dibawa berkeliling RSA tongkang pertama di Indonesia tersebut. B erikut aneka fasilitas di RSA Nusa Waluya II yang membuatnya setara dengan rumah sakit tipe C. Ini adalah tempat pasien (ibu hamil) melakukan pemeriksaan dan konsultasi dengan dokter atau bidan. Di dalam ruangan ini terdapat bed, mesin USG dan beberapa perlengkapan penunjang. Saat docking di suatu tempat, doctorSHARE mendatangkan beberapa dokter spesialis. Salah satunya adalah Dokter Spesialis Penyakit Dalam. Jika sedang tidak digunakan, ruangan ini juga digunakan sebagai Poli Umum. Terdapat satu kursi khusus pasien poli gigi, juga beberapa perlengkapan penunjang. Banyak pasien di pedalaman Indonesia, terutama bagian timur, yang memiliki masalah gigi. Di ruang ini mereka melakukan scaling, cabut gigi, juga tambal gigi.","Setara dengan Rumah Sakit Tipe C, Ini Fasilitas di RS Apung Nusa Waluya II"
"dict","lifestyle","4 Alasan Kamu Perlu Bersyukur Punya Kulit Sawo Matang  - Sebagian besar masyarakat Indonesia memiliki      . Kabar baiknya,   lebih rendah risiko terkena kanker kulit. Meski demikian, semua jenis warna kulit tetap perlu waspada terhadap kemungkinan mengalami masalah akibat paparan sinar matahari. Untuk mengetahui klasifikasi warna kulit seseorang, digunakan metode Fitzpatrick scale. Pertama kali ditemukan pada tahun 1975, sistem ini mengklasifikasikan warna kulit berdasarkan jumlah pigmen melanin pada kulit seseorang, serta reaksinya saat terpapar sinar matahari. Rata-rata orang Indonesia berada di klasifikasi tipe kulit 3 dan 4. Skala Fitzpatrick adalah tipe kulit 1 hingga 6. Deskripsi tipe kulit 3 dan 4 adalah: Orang yang masuk dalam klasifikasi warna kulit ini memiliki warna kulit kuning langsat dengan undertone emas. Warna matanya kecokelatan, begitu pula dengan warna rambut alaminya. Saat terpapar sinar matahari, bisa muncul bintik-bintik di pipi atau freckle. Bahkan apabila terpapar dalam jangka waktu lama, kulit bisa terbakar. Sebagian masyarakat Indonesia memiliki tipe kulit 4 dengan warna kulit sawo matang. Berbeda dengan tipe kulit 3, warna mata dan rambutnya lebih gelap. Ketika terpapar sinar matahari, kulit tipe 4 jarang terbakar namun tampak lebih gelap.","4 Alasan Kamu Perlu Bersyukur Punya Kulit Sawo Matang"
"dict","www","",""
"dict","sains","Bidak Catur Tertua di Dunia Ditemukan di Yordania Selatan KOMPAS.com - Seorang arkeolog berhasil menemukan bidak    tertua yang diperkirakan berumur 1.300 tahun. Benda yang terbuat dari batu pasir itu berbentuk persegi panjang dengan cabang dua pada pangkalnya. John Oleson, arkeolog dari University of Victoria di Kanada yang menemukan bidak catur tersebut menyebut kalau benda itu mirip dengan bidak catur Islam awal, yakni benteng. Meski begitu, saat pertama ditemukan, ia sempat dibuat bingung dan menyangkanya sebagai benda artefak agama. ""Bentuknya persegi panjang dengan dua tonjolan pada salah satu sisinya, menyerupai altar Nabatien. Namun lebih meyakinkan sebagai bidak catur,"" kata Oleson. Bidak catur benteng tersebut ditemukan di sebuah situs bernama Humayma, Yordania Selatan pada tahun 1991. Humayma sendiri merupakan rute perdagangan yang sibuk antara Asia, Timur Dekat, dan Timur Tengah. Selama ini ahli menduga bahwa permainan catur dibawa dari India oleh pedagang keliling sekitar 1.500 tahun yang lalu. Seiring waktu, aturan dan nama juga telah berubah. Sementara, Oleson juga menambahkan kalau referensi mengenai permainan catur juga ditemukan dalam teks-teks Islam sejak abab ke-7. Rupanya catur juga merupakan hobi dan permainan yang populer. Secara keseluruhan temuan tersebut menunjukkan bukti awal, bentuk sekaligus contoh bidak catur tertua. Namun masih diperlukan studi lanjutan untuk mendapatkan analisis lebih rinci mengenai bidak catur itu. Temuan ini telah dipresentasikan dalam pertemuan tahunan American Scools of Oriental Research.","Bidak Catur Tertua di Dunia Ditemukan di Yordania Selatan"
"dict","lifestyle","Habis Olahraga, Lebih Baik Mandi dengan Air Dingin atau Hangat?  - Setelah berolahraga, otomatis badan berkeringat dan kulit ""dihinggapi"" kotoran. Pastinya, mandi setelah berolahraga adalah kegiatan yang sangat menggoda. Bayangkan saja segarnya mandi di bawah kucuran air dingin atau air hangat, ditambah dengan sabun yang bisa membersihkan kulit kita.  , ternyata memiliki manfaatnya masing-masing. Mari mulai dengan mengetahui manfaat mandi setelah   , dengan air dingin terlebih dahulu. Mungkin kamu pernah melihat atlet yang berendam dengan air berisikan es batu, sebagai cara untuk membuat tubuhnya rileks, setelah bertanding atau berlatih. Jika tidak memungkinkan, kamu tidak perlu mandi dengan air dingin yang berisikan es batu layaknya atlet. Cukup turunkan saja temperatur airnya. Apa saja manfaat mandi setelah olahraga, dengan air dingin itu? Setelah berolahraga, tentu saja otot dipaksa untuk kerja ekstra. Mandi dengan air dingin ternyata bisa mempercepat proses penyembuhan otot, serta mengurangi peradangan otot, setelah olahraga. Perlu diketahui, mengurangi peradangan otot dengan   , bisa meminimalisir kemungkinan nyeri otot, pada keesokan harinya.","Habis Olahraga, Lebih Baik Mandi dengan Air Dingin atau Hangat?"
"dict","lifestyle","Calon Ibu Perlu Persiapkan Kecukupan Nutrisi sejak Sebelum Hamil  - Semua ibu ingin anaknya mendapatkan cukup    sehingga tumbuh kembangnya optimal. Namun, sedikit perempuan yang memperhatikan kecukupan nutrisi sang buah hati ketika mengandung.  Padahal, nutrisi sebetulnya perlu dipersiapkan sejak sebelum masa kehamilan,  . Apa sebabnya?  Ahli gizi dari multivitamin YOUVIT, Rachel Olsen, menjelaskan, tingkat kecukupan nutrisi    akan sangat memengaruhi kesehatan janin.   Namun, banyak perempuan yang baru menyadari kehamilannya setelah beberapa minggu berjalan. Ketika itu terjadi, bisa saja perempuan tersebut belum mempersiapkan nutrisinya.  ""Ketika ibu tahu dia hamil, kadang sudah di minggu kedua, ketiga. Padahal, satu sampai empat minggu pertama penting sekali untuk sudah mencukupi nutrisi dalam tubuh, terutama asam folat.""  Hal itu diungkapkan Rachel dalam peluncuran YOUVIT MultiMum di Mal Kota Kasablanka, Jakarta Selatan, beberapa waktu lalu.    Studi berjudul ""Maternal Micronutrient Deficiency during the First Trimester among Indonesian Pregnant Women Living in Jakarta (Defisiensi mikronutrien selama trimester pertama kehamilan pada ibu hamil Indonesia yang Tinggal di Jakarta)"" menyebutkan secara rinci ketidakcukupan nutrisi pada ibu hamil.  Kekurangan zat besi mencapai 88,8 persen, seng 95,1 persen, kalsium 97,9 persen,    D 100 persen, folat 90 persen, dan vitamin B12 78,3 persen.  ""Artinya, banyak perempuan tidak mempersiapkan asupannya sebelum hamil,"" kata Rachel.  Kecukupan nutrisi juga perlu didukung oleh beberapa hal, salah satunya melalui konsumsi suplemen. Namun, vitamin ternyata memerlukan waktu beberapa bulan agar penyerapannya optimal.  Misalnya, kata Rachel, vitamin D yang penyerapan optimalnya membutuhkan waktu sekitar tiga bulan.  ""Kita berpikir multivitamin bisa langsung diserap tubuh, padahal mungkin perlu satu, dua, atau tiga bulan baru bisa diserap optimal,"" ujarnya. Oleh karenanya, para ibu yang merencanakan kehamilan, sebaiknya juga mengasup nutrisi dan vitamin seimbang agar kelak jika hamil, janin dalam kandungannya mendapatkan nutrisi cukup.","Calon Ibu Perlu Persiapkan Kecukupan Nutrisi sejak Sebelum Hamil"
