"_type","category","isi","judul"
"dict","lifestyle","Menikah, Justin Bieber Jadi Pria yang Lebih Baik     berhasil membuktikan jika ia adalah istri yang tepat untuk   . Baldwin, berhasil membuat penyanyi asal Kanada itu menjadi pribadi yang lebih baik. Salah satu sumber yang dekat dengan pasangan itu mengatakan, Baldwin tak hanya selalu ada untuk sang suami. Model 21 tahun itu juga mendorong Bieber utuk mendapatkan bantuan yang benar-benar dibutuhkannya untuk mengatasi masalah kesehatan mental yang dihadapinya. Baldwin adalah teman hidup yang baik untuk Bieber dan mereka memiliki ikatan batin yang kuat. “Justin tergila-gila pada Baldwin. Dia pikir Baldwin adalah istri terbaik,"" ucap sumber tersebut. Inlah yang membuat pasangan ini memutuskan hidup bersama. Menurut sumber, Hailey Baldwin adalah orang yang sangat stabil tanpa masalah yang rumit. Romansa antara Bieber dan Baldwin memang tak selalu berjalan mulus. Namun, ini justru membuat ikatan mereka semakin kuat. Tahun 2016, hubungan keduanya sempat putus. Namun, mereka kembali bersama dan membuktikan jika kualitas hubungan mereka semakin kuat dalam kesempatan kedua ini. Baldwin dan Bieber bertunangan pada Juli 2018 dan menikah di bulan September 2018 dalam sebuah upacara sipil. Sejak itu, Bieber mulai fokus dengan masalah kesehatan mentalnya dan sang istri selalu menemani perjuangannya. ""Baldwin mampu mendukung Bieber denan cara yang tak bisa dilakukan orang lain. Dia melakukannya hanya karena cinta. Dia tidak menginginkan apa pun darinya kecuali dia bisa menjadi orang dan suami terbaik,"" ucap sumber itu. Sumber tersebut juga berkata, Bieber sangat berterima kasih atas kesabaran dan dukungan sang istri. Sumber itu mengklaim Baldwin adalah pasangan yang sempurna untuk Bieber, meski banyak orang yang tak suka dengan pernikahannya. Bahkan, seorang penggemar mengatakan kepada Bieber jika sesungguhnya pelantun ""Baby"" itu tidak mencintai istrinya melainkan mantan kekasihnya,   . Dalam sebuah pernyataan, Justin Bieber justru menyebut para penggemarnya tidak dewasa dan tak berhak mengatur hidupnya. Justin Bieber nampak selalu membela sang istri, Hailey Baldwin. Dan, sang istri telah mampu menjadikannya pribadi yang lebih baik. Hari Senin (25/3/2019), Bieber mengumumkan jika ia sedang rehat dari industri musik untuk fokus pada permasalahan yang sedang dihadapinya, yang akan membantunya mempertahankan pernikahannya dan menjadi ayah yang baik. Apa yang dilakukan oleh Bieber ini menjadi bukti nyata jika Haile Baldwin sangat berpengaruh dalam hidupnya dan membuat dirinya menjadi pria yang lebih bertanggung jawab.","Menikah, Justin Bieber Jadi Pria yang Lebih Baik"
"dict","sains","Fetus in Fetu Muncul Lagi, Bayi di Columbia Lahir ""Mengandung"" Janin  Monica Vega, seorang wanita Columbia belum lama ini melahirkan seorang    perempuan cantik. Anehnya, bayi Vega lahir dalam kondisi ""mengandung"" kembarannya.    perempuan itu diberi nama Itzamara. Ia lahir bersama kembaran janinnya di pelabuhan Kolombia Barranquilla. Kasus ini diyakini sebagai contoh langka ""  "" atau    di dalam janin. Sebuah kondisi langka yang hanya tercatat kurang dari 100 kasus dalam literatur   . Dalam kasus luar biasa, dokter pernah mendiagnosis seorang pria berusia 47 tahun dengan fetus in fetu. Seorang remaja pria 17 tahun asal Grobogan, Jawa Tengah juga pernah dikabarkan mengalami kondisi ini 2017 lalu. Melansir surat kabar lokal  , dokter sebenarnya sudah mengetahui adanya kelainan sejak Itzamara masih di dalam kandungan. Padahal biasanya kondisi seperti ini baru bisa terlihat saat bayi sudah lahir. Hasil USG pada usia kehamilan 35 minggu, janin di dalam kandungan Vega nampak seperti memiliki kista. Namun pemeriksaan lebih lanjut menunjukkan itu adalah ""janin"". ""Ini salah satu kasus paling aneh dan paling menarik dalam perawatan ibu dan bayi,"" ujar Dr Miguel Antonio Parra Saavedra dari klinik La Merced di Barranquilla yang menangani kasus tersebut. Melansir  , Kamis (21/3/2019), Itzamara lahir dengan operasi caesar pada usia kehamilan 37 minggu di tanggal 27 Februari 2019 dengan berat 3,2 kilogram. Sehari setelah Itzamara lahir, dokter harus melakukan operasi lubang kecil di perutnya guna mengangkat ""janin"" yang baru terbentuk tapi terus tumbuh. ""Kami menceritakan apa yang terjadi pada sang ibu karena ini adalah peristiwa sangat langka. Seperti kebanyakan orang, dia (Vega) tidak tahu bahwa fenomena seperti ini dapat terjadi,"" imbuh rekan dokter Dr Parra Saavedra. Operasi lubang kunci sukses dilakukan dan dokter memperkirakan panjang janin Itzamara sekitar 14 milimeter tanpa jantung, tanpa otak, hanya anggota gerak rudimental. Setelah dokter memotong tali pusar yang mengikat keduanya, janin itu mati. Saat ini Itzamara dalam kondisi    yang baik dan masih dalam proses pemulihan. ""Dia memiliki sedikit bekas luka di perut, tapi dia tetap bayi normal yang mungkin sedang dibicarakan dunia medis,"" ujar Parra. Para ilmuwan belum memahami jelas mengapa fenomena fetus in fitu bisa terjadi. Dugaan sementara, peristiwa ini terbentuk saat trimester pertama kehamilan kembar, salah satu janin membungkus dan menyelimuti yang lain.    kembar yang terbungkus kemudian menjadi ""parasit"" dan bergantung pada suplai darah dari kembar inang. Beberapa dokter kerap memberi diagnosis salah akan kasus seperti ini menjadi teratoma. Itu adalah tumor sel geminal yang terdiri dari beberapa jenis jaringan berbeda seperti rambut, kuku, otot atau tulang. Teratoma kadang tampak seperti janin yang kurang berkembang.","Fetus in Fetu Muncul Lagi, Bayi di Columbia Lahir ""Mengandung"" Janin"
"dict","megapolitan","Tarif MRT Rp 3.000-Rp 14.000 Berlaku 1 April 2019  —    moda raya terpadu (  ) yang telah disepakati Pemerintah Provinsi DKI Jakarta dan DPRD DKI Jakarta bakal berlaku saat MRT beroperasi komersial, yakni 1 April 2019.  ""Insya Allah (berlaku per 1 April),"" kata Gubernur DKI Jakarta Anies Baswedan di DPRD DKI Jakarta, Selasa (26/5/2019).  Anies mengatakan, perhitungan    yang diterapkan untuk MRT berbeda dengan Transjakarta yang satu tarif. Tarif MRT bervariasi dari Rp 3.000 hingga Rp 14.000.  ""Jadi kalau ditanya berapa tarif MRT, Anda mau naik dari mana, tujuannya ke mana, dari situ keluar tarifnya,"" ujar Anies.  Adapun Direktur PT MRT Jakarta William Sabandar mengatakan, nantinya moda raya terpadu (MRT) bakal melayani pembayaran dengan uang elektronik yang dikeluarkan bank.   Setidaknya, ada lima bank yang sudah bekerja sama dengan MRT.   ""Ada lima bank yang sudah bekerja sama, yaitu BRI, BNI, Mandiri, dan BCA, plus Bank DKI,"" kata William di Bundaran HI, Senin (25/3/2019).  Kartu bank ini baru bisa digunakan saat MRT beroperasi komersial pada 1 April 2019. Saat ini, MRT masih pada fase operasi tidak berbayar.","Tarif MRT Rp 3.000-Rp 14.000 Berlaku 1 April 2019"
"dict","lifestyle","Terbaru, yang ""Fresh"" dan ""Nge-Pop"" dari Air Jordan I Mid  Musim panjang       1 versi ""mid"" nampaknya masih akan terus berlanjut. Setelah sederet varian diluncurkan dalam beberapa bulan terakhir, dan selalu laris manis di pasaran, kini kembali muncul kreasi terbaru. Sebuah Air Jordan I mid yang lebih "" "" dan "" "" tentu bisa menjadi pilihan tersendiri di antara sekian banyak opsi ""konvensional"" dari    ikonik ini.  seperti diberitakan laman  siluet terbaru Air Jordan I menyuguhkan desain yang tak biasa.    ini didominasi warna putih, beraksen hijau terang dan   (  bersemu jingga). Pada sebagian besar bidang putih di sepatu itu disematkan ilustrasi dari logo Air Jordan menggunakan tinta hitam. Variasi itu dipadankan dengan kombinasi warna hijau terang dan  , pada logo  yang dibuat dengan model "" "". Pada sisi luar sneaker ini, logo swoosh berwarna hijau terang, sementara pada sisi dalam menggunakan warna  . Sementara, pada sisi "" "" yang menutup pergelangan kaki, juga dipakai metode serupa. Bidang tersebut di-""belah dua"", sisi yang di luar menggunakan warna merah, dan sisi yang di dalam hijau terang. Selain itu, bagian   dan   menggunakan warna "" "" yang amat kentara karena bersisian dengan material kulit putih bersih pada bagian  .","Terbaru, yang ""Fresh"" dan ""Nge-Pop"" dari Air Jordan I Mid "
"dict","regional","Kisah Pilu Taufik, Malaikat Kecil Penyelamat Turis Malaysia yang Jadi Tulang Punggung Keluarga (1)  Bocah Taufik menjadi buah bibir setelah turut berjasa dalam upaya evakuasi 22 wisatawan asal Malaysia dalam bencana longsor di kawasan wisata   , Desa Senaru, Kecamatan Bayan, Kabupaten   , Nusa Tenggara Barat, Minggu (17/3/2019). Bocah berusia 12 tahun ini (bukan 7 tahun seperti yang diberitakan sebelumnya) menuntun para wisatawan itu untuk keluar dari lokasi bencana saat kawasan wisata Tiu Kelep dihantam longsoran batu setelah gempa bermagnitudo 5,8 mengguncang. Menjadi pemandu wisata atau   cilik bukan pilihannya. Keadaan ekonomi keluarganya memaksa bocah penyandang    ini untuk menjadi tulang punggung keluarga dengan menghabiskan masa kanak-kanaknya memandu para wisatawan di Tiu Kelep. Taufik dan keluarga hidup dalam keterbatasan dan kekurangan. Dia tinggal di gubuk sederhana bersama nenek dan tiga sepupunya. Dia berbincang dengan para kru dan jurnalis yang turut serta hendak ke rumahnya dengan bahasa isyarat dipandu Renawadi, saudara sepupu Taufik atau kakak dari Tomi Albayani (14). Tomi adalah salah satu sepupunya yang meninggal dunia karena tertimpa longsoran batu besar di Tiu Kelep bersama 2 wisatawan Malaysia lainnya, Tai Siew Kim dan Lim Sai Wah. Sore itu, Taufik tampak sumringah. Dia membawa lima durian. Taufik mengaku tak sabar segera sampai rumahnya. Sesekali, dia menyesalkan hujan tak kunjung reda. ""Tadi dia beli (durian) sebelum tiba di Bayan. Dia suka berbagi. Semua orang mau dia kasih apa yang dia suka dan makan, perhatian orangnya,"" tutur Renawadi. Begitu turun dari ambulans, dia langsung menjumpai neneknya, Siranim. Dia lalu membuka durian kesukaannya bersama teman-teman sebayanya yang sudah berkumpul. Tak banyak durian disantap Taufik. Dia malah memanggil siapa saja yang melintas untuk mencicipi durian yang dibawanya. Dengan bahasa isyarat, Taufik mengungkapkan rasa bahagianya.  Kebiasaan yang selalu disukai warga dan kawan-kawan sebaya Taufik adalah kesukaan bocah ini berbagi apa saja yang dimilikinya kepada orang lain meskipun dengan bahasa isyarat. Namun, semua orang di kampungnya memahami dan mengerti apa yang disampaikan Taufik meski tanpa kata-kata. ""Kita harus membahasakan dengan bahasa isyarat, apa pun itu. Taufik sama sekali tidak bisa mendengar. Dia lahir tanpa daun telinga, itu yang menyebabkan dia tak mendengar apa pun, dan jadi tidak bisa bicara,"" ungkap Renawadi.   Taufik bersama ketiga sepupunya diasuh oleh Siranim, sang nenek, sejak bayi. Mereka semua tak lagi tinggal dengan orangtuanya. Orangtua mereka ada yang bercerai, ada yang berburu rezeki ke Malaysia. Kepala Dusun Lendang Cempaka, Senaru, Sarwan, mengatakan bahwa keluarga Taufik tergolong keluarga miskin. Mereka menerima bantuan, seperti kartu sehat dan raskin, tetapi mereka tidak mendapatkan Program Keluarga Harapan (PKH) karena tak ada kepala keluarga. ""Kami terus mengupayakan mereka dapat PKH karena sepupu Taufik ada yang sudah bersekolah tetapi terdata di kartu keluarga bapaknya. Hanya saja dia tinggal di sini bersama neneknya"" kata Sarwan. Sarwan sendiri kerap memperhatikan keluarga ini mengingat Taufik sejak kecil tak dirawat kedua orangtuanya. Taufik, lanjut dia, bekerja keras untuk membantu neneknya memenuhi kebutuhan sehari-hari, terlebih lagi sang kakek merantau ke Malaysia, kedua orangtuanya bercerai, dan tiga sepupunya bernasib sama, hidup tanpa kedua orangtua. Namun, Sarwan tak sepakat bila Taufik disebut tulang punggung keluarga. ""Dibilang tulang punggung keluarga sih   juga karena mereka mengandalkan kiriman dari kakeknya yang merantau di Malaysia. Tapi kalau ada rezeki yang didapat dari air terjun akan diberikan ke neneknya untuk membantu biaya makan minum,"" ungkap Sarwan. Dia lalu menegaskan bahwa anak-anak di Desa Senaru tidak dipekerjakan menjadi   atau pemandu wisata layaknya orang dewasa. Mereka hanya mengisi waktu luang sepulang sekolah menjadi tenaga pengangkut barang untuk mendapatkan upah seikhlasnya. Beda dengan Taufik yang tidak bersekolah. ""Dia kan sama temen-temannya sebaya banyak juga, belasan orang. Sepulang sekolah rata-rata pergi ke air terjun, setelah pulang sekolah, bukan menjadi   secara permanen. Kadang dikasih tip seikhlasnya dari tamu itu sendiri, bukan dipekerjakan,"" kata Sarwan.","Kisah Pilu Taufik, Malaikat Kecil Penyelamat Turis Malaysia yang Jadi Tulang Punggung Keluarga (1)"
"dict","lifestyle","Waspadai, Risiko Kesehatan Hati dari Diet Keto       keto belakangan ini menjadi salah satu metode paling populer untuk menurunkan berat badan. Sayangnya, para peneliti dan ahli    mulai mengkhawatirkan efek samping dari pola diet ini. Riset terbaru menyimpulkan, diperlukan kehati-hatian dalam mengadopsi pola diet ini, khususnya bagi kaum perempuan. Riset yang dilakukan peneliti di Universitas Iowa menyimpulkan, pria dan wanita memiliki reaksi berbeda dalam merespons   . Penelitian yang dipresentasikan dalam pertemuan tahunan   ini mendasarkan temuan mereka lewat penelitian pada tikus. Tikus betina kecil memiliki peluang menghilangkan lemak dalam jumlah yang berbeda secara signifikan daripada tikus jantan, dalam pola diet ini. Selain itu, ada kecenderungan tikus betina mengalami gangguan kontrol gula selama masa riset. Jesse Cochran, selaku peneliti utama dalam riset ini, mengatakan respons tubuh seseorang terhadap diet keto sebenarnya sulit diketahui. Namun, dengan hasil temuan ini menjadi petunjuk agar kita berkonsultasi dengan ahli gizi terlebih dahulu sebelum memulai diet. ""Sangat penting untuk berpikir kritis ketika meninjau informasi ini, dan menyediakan sedikit waktu untuk menggali pemahaman agar semuanya jelas,"" ucap Cochran. Banyak orang mengklaim diet keto sangat membantu untuk mendapatkan tubuh ideal, termasuk para selebritas. Sayangnya, tak satu pun riset membuktikan keampuhan diet keto dalam menurunkan berat badan. Banyak riset epidemiologis telah menunjukkan adanya respons yang beragam untuk diet keto ini. Selain itu, beberapa riset yang berfokus pada wanita tidak menemukan korelasi antara penurunan berat badan dan pengurangan asupan karbohidrat. Para ahli gizi telah memperingatkan, tidak ada cukup data yang ampuh menurunkan berat badan secara dramatis tanpa efek samping untuk kesehatan. Bahkan, diet keto dipercaya mengandung risiko potensial termasuk masalah hati dan ginjal, kekurangan nutrisi, dan terlalu banyak lemak jenuh. Seperti yang kerap diulas, diet keto bertujuan untuk merangsang proses ketosis dalam tubuh. Beberapa hari setelah seseorang mengurangi asupan karbohidrat dan menghilangkan asupan gula, tubuh akan mencari sumber energi lain. Tubuh mulai membakar lemak yang tersimpan, dan, dalam prosesnya, hati mengubah lemak menjadi keton. Keton menjadi bahan bakar baru, dan saat terakumulasi dalam darah, tubuh mengalami ketosis. Inilah yang mendatangkan reaksi pembakaran lemak untuk menurunkan berat badan. Menurut Cochran, riset yang dilakukannya berhasil mengungkap alasan perbedaan respons tubuh dalam menanggapi diet keto. Dalam studi tersebut, setengah dari tikus menjalani diet ketogenik dan setengahnya melanjutkan diet teratur sebagai kontrol. Diet kontrol meliputi konsumsi tujuh persen lemak, 47 persen karbohidrat, dan 19 persen protein. Sementara itu, diet keto meliputi pola konsumsi 75 persen lemak, tiga persen karbohidrat, dan delapan persen protein. Penurunan berat badan melalui diet keto, dalam riset ini, hanya terjadi pada tikus jantan. Setelah 15 minggu, tikus jantan memiliki pengurangan berat badan yang signifikan berkat penurunan massa lemak. Tapi, tikus betina tidak mengalami perubahan berat. Peneliti berpendapat, hal ini disebabkan oleh peran esterogen. Dalam riset ini, peneliti mengeluarkan ovarium dari beberapa tikus betina, dan menguji para tikus untuk melakukan diet kembali. Hasilnya, tikus-tikus betina yang kekurangan estrogen, merespons diet keto dengan pola penurunan berat badan dan lemak sesuai yang diharapkan. ""Riset kami menunjukkan hormon seks dapat memodulasi cara tikus jantan dan betina merespons diet ketogenik,"" kata Cochran.  ditemukan pula liver tikus jantan yang melakukan diet keto memiliki tanda fibrosis dan penyimpanan lemak yang lebih nyata daripada tikus betina yang juga melakukan diet keto. Ditemukan kadar hormon FG21 yang lebih tinggi pada tikus jantan. Riset sebelumnya telah membuktikan, hormon FG21 diproduksi sebagai respons terhadap kerusakan hati, terutama dalam kasus penyakit hati berlemak non alkohol. Riset di tahun 2007 dari Universitas Dukejuga membuktikan, melakukan diet keto selama enam bulan dapat meningkatkan penyakit hati berlemak. Berdasarkan riset yang dilakukannya inilah, Cochran tidak akan merekomendasikan diet keto untuk pria atau wanita, sampai efek dan mekanisme diet dipahami dengan lebih baik. Masih diperlukan riset lebih lanjut untuk memastikan diet keto bisa diterapkan untuk semua orang dengan kondisi kesehatan yang baik. Peneliti mencurigai, penurunan berat badan yang terjadi pada tikus jantan hanyalah efek yang berkembang di organ hati sebagai konsekuensi dari peningkatan berat badan. Selain itu, hormon estrogen mungkin telah melindungi para wanita dari kerusakan hati. Oleh karena itu, diet keto tak memiliki dampak signifikan untuk penurunan berat badan pada wanita. “Secara keseluruhan, ada kemungkinan penurunan berat badan yang kita lihat adalah sekunder dari respons hormonal terhadap akumulasi fakta,” ucap Cochran. Cochran lantas menyarankan pentingnya penelitian lebih lanjut sebelum diet ini direkomendasikan kepada manusia.","Waspadai, Risiko Kesehatan Hati dari Diet Keto  "
"dict","nasional","Mendagri Serahkan Ke Panwas soal Dugaan Pelanggaran ASN di Kampanye Terbuka - Menteri Dalam Negeri    menyerahkan persoalan dugaan pelanggaran pemilu pada hari pertama    terbuka capres-cawapres, Minggu (24/3/2019) kepada panwas.  Tjahjo menanggapi temuan Badan Pengawas Pemilu terkait pelanggaran keterlibatan Aparatur Sipil Negara (ASN) dan penggunaan fasilitas negara.  ""Saya kira tugasnya ada pada panwas. Silakan panwas lakukan telahan, koreksi, pemanggilan, pengadilan sesuai ketentuan UU yang ada,"" kata Tjahjo di Hotel Grand Paragon, Jakarta Pusat, Rabu (27/3/2019).  Tjahjo pun mengaku terbuka dengan proses tindaklanjut dari temuan Bawaslu tersebut.  ""Kami dari pihak Kemendagri, dari pihak ASN saya kira terbuka,"" ungkap dia.  Sebelumnya, Bawaslu menemukan ada beberapa pejabat yang menggunakan fasilitas negara saat kampanye. Beberapa pejabat ini menggunakan mobil milik negara saat menghadiri kampanye. Ketidakpatuhan lainnya, dugaan keterlibatan Aparatur Sipil Negara (ASN), serta beberapa alat peraga yang bukan merupakan alat peraga partai politik.  Anggota Bawaslu Fritz Edward Siregar mengatakan, temuan-temuan ini muncul di lokasi kampanye Jokowi-Ma'ruf di Banten, dan lokasi kampanye Prabowo di Manado.  ""Temuannya ini kan di Banten dan Manado. Ya langsung ditindaklanjuti di daerah, sebab terjadi di daerah,"" ujar Fritz saat dikonfirmasi, Senin (25/3/2019).","Mendagri Serahkan Ke Panwas soal Dugaan Pelanggaran ASN di Kampanye Terbuka"
"dict","lifestyle","Lolosnya Nike dari Gugatan Hak Cipta untuk Logo ""Jumpman"" Air Jordan  Siapa tak tahu dengan    ""  khas   ? Selama lebih dari 30 tahun, logo ini tak pernah surut dari berbagai kreasi yang amat diminati oleh para penggemar olahraga ataupun kolektor   -utamanya.    itu telah menjelma menjadi sebuah simbol yang kerap direlasikan dengan berbagai citra, tak cuma   tapi pun kelas dan gaya hidup tersendiri. Namun, siapa yang mengira jika di balik kemasyuran logo "" "" itu tersimpan kisah masa lalu, yang kemudian menjadi celah untuk melancarkan tuduhan pelanggaran hak cipta.  Adalah   , -produsen    dan peralatan olahraga asal Amerika Serikat- selaku pemilik merek, yang harus menghadapi tuduhan itu. Di tahun 1985, fotografer    mengajukan gugatan pelanggaran hak cipta. Beruntung, kasus ini akhirnya rampung, dan Nike pun lolos dari tuduhan tersebut. Rentmeester mengambil foto untuk  . Foto itu mengabadikan figur   , yang mengenakan seragam tim nasional AS untuk Olimpiade, lengkap dengan sepatu Converse andalannya kala itu. Dalam foto tersebut, m ""Rentmeester menciptakan sebuah foto dengan pose yang belum pernah ada sebelumnya."" ""Inspirasi pose itu datang dari gerakan balet untuk menyuguhkan gambaran terbang beserta kekuatan dari sosok Michael Jordan."" Demikian bunyi petisi yang ditulisnya sendiri untuk Mahkamah Agung, seperti diberitakan laman  . Pengakuan itu pun ternyata tak hanya sepihak. Buktinya,   belakangan memasukkan karya Rentmeester itu dalam salah satu di antara 100 foto yang paling pengaruh dalam sejarah dunia. Lalu, ketika Michael Jordan meninggalkan bangku kuliah dan bergabung ke liga bola basket profesional AS, NBA, dia menandatangani kontrak kerjasama dengan Nike. , pada bagian ini Rentmeester mengklaim Nike telah menjiplak setiap bagian asli dari foto karyanya tadi, dalam foto lain, hingga kemudian menjadi logo "" "". Dalam foto sejenis yang dibuat oleh Nike, Jordan melakukan gerakan serupa dengan latar belakang siluet gedung-gedung pencakar langit di   . Namun, dalam pose kali ini Jordan sudah mengenakan seragam hitam-merah milik klub Bulls Chicago, di mana dia mulai bermain. Siluet dari gambar itulah yang kemudian menjadi logo Air Jordan. Kemasyuran Air Jordan tak bisa diragukan, bahkan di tahun lalu saja merek ini mencatat angka penjualan sebanyak 2,8 miliar dollar AS. Setelah berselang 30 tahun sejak Rentmeester mengambil foto Jordan, dia mengajukan gugatan kepada Nike. Dia menuduh Nike melakukan pelanggaran hak cipta. Namun,    Here are the photos, Rentmeester left, Nike Right. Basically, courts (not the SC, which doesn't explain cert denials) said pose/angle are protect-able, but since idea of Jordan dunking are not, would have had to be ""virtually identical."" Cited slight dif in limb angles, etc. ","Lolosnya Nike dari Gugatan Hak Cipta untuk Logo ""Jumpman"" Air Jordan"
"dict","nasional","Survei Litbang ""Kompas"": Elektabilitas Jokowi-Maruf 49,2 Persen, Prabowo-Sandiaga 37,4 Persen  Survei terbaru yang dilakukan Litbang   pada 22 Februari 2019 - 5 Maret 2019 menunjukkan, jarak elektabilitas antara pasangan calon presiden dan calon wakil presiden, Joko Widodo-Ma'ruf Amin dan Prabowo Subianto-Sandiaga Uno, semakin tipis. Elektabilitas Jokowi-Ma'ruf berada di angka 49,2 persen, sementara Prabowo-Sandiaga 37,4 persen. Adapun, 13,4 persen responden menyatakan rahasia. Survei dilakukan melalui wawancara tatap muka dengan melibatkan 2.000 responden yang dipilih secara acak melalui pencuplikan sistematis bertingkat di 34 provinsi di Indonesia, dengan tingkat kepercayaan 95 persen, dan  +/- 2,2 persen. Peneliti Litbang   Bambang Setiawan menuliskan, jarak elektabilitas kedua pasangan calon semakin menyempit, 11,8 persen. Litbang   juga melakukan survei pilihan capres dan cawapres berdasarkan usia pemilih, dengan hasil sebagai berikut: Oktober 2018:  Jokowi-Ma'ruf:39,3 persen Prabowo-Sandiaga: 44,8 persen Rahasia: 15,9 persen Maret 2019: Jokowi-Ma'ruf:42,2 persen Prabowo-Sandiaga: 47,0 persen Rahasia: 10,8 persen Oktober 2018:  Jokowi-Ma'ruf: 43,3 persen Prabowo-Sandiaga: 42,4 persen Rahasia: 14,49 persen Maret 2019: Jokowi-Ma'ruf: 49,1 persen Prabowo-Sandiaga: 41,0 persen Rahasia: 9,9 persen Oktober 2018:  Jokowi-Ma'ruf:39,3 persen Prabowo-Sandiaga: 44,8 persen Rahasia: 15,9 persen Maret 2019: Jokowi-Ma'ruf:46,6 persen Prabowo-Sandiaga: 39,7 persen Rahasia: 13,7 persen Oktober 2018:  Jokowi-Ma'ruf:51,1 persen Prabowo-Sandiaga: 34,4 persen Rahasia: 14,5 persen Maret 2019: Jokowi-Ma'ruf: 51,4 persen Prabowo-Sandiaga: 36,0 persen Rahasia: 12,6 persen Oktober 2018:  Jokowi-Ma'ruf:58,1 persen Prabowo-Sandiaga: 27,1 persen Rahasia: 14,8 persen Maret 2019: Jokowi-Ma'ruf:48,9 persen Prabowo-Sandiaga: 34,6 persen Rahasia: 16,5 persen Oktober 2018:  Jokowi-Ma'ruf:47,1 persen Prabowo-Sandiaga: 31,1 persen Rahasia: 21,8 persen Maret 2019: Jokowi-Ma'ruf: 65,4 persen Prabowo-Sandiaga: 19,2 persen Rahasia: 15,4 persen","Survei Litbang ""Kompas"": Elektabilitas Jokowi-Ma'ruf 49,2 Persen, Prabowo-Sandiaga 37,4 Persen"
"dict","lifestyle","Intepretasi Kekuatan Wanita dari Tiga Desainer    Tiga label fashion milik desainer indonesia, Toton, Major Minor, dan Sean & Sheilla menutup Pekan Mode Plaza Indonesia 2019. Lewat koleksi yang disuguhkan, mereka ingin menyampaikan pesan tentang kekuatan wanita dan kesetaraan gender. “Inspirasinya dari budaya Jawa di zaman kolonial Belanda. Di era itu budaya Eropa banyak memengaruhi busana, terutama jika ingin disejajarkan dengan orang Belanda kita harus menyeimbangkan dari gaya busananya,” kata Ari dalam press conference di Plaza Indonesia, Jakarta (22/3). Menampilkan 31 look, Major Minor menghadirkan busana perempuan yang memiliki potongan seperti busana pria, seperti jas dan outwear, namun tetap terlihat feminin.  Menurut Air, ciri khas Major Minor adalah tetap memperhatikan   yang nyaman dipakai namun tetap cocok dipakai pergi ke sebuah acara semiformal. Desainer kedua adalah Sean & Sheilla, dua desainer yang merupakan pasangan suami istri. Untuk koleksi yang ditampilkan ini mereka menuangkan busana yang terinspirasi dari interaksi manusia modern dengan media sosial. Kami menampilkan 25 look dengan ciri khas desain berupa gaya eksperimental dan potongan yang berstruktur atau sedikit kaku,” kata Sehilla. Sementara itu, desainer Toton Januar menampilkan koleksi untuk musim gugur dan musim dingin 2019. “Saya ingin menyoroti bagaimana wanita di era ini mengambil haknya kembali akan seksualitas dan sensualitas yang selama ini selalu ditentukan oleh orang lain,” kata Toton.","Intepretasi Kekuatan Wanita dari Tiga Desainer   "
