"_type","category","isi","judul"
"dict","internasional","Eskalator Rusak Dikira Bunyi Senjata, Disneyland Paris Ricuh  - Suasana liburan yang biasanya diselimuti tawa keluarga di    di   , Perancis, tiba-tiba mencekam. Diwartakan  , kerusakan    menimbulkan kericuhan sehingga membuat sebagian orang menyangka hal tersebut merupakan suara   . Insiden tersebut terjadi pada Sabtu (23/3/2019). ""Ada benturan karena suara, mungkin disebabkan oleh lift atau eskalator,"" kata seorang pejabat manajemen Disneyland. Manajemen Disneyland juga menyebutkan tidak ada ledakan, penembakan, atau pun korban cedera. ""Ada kepanikan yang luar biasa,"" seorang saksi mata bernama Alexia. Ahora mismo posible atentado en    ""Semua orang mengira itu serangan. Setelah beberapa menit mereka membuat mengarahkan kami melalui sisu belakang. Ada polisi di mana-mana,"" ujarnya. Menanggapi kepanikan pengunjung, Kementerian Dalam Negeri Perancis menyebutkan tidak ada ancaman yang terjadi di Disneyland. ""Alarm palsu, pasukan keamanan mengonfirmasi tidak ada ancaman,"" kicau kementerian melalui Twitter. Manajemen Disneyland pun segera memperbaiki eskalator tersebut. Kompleks taman hiburan yang berjarak sekitar 30 km dari timur Perancis itu merupakan salah satu tujuan wisata paling banyak dikunjungi di Eropa. Pada 2017, ada sekitar 14, 8 juta orang yang mengunjungi Disneyland Paris.","Eskalator Rusak Dikira Bunyi Senjata, Disneyland Paris Ricuh"
"dict","tekno","5 Cara Ganti Kartu SIM Lama ke 4G Telkomsel  - Operator seluler    terus mengajak pelanggan yang masih menggunakan kartu SIM 2G/3G untuk melakukan    ke uSIM   . Hal itu dilakukan agar pelanggan Telkomsel dapat dengan optimal memanfaatkan teknologi layanan berbasis 4G LTE, seperti internet lebih cepat, streaming musik atau video tanpa  , maupun bermain game tanpa  . Ada lima cara yang bisa dilakukan oleh pelanggan Telkomsel, untuk mengganti kartu SIM 2G/3G ke uSIM 4G. Pelanggan yang masih menggunakan kartu SIM 2G/3G bisa mengganti ke kartu 4G melalui situs resmi Telkomsel di URL  . Setelah membuka situs tersebut, pelanggan Telkomsel akan diminta untuk mengisi data pribadi, seperti nomor Telkomsel, nama lengkap, alamat, dan e-mail. Kartu SIM 4G Telkomsel kemudian akan dikirim ke alamat yang dimasukkan pelanggan tadi. GraPari Telkomsel adalah salah satu cara mudah ganti kartu SIM 2G/3G Telkomsel ke uSIM 4G. Pelanggan tinggal datang ke GraPari terdekat, kemudian menukarkan kartu SIM 2G/3G ke uSIM 4G. Selain melalui   di Grapari, pelanggan juga dapat menukarkan uSIM 4G secara mandiri di mesin MyGrapari yg tersedia di sana. Untuk mencari lokasi Grapari terdekat, bisa mengunjungi situs Telkomsel di  . Selain Grapari, Telkomsel juga menyediakan mobile Grapari untuk lebih mendekatkan diri dengan pelanggan. Mobile Grapari yang wujudnya adalah mobil warna merah Telkomsel ini berkeliling untuk menjangkau pelanggan, salah satunya adalah penukaran kartu SIM 2G/3G ke uSIM 4G. Pelanggan Telkomsel dengan kartu 2G/3G juga bisa mengganti kartu SIM 4G di outlet-outlet Telkomsel bertanda khusus. Outlet-outlet yang disertai tanda khusus ""Ganti Kartu Anda ke 4G Sekarang"" bakal melayani pelanggan yang ingin migrasi dari kartu sim 2G/3G ke 4G. Penukaran kartu 2G/3G Telkomsel ke usim 4G juga bisa dilakukan melalui Telkomsel Distribution Center (TDC).  TDC adalah mitra Telkomsel untuk distribusi penjualan pulsa ataupun layanan M-Kios. Untuk diingat, seluruh cara penggantian kartu SIM 2G/3G Telkomsel ke 4G di atas bersifat gratis atau tidak dipungut biaya apa pun. Telkomsel juga akan memberikan bonus paket data 5 GB bagi setiap pelanggan yang baru saja berganti dari SIM 2G/3G ke 4G. Telkomsel sendiri mengklaim bahwa di area Jabotabek-Jabar memiliki 24 juta pelanggan, namun dari total jumlah tersebut, 12 persen diantaranya masih merupakan pelanggan 3G yang sudah menggunakan perangkat 4G.","5 Cara Ganti Kartu SIM Lama ke 4G Telkomsel"
"dict","otomotif","",""
"dict","properti","Jasa Marga Tollroad Operation Incar 5 Pengelolaan Jalan Tol","Jasa Marga Tollroad Operation Incar 5 Pengelolaan Jalan Tol"
"dict","nasional","Ketika Jokowi Membuat Menteri hingga Artis Duduk Lesehan di Panggung MRT...  - Presiden RI    membuat para    dan    yang hadir dalam peresmian moda raya terpadu (  ) duduk lesehan di atas panggung, Minggu (24/3/2019). Ceritanya, semula jajaran menteri, artis, dan Gubernur DKI Jakarta Anies Baswedan berdiri di atas panggung menunggu kehadiran   .   Ketika itu, Jokowi sedang berjalan menembus kerumuman masyarakat dari Stasiun MRT Bundaran HI ke panggung peresmian di dekat pos polisi Bundaran HI. Begitu tiba di panggung, Jokowi mengelap keringatnya sambil duduk di tepi panggung.   Dia menjulurkan tangannya agar bisa bersalaman dengan warga yang hadir. Jokowi kemudian berpindah posisi ke sisi kiri panggung.  Acara pun dimulai dengan penyampaian laporan dari Gubernur Anies.    ""Kami melaporkan bahwa telah kita tuntaskan pembangunan 13 stasiun dan MRT akan beroperasi 8 rangkaian,"" ujar Anies.   Sebelum Anies berbicara, Jokowi dalam posisi duduk di kiri panggung. Sesekali Jokowi mengambil ponsel warga untuk berfoto bersama. Setelah Anies memulai laporannya, Jokowi masih dalam posisi duduk.   Akhirnya karena Jokowi tidak kunjung berdiri, para menteri dan artis ikut duduk lesehan seperti Jokowi sampai Anies selesai memberi laporan.","Ketika Jokowi Membuat Menteri hingga Artis Duduk Lesehan di Panggung MRT..."
"dict","properti","Tol Layang Jakarta-Cikampek Belum Fungsional Saat Mudik 2019     II (Elevated) ditargetkan bisa dibuka secara fungsional saat arus mudik Lebaran 2019. Guna mengejar target itu, PT Jasamarga Jalanlayang Cikampek (JJC) sebagai pemegang konsesi terus mengebut pengerjaan proyek tersebut.  Namun, Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR) Basuki Hadimuljonomemastikan Tol Layang Jakarta-Cikampek belum bisa digunakan secara fungsional menjelang Lebaran nanti. Basuki khawatir jika pengerjaannya dilakukan terburu-buru, akan mengabaikan faktor keselamatan, baik bagi para pekerjanya maupun pengguna jalan tol.  “Belum bisa, saya tidak terlalu ngotot. Saya lihat risikonya terlalu tinggi, apalagi hujan kan ngeri. Jadi mendingan  ,” ujar Basuki di Jakarta, Jumat (22/3/2019). Bagi dia, lebih baik Jasa Marga membersihkan terlebih dahulu jalan yang berada di bagian bawah tol layang, sehingga bisa digunakan secara normal oleh para pengendara.  “Mending nanti saat Lebaran dibersihkan dulu yang bawahnya, kembalikan dulu jalurnya, tidak perlu mengejar fungsional.  -nya sangat kecil dan pasti tidak bisa,” imbuhnya. Oleh karena itu, Basuki menargetkan Tol Layang Jakarta-Cikampek baru bisa selesai paling cepat pada Juni atau Juli tahun ini.  Sebelumnya diberitakan, Direktur Utama PT JJC Djoko Dwijono akan menggenjot pekerjaan konstruksi proyek senilai Rp 14,5 triliun itu dalam beberapa bulan ke depan. Hingga pertengahan Januari 2019, progres pembangunan tol sepanjang 36,4 kilometer itu baru mencapai 62,5 persen. Dengan kata lain, hanya ada waktu sekitar 4,5 bulan untuk mempercepat penyelesaian proyek itu sebelum dibuka fungsional.   ""Ini tantangannya berat kontraktor melaksanakan ini. Beneran berat sekali ini,"" kata Djoko di lokasi proyek   , Kamis (17/1/2019).   Salah satu tantangan yang dihadapi yakni padatnya arus kendaraan yang melintas di ruas Tol Jakarta-Cikampek yang sudah eksis. Tanpa adanya pekerjaan konstruksi pun, jalan tol sepanjang 75 kilometer itu sudah macet.  Ditambah dengan dilaksanakannya tiga proyek sekaligus di sana, yaitu Light Rail Transit (LRT) Jabodebek, dan Kereta Cepat Jakarta-Bandung, ruang gerak kendaraan kian terbatas.","Tol Layang Jakarta-Cikampek Belum Fungsional Saat Mudik 2019"
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","www","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","",""
"dict","otomotif","Le Mans, Target Baru Rio Haryanto Bersama T2 Motorsports  - Lama tidak terdengar kabar,    akhirnya memutuskan kembali ke lintasan balap. Ini dipastikan dalam perkenalan tim T2 Motorsports yang akan berkompetisi di ajang Blancpain    World Challenge Asia 2019 dan Asian    Series 2019/2020. Rio akan tandem dengan pebalap    yang juga telah malang melintang di kejuaraan balap GT internasional. Irmawan Poedjoadi selaku prinsipal T2 Motorsport mengungkapkan kehadiran Rio dan David dapat menambah peluang timnya untuk meraih juara. ""Kehadiran Rio tentu memberi penyegaran dan semangat baru bagi tim. Kami optimis dengan adanya Rio dan David kami akan membawa pulang piala-piala yang dapat mengharumkan nama Indonesia di kancah internasional,"" ucap Irmawan dalam sambutannya, Jumat (22/3/2019). Kehadiran kedua pebalap berpengalaman ini juga membuat target T2 Motorspot semakin tinggi. Mereka berharap dapat menjadi juara umum di ajang Asian Le Mans untuk meraih kursi keikut sertaan di balap ketahanan Le Mans 24h di Prancis. ""Untuk mendapatkan tempat di ajang kejuaraan tersebut harus juara umum. Hanya satu tempat. Itu jadi target kami untuk ikut berlomba di Le Mans 2020 mendatang,"" ucap Irmawan. Pembukaan Blancpain GT World Challenge Asia 2019 akan berlangsung 6-7 April mendatang di Sepang, Malaysia. Untuk kedua kompetisi ini T2 Motorsport akan menggunakan mobil Ferrari 488 GT3. Mobil ini akan bersaing dengan mobil-mobil seperti McLaren 720S GT3, Audi R8 LMS GT3 Evo, Honda NSX GT3 Evo, Lamborghini Huracan GT3 Evo, Porsche 911 GT3 R dan Mercedes- AMG GT3. ""Musim ini spesial buat T2 karena bergabungnya Rio. Kita sebagai tim percaya dapat memenangkan dua kejuaraan ini dan meraih target akhir untuk berlaga di Le Mans,"" ucap David. ""Sudah lama sejak berita kegiatan balap saya di 2016, akhirnya saya bisa ikut    lagi dengan T2. Saya harap dengan tim dan    ini dapat menciptakan cerita sukses di dunia motorsport dan tembus Le Mans 2020. Target kemenangan dengan tantangan di kedua kompetisi tersebut,"" ucap Rio.","Le Mans, Target Baru Rio Haryanto Bersama T2 Motorsports"
"dict","otomotif","UX Series, Lengkapi Jajaran SUV Mewah Lexus di Indonesia.  — Melengkapi jajaran produknya,    resmi menghadirkan The Newest Lexus UX Series. Mobil ini hadir sebagai genre terbaru di      Crossover Lexus untuk menjawab kebutuhan kaum urban luxury. Lexus UX hadir dengan tampilan desain   Visualnya dirancang menonjolan kesan elegan dan kemewahan dengan platform global hasil racikan Chief Engineer Chika Kako, yang merupakan satu-satunya wanita di jajaran Eksekutif Lexus International. “Bukan berkompromi, tapi berharmonisasi. Ini merupakan sinergi yang memacu terobosan dan membuka segala kemungkinan di luar imajinasi dalam menciptakan Lexus UX Series,” ujar Kako dalam keterangan resminya, Jumat (22/3/2019). Lexus UX dirancang dengan tampilan siluet yang anggun. Modelnya juga didukung dengan desain baru pada system pencahayaan, seperti  Lexus  , 3-LED Projector Headlights, sampai inovasi lampu belakang   berbentuk horizontal yang sangat atraktif. Masuk ke interior, selain mewah Kako juga merancang kabin UX dengan konsep ergonomis. Hal ini bukan hanya memberikan kemudahan, tapi juga menunjang kenyamanan seperti halnya keberadaan fitur   dan kemudahan untuk pengoperasian fungsi-fugsi utama. Konsep berkendara  diimplementasikan untuk memudahkan pengemudi, terutama wanita dalam mengakses beragam fungsi utama kendaraan. Lexus UX juga telah ditunjang dengan saranan hiburan   berdimensi 10,3 inci dan  . Menariknya terdapat integrasi   yang berada pada   penumpang samping. Untuk lebih memanjakan kenyaman dan penumpang, Lexus UX juga telah mengadopsi   Tak hanya itu, jok kinetik juga dibalut dengan   yang dapat melakukan adaptasi pada struktur tubuh manusia ketika sedang dikendarai. Lexus Indonesia menghadirkan Lexus UX dalam tiga tipe, yakni Lexus UX 200, tersedia dalam varian Sport dan Luxury, serta UX 250h Hybrid yang menjadi model tertinginya. Semua model tadi sudah dilengkapi dengan teknologi mesin dan transmisi canggih guna menciptakan konsumsi bahan bakar yang irit, ramah lingkungan, dan  yang halus. Tidak sampai itu saja, beragam fitur keselamatan juga ikut disematkan, mulai  , dan   untuk mempermudah manuver saat parkir atau menyusuri jalan sempit. “Keseluruhan desain, fitur dan kemudahan Lexus UX merupakan pengembangan produk yang sangat serius, didesain tidak tanggung-tanggung oleh wanita professional untuk kebutuhan dan kenyamanan wanita Indonesia,” kata Adrian Tirtadjaja, Lexus Indonesia General Manager Dengan tenaga maksimum hingga 183 tk, Lexus UX pun diklam menjadi Luxury Crossover terdepan di kelasnya. Sementara untuk harga, UX 200 Luxury dipasarkan sebesar Rp 855 juta, UX 200 F Sport Rp 895 juta, dan UX 250 H Luxury sebesar Rp 915 juta. Semua harga tersebut merupakan banderol   Jakarta.","UX Series, Lengkapi Jajaran SUV Mewah Lexus di Indonesia."
"dict","otomotif","Spesifikasi Ferrari Rio Haryanto untuk Balap GT  -  ,    telah memastikan diri turun kembali pada ajang balapan internasional. Bersama T2 Motorsport dengan rekan satu tim   , Rio akan berlaga di kompetisi Blancpain GT World Challenge Asia 2019 dan Asian    2019/2020. Rio dan David bahkan sudah menargetkan menjadi juara umum dan juara pertama di ajang balap bergengsi Asia tersebut. Perpaduan pengalaman David dan Rio di lintasan balap diharapkan dapat meraih hasil maskimal. Menariknya, Rio akan membalap bersama kendaraan yang belum pernah dikendarai sebelumnya yakni    488 GT3. Mobil ini akan bersaing dengan beberapa merek pabrikan yang diciptakan khusus untuk balap GT seperti McLaren 720S GT3, Audi R8 LMS GT3 Evo, Honda NSX GT3 Evo, Lamborghini Huracan GT3 Evo, Porsche 911 GT3 R dan Mercedes-AMG GT3. ""Saya harus bisa beradaptasi secepat mungkin karena balapan pertama Blancpain awal bulan depan. Untuk Asian Le Mans akhir tahun. Pengalaman saya, tahun lalu sempat coba di GT4    dengan mobil Audi. Tapi untuk mobil T2 Motorsport belum saya coba,"" ucap Rio saat ditemui Jumat (22/3/2019). Melihat spesifikasi untuk kejuaraan GT3, Ferrari 488 yang akan dinaiki Rio memiliki tenaga yang cukup besar. Mobil ini mengusung mesin Twin Turbo V8 90 derajat VVT dengan tenaga sekitar 60 tk pada 7.000 rpm dan torsi 700 Nm pada 6.000 rpm. Mesin ini sudah dikembangkan melalui tahap uji coba dan dikhususkan untuk balap. Gearboxnya juga diganti dari model longitudinal menjadi transversal yang membuat mobil lebih mudah dikendalikan oleh pebalap. Mobil dengan dimensi panjang 4.633 mm, lebar 2.045 mm dan tinggi 1.090 mm ini memiliki bobot 1.260 kilogram saja. Mobil ini memang dibuat Ferrari dari nol untuk membuat performa lebih kencang namun tidak meninggalkan karakter 488. Perbedaan dengan generasi sebelumnya 458 adalah mobil ini dibuat dari kerangka kosong dan dikembangkan secara khusus memenuhi standar kelas GT3. Sistem aerodinamikanya lebih detail yang membuat performanya di atas trek semakin meyakinkan. Kerangka aluminium yang ringan dan kokoh, cocok digunakan pada balapan yang membutuhkan kecepatan dan ketahanan terutama dalam hal menerjemahan keinginan pebalap untuk bergerak. Teknologi penghematan bahan bakarnya sama dengan mobil LMP1 dan LMP2 dengan sistem elektrik dioptimalkan untuk mendapatkan performa mobil yang lebih kencang. Ajang Blancpain GT World Challenge Asia 2019 akan dimulai Apri 2019 hingga Septermber 2019 mendatang dalam enam seri balapan. Untuk kompetisi Le Mans Series 2019/2020 akan dimulai November mendatang hingga Februari 2020 dengan empat seri balapan mulai dari China, Australia, Malaysia dan Thailand.","Spesifikasi Ferrari Rio Haryanto untuk Balap GT"
