text_asli,removed_noise,removed_alay,removed_stopwords
"resiko orang jauh ketika kembali ke daerah asal harus isoloasi sendiri sebenarnya tidak jadi masalah tapu kalau dibuat aturan 14 hari ga keluar kamar jadinya gimana kan? 
lebih dari lockdown dan si rumah aja
jadinya #dikamaraja","resiko orang jauh ketika kembali ke daerah asal harus isoloasi sendiri sebenarnya tidak jadi masalah tapu kalau dibuat aturan 14 hari ga keluar kamar jadinya gimana kan? lebih dari dan si rumah aja
jadinya #dikamaraja","resiko orang jauh ketika kembali ke daerah asal harus isoloasi sendiri sebenarnya tidak jadi masalah tapu kalau dibuat aturan 14 hari enggak keluar kamar jadinya bagaimana kan? lebih dari dan sih rumah aja
jadinya #dikamaraja","resiko orang daerah isoloasi tapu aturan 14 kamar ? rumah 
 #dikamaraja"
@dinesooo ahha jgn lockdown hati nya,ahha jgn hati nya,ahha jangan hati nya,ahha hati
"masa lockdown memaksa segelintir ""seniman"" merambah ke youcupe untuk mencari ""duit"", katanya nabeuh online 🤣 padahal..
gk seinstan itu anying apalagi konten lu trllu segmented. kecuali mmng cari hiburan doang. masih paham lah. kalo buat nyari duit sih 😂 bodoah masih pagi ajg!","masa memaksa segelintir ""seniman"" merambah ke youcupe untuk mencari ""duit"", katanya nabeuh online 🤣 padahal..
gk seinstan itu anying apalagi konten lu trllu segmented. kecuali mmng cari hiburan doang. masih paham lah. kalo buat nyari duit sih 😂 bodoah masih pagi ajg!","masa memaksa segelintir ""seniman"" merambah ke youcupe untuk mencari ""duit"", katanya nabeuh online 🤣 padahal..
gk seinstan itu anying apalagi konten lu trllu segmented. kecuali mmng cari hiburan doang. masih paham lah. kalo buat mencari duit sih 😂 bodoah masih pagi ajg!","memaksa segelintir "" seniman "" merambah youcupe mencari "" duit "" , nabeuh online 🤣 .. 
 gk seinstan anying konten trllu segmented . kecuali mmng cari hiburan doang . paham . mencari duit 😂 bodoah pagi ajg !"
"@cobeh09 nah...klo gembok yg ini aman banget...klo digergaji butuh 4 org bergantian...kecuali pke mesin gerinda...tapikan berisik...keburu ketauan tau....

akhirnya dpt solusi juga gw..maximum security buat stock mie instan..menu lockdown ini konon jd incaran utama napi2 yg br bebas itu","nah...klo gembok yg ini aman banget...klo digergaji butuh 4 org bergantian...kecuali pke mesin gerinda...tapikan berisik...keburu ketauan tau....

akhirnya dpt solusi juga gw..maximum security buat stock mie instan..menu ini konon jd incaran utama napi2 yg br bebas itu","nah...klo gembok yang ini aman banget...klo digergaji butuh 4 orang bergantian...kecuali pakai mesin gerinda...tapikan berisik...keburu ketahuan tau....

akhirnya dapat solusi juga gw..maximum security buat stock mie instan..menu ini konon jadi incaran utama napi2 yang baru bebas itu","... gembok aman ... digergaji butuh 4 orang bergantian ... kecuali pakai mesin gerinda ... tapikan berisik ... keburu ketahuan tau .... 

 solusi .. maximum security stock mie instan .. menu konon incaran utama napi2 bebas"
tak rasa attack at all bcs rasanya dia tujukan kat certain ppl yg asyik kata lockdown sdgkan mco. lockdown hanya untuk certain kawasan bahaya while mco satu malaysia. not sure apa yg vip nyaa https://t.co/ecfczs1nnl,tak rasa attack at all bcs rasanya dia tujukan kat certain ppl yg asyik kata sdgkan mco. hanya untuk certain kawasan bahaya while mco satu malaysia. not sure apa yg vip nyaa,tak rasa attack at all bcs rasanya dia tujukan kat certain ppl yang asyik kata sdgkan mco. hanya untuk certain kawasan bahaya while mco satu malaysia. not sure apa yang vip nya,attack at all bcs tujukan kat certain ppl asyik sdgkan mco . certain kawasan bahaya while mco malaysia . not sure vip
dua faktor ni disebabkan oleh langkah lockdown diseluruh dunia bagi memerangi wabak covid19. kemungkinan besar kuasa ekonomi dunia akan beralih kepada china dan bukan lagi us. nampak mcm konspirasi bukan? aaaa taccoooddddd,dua faktor ni disebabkan oleh langkah diseluruh dunia bagi memerangi wabak covid19. kemungkinan besar kuasa ekonomi dunia akan beralih kepada china dan bukan lagi us. nampak mcm konspirasi bukan? aaaa taccoooddddd,dua faktor nih disebabkan oleh langkah diseluruh dunia bagi memerangi wabak covid19. kemungkinan besar kuasa ekonomi dunia akan beralih kepada china dan bukan lagi us. menampak macam konspirasi bukan? aaaa taccoooddddd,faktor disebabkan langkah diseluruh dunia memerangi wabak covid19 . kuasa ekonomi dunia beralih china us . menampak konspirasi ? aaaa taccoooddddd
"paris oh paris..
sekelas france tdk bisa mengendalikan efek dari lockdown 😢 https://t.co/diwhjlzp8x","paris oh paris..
sekelas france tdk bisa mengendalikan efek dari 😢","paris oh paris..
sekelas france tidak bisa mengendalikan efek dari 😢","paris paris .. 
 sekelas france mengendalikan efek 😢"
bagaimana cara pola pikir pemerintah indonesia sehingga memilih psbb yang masih bisa beraktifitas normal menjadi opsi upaya untuk memutus mata rantai ? sedangkan wuhan memberlakukan lockdown hampir 2 bulan agar mata rantai covid-19 terputus .,bagaimana cara pola pikir pemerintah sehingga memilih psbb yang masih bisa beraktifitas normal menjadi opsi upaya untuk memutus mata rantai ? sedangkan wuhan memberlakukan hampir 2 bulan agar mata rantai covid-19 terputus .,bagaimana cara pola pikir pemerintah sehingga memilih psbb yang masih bisa beraktifitas normal menjadi opsi upaya untuk memutus mata rantai ? sedangkan wuhan memberlakukan hampir 2 bulan agar mata rantai covid-19 terputus .,pola pikir pemerintah memilih psbb beraktifitas normal opsi upaya memutus mata rantai ? wuhan memberlakukan 2 mata rantai covid - 19 terputus .
"jadi negara dengan kasus covid-19 terbanyak, warga as justru demo tuntut pemerintah buka lockdown https://t.co/m7gvv24rbg via @tribunnewswiki","jadi negara dengan kasus covid-19 terbanyak, warga as justru demo tuntut pemerintah buka via","jadi negara dengan kasus covid-19 terbanyak, warga as justru demo tuntut pemerintah buka via","negara covid - 19 , warga as demo tuntut pemerintah buka via"
curhatan melaney ricardo saat suami terjebak lockdown di australia https://t.co/1bwooqbsgf,curhatan melaney ricardo saat suami terjebak di australia,curhatan melaney ricardo saat suami terjebak di australia,curhatan melaney ricardo suami terjebak australia
"https://t.co/fn7pkxuxjw
monggo yg nyari textbook.. biasanya @danarretno  sama @luthfinaariyani doyan ini..",yg nyari textbook.. biasanya sama doyan ini..,yang mencari textbook.. biasanya sama doyan ini..,mencari textbook .. doyan ..
"@lalachintara ngene tok iso lucu, efek lockdown ta yo po mbam lal :(","ngene tok iso lucu, efek ta yo po mbam lal :(","ngene tok iso lucu, efek ta ya po mbam lal :(","ngene tok iso lucu , efek ta po mbam lal :("
"tingkat disiplin masyarakat kita memang rendah, kemudian kebutuhan mendasar thd ekonomi sektor informal harus ada solusinya, maka ini yg menjadi tanggung jawab negara (lockdown) https://t.co/ywhx91d5lz","tingkat disiplin masyarakat kita memang rendah, kemudian kebutuhan mendasar thd ekonomi sektor informal harus ada solusinya, maka ini yg menjadi tanggung jawab negara (lockdown)","tingkat disiplin masyarakat kita memang rendah, kemudian kebutuhan mendasar thd ekonomi sektor informal harus ada solusinya, maka ini yang menjadi tanggung jawab negara (lockdown)","tingkat disiplin masyarakat rendah , kebutuhan mendasar thd ekonomi sektor informal solusinya , tanggung negara ( )"
"pemerintah turki, senin (20/4) melaporkan 123 kematian akibat covid-19 sehingga jumlah total korban tewas akibat virus korona di negara itu berjumlah 2.140.  https://t.co/ctodxttliq","pemerintah turki, senin (20/4) melaporkan 123 kematian akibat covid-19 sehingga jumlah total korban tewas akibat virus korona di negara itu berjumlah 2.140.","pemerintah turki, senin (20/4) melaporkan 123 kematian akibat covid-19 sehingga jumlah total korban tewas akibat virus korona di negara itu berjumlah 2.140.","pemerintah turki , senin ( 20 / 4 ) melaporkan 123 kematian akibat covid - 19 total korban tewas akibat virus korona negara 2.140 ."
penurunan jumlah kasus itu merupakan poin penting bagi pemerintah italia yang akan memutuskan untuk memperpanjang atau mencabut lockdown pada 4 mei mendatang.  https://t.co/ghuo0obgth,penurunan jumlah kasus itu merupakan poin penting bagi pemerintah italia yang akan memutuskan untuk memperpanjang atau mencabut pada 4 mei mendatang.,penurunan jumlah kasus itu merupakan poin penting bagi pemerintah italia yang akan memutuskan untuk memperpanjang atau mencabut pada 4 mei mendatang.,penurunan poin pemerintah italia memutuskan memperpanjang mencabut 4 mei .
ketua who sahkan pengakhiran covid-19 bukanlah selepas tamat perintah ‘lockdown’ https://t.co/q4qa5zsoz1,ketua who sahkan pengakhiran covid-19 bukanlah selepas tamat perintah ‘lockdown’,ketua who sahkan pengakhiran covid-19 bukanlah selepas tamat perintah ‘lockdown’,ketua who sahkan pengakhiran covid - 19 selepas tamat perintah ‘ ’
ditingkatkan menjadi lockdown https://t.co/tvf866hdi4,ditingkatkan menjadi,ditingkatkan menjadi,ditingkatkan
"@silaaaaa22 keluarnya di dalem aja jgn di luar, lgi lockdown","keluarnya di dalem aja jgn di luar, lgi","keluarnya di dalem saja jangan di luar, lagi","keluarnya dalem ,"
@nawainrukmada belom ajah tuh kota di lockdown,belom ajah tuh kota di,belum saja tuh kota di,kota
"@jokowi jikalau satu indonesia di lockdown dengan waktu yang bersamaan, mungkin bisa membantu mempercepat putusnya mata rantai covid","jikalau satu di dengan waktu yang bersamaan, mungkin bisa membantu mempercepat putusnya mata rantai covid","jikalau satu di dengan waktu yang bersamaan, mungkin bisa membantu mempercepat putusnya mata rantai covid","bersamaan , membantu mempercepat putusnya mata rantai covid"
@detikcom lockdown ga mau. karantina wilayah ga mau. piye jal,ga mau. karantina wilayah ga mau. piye jal,enggak mau. karantina wilayah enggak mau. piye jal,. karantina wilayah . piye jal
"bangun² dapat sms gini, bener² nih banyak kasus kdrt gara² lockdown? gilaaakk wkwkwkwk https://t.co/ynbopcmfl7","bangun² dapat sms gini, bener² nih banyak kasus kdrt gara² lockdown? gilaaakk wkwkwkwk","bangun² dapat sms gini, bener² nih banyak kasus kdrt gara² lockdown? gilaaakk wkwkwkwk","bangun² sms gini , bener² kdrt gara² ? gilaaakk wkwkwkwk"
@anisaelmn kalo bulan lockdown ke rmh aja sekut ko jual barang distro,kalo bulan ke rmh aja sekut ko jual barang distro,kalo bulan ke rumah saja sekut kok jual barang distro,rumah sekut jual barang distro
"semoga yang protes tetep sehat. amiin. 

https://t.co/t4jd6jf5au",semoga yang protes tetep sehat. amiin.,semoga yang protes tetap sehat. amiin.,semoga protes sehat . amiin .
"@diva_nazera malaysia total udah 33hari lockdown ampe sekarang mb', pasien positif juga masih trs ada tiap harinya https://t.co/uv2oua8es3","malaysia total udah 33hari ampe sekarang mb', pasien positif juga masih trs ada tiap harinya","malaysia total sudah 33hari sampai sekarang mb', pasien positif juga masih terus ada tiap harinya","malaysia total 33hari mb ' , pasien positif harinya"
@notoadinegoro puasa bisa jadi lockdown lebih maksimal &gt;&gt; #puasa1441hsemangat1453m &lt;&lt; #cintarasulcintaramadhan #sgr3,puasa bisa jadi lebih maksimal &gt;&gt; #puasa1441hsemangat1453m &lt;&lt; #cintarasulcintaramadhan #sgr3,puasa bisa jadi lebih maksimal &gt;&gt; #puasa1441hsemangat1453m &lt;&lt; #cintarasulcintaramadhan #sgr3,puasa maksimal & gt;&gt ; #puasa1441hsemangat1453 m & lt;&lt ; #cintarasulcintaramadhan #sgr3
"5 cara untuk berfikiran positif / yakin boleh :-

1. bersyukur
2. bersabar
3. memaafkan 
4. berdoa
5. cakap yang baik-baik

sederhana tp bermanfaat

#lockdown #pkp","5 cara untuk berfikiran positif / yakin boleh :-

1. bersyukur
2. bersabar
3. memaafkan 4. berdoa
5. cakap yang baik-baik

sederhana tp bermanfaat

#lockdown #pkp","5 cara untuk berfikiran positif / yakin boleh :-

1. bersyukur
2. bersabar
3. memaafkan 4. berdoa
5. cakap yang baik-baik

sederhana tapi bermanfaat

#lockdown #pkp","5 berfikiran positif / : - 

 1 . bersyukur 
 2 . bersabar 
 3 . memaafkan 4 . berdoa 
 5 . cakap baik-baik 

 sederhana bermanfaat 

 #lockdown #pkp"
"ini pemda bengkulu pasti kelompok penguasa surga. dia pikir kena covid itu kayak kena bisul ya?
kalau kena langsung dipencet langsung kelar.
mohon pemda bengkulu sekalian lockdown dan siapkan kuburan massal. https://t.co/5xffsqw9pt","ini pemda bengkulu pasti kelompok penguasa surga. dia pikir kena covid itu kayak kena bisul ya?
kalau kena langsung dipencet langsung kelar.
mohon pemda bengkulu sekalian dan siapkan kuburan massal.","ini pemda bengkulu pasti kelompok penguasa surga. dia pikir kena covid itu kayak kena bisul ya?
kalau kena langsung dipencet langsung kelar.
mohon pemda bengkulu sekalian dan siapkan kuburan massal.","pemda bengkulu kelompok penguasa surga . pikir kena covid kena bisul ? 
 kena langsung dipencet langsung kelar . 
 mohon pemda bengkulu siapkan kuburan massal ."
"@woosback @indasahkurnia @azhar61038497 @jokowi tidak juga. bahkan new york pertama kali yg di lockdown. bahkan sejak wabah covid muncul, juga para ahli kesehatan dan media amerika yg pertama kali membesarkan berita itu. mengejek china. semua negara menyudutkam china. america senang dgn wabah itu krn akan ganggu ekonomi china","tidak juga. bahkan new york pertama kali yg di lockdown. bahkan sejak wabah covid muncul, juga para ahli kesehatan dan media amerika yg pertama kali membesarkan berita itu. mengejek china. semua negara menyudutkam china. america senang dgn wabah itu krn akan ganggu ekonomi china","tidak juga. bahkan new york pertama kali yang di lockdown. bahkan sejak wabah covid muncul, juga para ahli kesehatan dan media amerika yang pertama kali membesarkan berita itu. mengejek china. semua negara menyudutkam china. america senang dengan wabah itu karena akan ganggu ekonomi china",". new york kali . wabah covid muncul , ahli kesehatan media amerika kali membesarkan berita . mengejek china . negara menyudutkam china . america senang wabah ganggu ekonomi china"
"psbb? lockdown? cokrona? ekonomi masyarakat gak karuan, sulit makan, timbul kejahatan, soalnya bingung cari uang, pemerintah kebingungan, lalu apa yang harus kita lakukan?
tiktokan!
#coronabangsat 
#coronavirus 
#bolehkeluartapididalem","psbb? lockdown? cokrona? ekonomi masyarakat gak karuan, sulit makan, timbul kejahatan, soalnya bingung cari uang, pemerintah kebingungan, lalu apa yang harus kita lakukan?
tiktokan!
#coronabangsat #coronavirus #bolehkeluartapididalem","psbb? lockdown? cokrona? ekonomi masyarakat enggak karuan, sulit makan, timbul kejahatan, soalnya bingung cari uang, pemerintah kebingungan, lalu apa yang harus kita lakukan?
tiktokan!
#coronabangsat #coronavirus #bolehkeluartapididalem","psbb ? ? cokrona ? ekonomi masyarakat karuan , sulit makan , timbul kejahatan , bingung cari uang , pemerintah kebingungan , lakukan ? 
 tiktokan ! 
 #coronabangsat #coronavirus #bolehkeluartapididalem"
"hari ini minimal harus posting 1 artikel, ini lockdown kenapa masih aja males nulis yah :(","hari ini minimal harus posting 1 artikel, ini kenapa masih aja males nulis yah :(","hari ini minimal harus posting 1 artikel, ini kenapa masih saja malas menulis ya :(","minimal posting 1 artikel , malas menulis :("
"#bolehkeluartapididalem ??? 
rokok kalian apaan? semasa pandemik n lockdown.... masihkah seperti biasa atau sudah tradisional? https://t.co/fvgocm9dvz",#bolehkeluartapididalem ??? rokok kalian apaan? semasa pandemik n lockdown.... masihkah seperti biasa atau sudah tradisional?,#bolehkeluartapididalem ??? rokok kalian apaan? semasa pandemik n lockdown.... masihkah seperti biasa atau sudah tradisional?,#bolehkeluartapididalem ? ? ? rokok ? pandemik n .... tradisional ?
@moshefeit @azhar61038497 @jokowi negara tetangga yg mana di asia tenggara yg sdh melakukan lockdwon bln january???? jangan selalu merasa indonésia paling jelek. malaysia lockdown baru pertengahan maret.baru psbb saja yg nentang juga sdh banyak. dengerin tuh ustad2 bandel yg malah nyuruh tabliq akbar dll.,negara tetangga yg mana di asia tenggara yg sdh melakukan lockdwon bln january???? jangan selalu merasa indonésia paling jelek. malaysia baru pertengahan maret.baru psbb saja yg nentang juga sdh banyak. dengerin tuh ustad2 bandel yg malah nyuruh tabliq akbar dll.,negara tetangga yang mana di asia tenggara yang sudah melakukan lockdwon bulan january???? jangan selalu merasa indonésia paling jelek. malaysia baru pertengahan maret.baru psbb saja yang nentang juga sudah banyak. mendengarkan tuh ustad2 bandel yang malah nyuruh tabliq akbar dll.,negara tetangga asia tenggara lockdwon january ? ? ? ? indonésia jelek . malaysia pertengahan maret.baru psbb nentang . mendengarkan ustad2 bandel nyuruh tabliq akbar dll.
"spa di jepang antarkan mata air panas ke pelanggan terdampak lockdown covid-19

https://t.co/thuocx4phw",spa di jepang antarkan mata air panas ke pelanggan terdampak,spa di jepang antarkan mata air panas ke pelanggan terdampak,spa jepang antarkan mata air panas pelanggan terdampak
"kerjaan gue pas di lockdown kaya lagu mbah surip 
“bangun tidur, tidur lagi
  bangun lagi, tidur lagi
  bangun, tidur lagi”","kerjaan gue pas di kaya lagu mbah surip “bangun tidur, tidur lagi bangun lagi, tidur lagi bangun, tidur lagi”","pekerjaan gue pas di kayak lagu mbah surip “bangun tidur, tidur lagi bangun lagi, tidur lagi bangun, tidur lagi”","pekerjaan pas lagu mbah surip “ bangun tidur , tidur bangun , tidur bangun , tidur ”"
@mfxkhri kuat jeng mse lockdown,kuat jeng mse,kuat jeng mse,kuat jeng mse
intinya semua my bad habit yg mostly gara2 mager meningkat selama lockdown :( tapi pelan-pelan sih wkwkwk butuh tekad dan niat yg kuat soalnya 😂 semoga kali ini ga ngomong doang tapi beneran action! semangat mino✊,intinya semua my bad habit yg mostly gara2 mager meningkat selama :( tapi pelan-pelan sih wkwkwk butuh tekad dan niat yg kuat soalnya 😂 semoga kali ini ga ngomong doang tapi beneran action! semangat mino✊,intinya semua my bad habit yang mostly gara-gara mager meningkat selama :( tapi pelan-pelan sih wkwkwk butuh tekad dan niat yang kuat soalnya 😂 semoga kali ini enggak mengomong doang tapi benaran action! semangat mino✊,intinya my bad habit mostly gara-gara mager meningkat :( pelan-pelan wkwkwk butuh tekad niat kuat 😂 semoga kali mengomong doang benaran action ! semangat mino ✊
"fix lah ini kampung ane di lockdown acces 1 pintu doang 
bukan karna virus melainkan karna kriminal",fix lah ini kampung ane di acces 1 pintu doang bukan karna virus melainkan karna kriminal,fix lah ini kampung ane di acces 1 pintu doang bukan karena virus melainkan karena kriminal,fix kampung ane acces 1 pintu doang virus kriminal
@shikinhash singapore....lockdown dlm hotel...,singapore....lockdown dlm hotel...,singapore....lockdown dalam hotel...,singapore .... hotel ...
"kalau gagal psbb krn psbb blm teruji secara global.

kita ini aneh bukannya ikuti apa yg oleh bgs lain jalankan yakni lockdown

eh, malah bikin aturan sendiri psbb.

istilahnya lockdown itu wajib dan tegas. psbb hanya main2.

ngeri nih .... https://t.co/1br6plm7un","kalau gagal psbb krn psbb blm teruji secara global.

kita ini aneh bukannya ikuti apa yg oleh bgs lain jalankan yakni lockdown

eh, malah bikin aturan sendiri psbb.

istilahnya itu wajib dan tegas. psbb hanya main2.

ngeri nih ....","kalau gagal psbb karena psbb belum teruji secara global.

kita ini aneh bukannya ikuti apa yang oleh bagus lain jalankan yakni lockdown

eh, malah bikin aturan sendiri psbb.

istilahnya itu wajib dan tegas. psbb hanya main2.

ngeri nih ....","gagal psbb psbb teruji global . 

 aneh ikuti bagus jalankan 

 eh , bikin aturan psbb . 

 istilahnya wajib . psbb main2 . 

 ngeri ...."
