text_asli,removed_noise,removed_alay,removed_stopwords
"percuma hp 4g kalo signal nya kek tai kuda💆💆 gagal mvp aku tuh pak jokowi😢😢😢
gpp aku lockdown yg penting signal,duit,kuota,makanan berpihak kpd ku pak jokowi😷😷 https://t.co/an1ugsr1xm","percuma hp 4g kalo signal nya kek tai kuda💆💆 gagal mvp aku tuh pak jokowi😢😢😢
gpp aku yg penting signal,duit,kuota,makanan berpihak kpd ku pak jokowi😷😷","percuma hp 4g kalo signal nya kayak tahi kuda💆💆 gagal mvp aku tuh pak jokowi😢😢😢
gpp aku yang penting signal,duit,kuota,makanan berpihak kepada ku pak jokowi😷😷","hp 4 g signal tahi kuda 💆 💆 gagal mvp jokowi 😢 😢 😢 
 gpp signal , duit , kuota , makanan berpihak ku jokowi 😷 😷"
"rt @rasyiddemokrat: negara belum memutuskan untuk lakukan lockdown . 
namun jika ketahanan pangan tidak bisa di penuhi rakyat akan menjadi…",negara belum memutuskan untuk lakukan . namun jika ketahanan pangan tidak bisa di penuhi rakyat akan menjadi…,negara belum memutuskan untuk lakukan . namun jika ketahanan pangan tidak bisa di penuhi rakyat akan menjadi…,negara memutuskan lakukan . ketahanan pangan penuhi rakyat …
"fikir positive, kalau tk sebab korona ni mesti akan ada :

1. baru tahu maskud lockdown 
2. baru tahu maksud outbreak
3. baru sekarang nk keep fit
4. baru rasa menyesal online class, dulu kecik² merungut jepun dah maju","fikir positive, kalau tk sebab korona ni mesti akan ada :

1. baru tahu maskud 2. baru tahu maksud outbreak
3. baru sekarang nk keep fit
4. baru rasa menyesal online class, dulu kecik² merungut jepun dah maju","fikir positive, kalau tak sebab korona nih mesti akan ada :

1. baru tahu maskud 2. baru tahu maksud outbreak
3. baru sekarang nk keep fit
4. baru rasa menyesal online class, dulu kecik² merungut jepun deh maju","fikir positive , korona mesti : 

 1 . maskud 2 . maksud outbreak 
 3 . nk keep fit 
 4 . menyesal online class , kecik² merungut jepun deh maju"
"sekolah lockdown
tugas smackdown
siswa down
__________________________
kuota sekarat, ilmu tak dapat","sekolah lockdown
tugas smackdown
siswa down
__________________________
kuota sekarat, ilmu tak dapat","sekolah lockdown
tugas smackdown
siswa down
__________________________
kuota sekarat, ilmu tak dapat","sekolah 
 tugas smackdown 
 siswa down 
 _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 
 kuota sekarat , ilmu"
"rt @bokepviral365: mahasiswi itb skandal lockdown
video full = https://t.co/ll4ffoksxa
#videomesum #videocrot  #mesum","mahasiswi itb skandal lockdown
video full = #videocrot #mesum","mahasiswi itb skandal lockdown
video full = #videocrot #mesum","mahasiswi itb skandal 
 video full = #videocrot #mesum"
"lockdown, lockdown weh ajig kadon jadi hese nyatu, hese modol da teu nyatu, jeung hese kuota. 
.
da mun aing sigah ruhut sitompul atawa raffi ahmad mah moal rudet ngajedog di imah ge.","lockdown, weh ajig kadon jadi hese nyatu, hese modol da teu nyatu, jeung hese kuota. .
da mun aing sigah ruhut sitompul atawa raffi ahmad mah moal rudet ngajedog di imah ge.","lockdown, weh ajig kadon jadi hese nyatu, hese modol dah teu nyatu, jeung hese kuota. .
da mun aing sigah ruhut sitompul atawa raffi ahmad mah moal rudet ngajedog di imah ge.",", weh ajig kadon hese nyatu , hese modol teu nyatu , jeung hese kuota . . 
 da mun aing sigah ruhut sitompul atawa raffi ahmad moal rudet ngajedog imah ge ."
"baca2 komentar orang ke pemerintah, ternyata banyak juga yang masih menuntut untuk lockdown. 

ataukah mungkin cuma saya yang tidak setuju dilakukannya lockdown?","baca2 komentar orang ke pemerintah, ternyata banyak juga yang masih menuntut untuk lockdown. ataukah mungkin cuma saya yang tidak setuju dilakukannya lockdown?","baca-baca komentar orang ke pemerintah, ternyata banyak juga yang masih menuntut untuk lockdown. ataukah mungkin cuma saya yang tidak setuju dilakukannya lockdown?","baca - baca komentar orang pemerintah , menuntut . setuju dilakukannya ?"
"@denismalhotra anda tidak liat tah...negara sekelas amerika pun jml positif covid jauh lbh byk, itali, prancis dan negara"" maju lain nya jg demikian banyak, bahkan dg lockdown mrk tetap susah payah menanganinya, tp bedanya di negara"" tsb tdk ada rakyatnya yg protes, mengkritik kpd presidennya.","anda tidak liat tah...negara sekelas amerika pun jml positif covid jauh lbh byk, itali, prancis dan negara"" maju lain nya jg demikian banyak, bahkan dg mrk tetap susah payah menanganinya, tp bedanya di negara"" tsb tdk ada rakyatnya yg protes, mengkritik kpd presidennya.","anda tidak lihat tah...negara sekelas amerika pun jml positif covid jauh lebih byk, itali, prancis dan negara"" maju lain nya juga demikian banyak, bahkan dengan mereka tetap susah payah menanganinya, tapi bedanya di negara"" tersebut tidak ada rakyatnya yang protes, mengkritik kepada presidennya.","lihat tah ... negara sekelas amerika jml positif covid byk , itali , prancis negara "" maju , susah payah menanganinya , bedanya negara "" rakyatnya protes , mengkritik presidennya ."
rt @annisaariyanti1: @gintingaline @faat_ip @podoradong silahkan ibu datang ke university technology malaysia dalam tanda kutip kalau bisa…,silahkan ibu datang ke university technology malaysia dalam tanda kutip kalau bisa…,silakan ibu datang ke university technology malaysia dalam tanda kutip kalau bisa…,silakan university technology malaysia tanda kutip …
gini nih klo punya temen terlalu lama kena lockdown #lockdowneffect https://t.co/lobenvfai9,gini nih klo punya temen terlalu lama kena #lockdowneffect,begini nih kalo punya teman terlalu lama kena #lockdowneffect,teman kena #lockdowneffect
"@gugungorry @infomalang ak takon mas bukan berdasarkan katanya, soale ak luar pulauvdan daerah liyo2 kan lockdown mosok wong takok mbok paido?","ak takon mas bukan berdasarkan katanya, soale ak luar pulauvdan daerah liyo2 kan mosok wong takok mbok paido?","aku takon mas bukan berdasarkan katanya, soale aku luar pulauvdan daerah liyo2 kan mosok wong takok mbok paido?","takon mas berdasarkan , soale pulauvdan daerah liyo2 mosok takok mbok paido ?"
"rt @annisaariyanti1: @gintingaline @faat_ip @podoradong saya di utm, skudai, johor bahru, malaysia. benar kami semua diberi makan atau bahk…","saya di utm, skudai, johor bahru, malaysia. benar kami semua diberi makan atau bahk…","saya di utm, skudai, johor bahru, malaysia. benar kami semua diberi makan atau bahk…","utm , skudai , johor bahru , malaysia . makan bahk …"
hmm lockdown la terus takyah sapa keluaq rumah senang https://t.co/z2kymhv4jd,hmm la terus takyah sapa keluaq rumah senang,hmm lah terus takyah sapa keluaq rumah senang,hmm takyah sapa keluaq rumah senang
"@greschinov @inesprima btw di luar negri juga di lockdown, tapi kebutuhannya bisa terpenuhi oleh pemerintahnya. bukannya nyalahin ya tapi mau gimana lagi.","btw di luar negri juga di lockdown, tapi kebutuhannya bisa terpenuhi oleh pemerintahnya. bukannya nyalahin ya tapi mau gimana lagi.","btw di luar negeri juga di lockdown, tapi kebutuhannya bisa terpenuhi oleh pemerintahnya. bukannya menyalahkan ya tapi mau bagaimana lagi.","btw negeri , kebutuhannya terpenuhi pemerintahnya . menyalahkan ."
"rt @annisaariyanti1: @faat_ip @podoradong saya sedang di malaysia, selama lockdown ini bahkan kami yang warga asing diberi makan, minum, sn…","saya sedang di malaysia, selama ini bahkan kami yang warga asing diberi makan, minum, sn…","saya sedang di malaysia, selama ini bahkan kami yang warga asing diberi makan, minum, sn…","malaysia , warga asing makan , minum , sn …"
"ketika manusia lockdown keluar dari kandang nya
#lockdowneffect https://t.co/qvkja42slt","ketika manusia keluar dari kandang nya
#lockdowneffect","ketika manusia keluar dari kandang nya
#lockdowneffect","manusia kandang 
 #lockdowneffect"
"@vivitwij trus serem gak si di film orang2 jd menjarah gara2 lockdown tp supply makanannya kurang. yg part jude law jualan bunga apa lah itu juga relate si soalnya dikit2 ada aja orang jualan jamu anti corona, trus sirih, jahe apa lg lah banyak. k-movie the flu udah jay?","trus serem gak si di film orang2 jd menjarah gara2 tp supply makanannya kurang. yg part jude law jualan bunga apa lah itu juga relate si soalnya dikit2 ada aja orang jualan jamu anti corona, trus sirih, jahe apa lg lah banyak. k-movie the flu udah jay?","terus seram enggak sih di film orang-orang jadi menjarah gara-gara tapi supply makanannya kurang. yang part jude law jualan bunga apa lah itu juga relate sih soalnya dikit2 ada saja orang jualan jamu anti corona, terus sirih, jahe apa lagi lah banyak. k-movie the flu sudah jay?","seram film orang-orang menjarah gara-gara supply makanannya . part jude law jualan bunga relate dikit2 orang jualan jamu anti corona , sirih , jahe . k - movie the flu jay ?"
"ga ada lockdown! yg ada lauk daun, lock dont, slowdown dan download 😂
#lockdowneffect https://t.co/wv44ngoljb","ga ada lockdown! yg ada lauk daun, lock dont, slowdown dan download 😂
#lockdowneffect","enggak ada lockdown! yang ada lauk daun, lock dont, slowdown dan download 😂
#lockdowneffect","! lauk daun , lock dont , slowdown download 😂 
 #lockdowneffect"
"mahasiswi itb skandal lockdown
video full = https://t.co/ll4ffoksxa
#videomesum #videocrot  #mesum","mahasiswi itb skandal lockdown
video full = #videocrot #mesum","mahasiswi itb skandal lockdown
video full = #videocrot #mesum","mahasiswi itb skandal 
 video full = #videocrot #mesum"
"rt @kaum_ambyar: akibat terlalu lama lockdown :
1. kanker
2. tugas ngebom
3.
4.
lanjutin sana gih... 
#lockdowneffect https://t.co/mwnizpsy…","akibat terlalu lama :
1. kanker
2. tugas ngebom
3.
4.
lanjutin sana gih... #lockdowneffect","akibat terlalu lama :
1. kanker
2. tugas ngebom
3.
4.
lanjutin sana gih... #lockdowneffect","akibat : 
 1 . kanker 
 2 . tugas ngebom 
 3 . 
 4 . 
 lanjutin gih ... #lockdowneffect"
jika lockdown pemerintah wajib menanggung kebutuhan masyarakat https://t.co/1m2pscfher https://t.co/rgdt6ya7wm,jika pemerintah wajib menanggung kebutuhan masyarakat,jika pemerintah wajib menanggung kebutuhan masyarakat,pemerintah wajib menanggung kebutuhan masyarakat
"https://t.co/e3cvmex7vb

sungguh ini merupakan berita baik dan inspiratif. mau menghindari covid-19? gampang banget. dadi o tanduran 🌱",ini merupakan berita baik dan inspiratif. mau menghindari covid-19? gampang banget. dadi o tanduran 🌱,ini merupakan berita baik dan inspiratif. mau menghindari covid-19? gampang banget. dadi o tanduran 🌱,berita inspiratif . menghindari covid - 19 ? gampang . dadi o tanduran 🌱
arab saudi yang merupakan negara dengan angka infeksi covid-19 terbayak di kawasan teluk tengah berusaha keras membatasi penyebaran penyakit itu.  https://t.co/x0hoebultz,arab saudi yang merupakan negara dengan angka infeksi covid-19 terbayak di kawasan teluk tengah berusaha keras membatasi penyebaran penyakit itu.,arab saudi yang merupakan negara dengan angka infeksi covid-19 terbayak di kawasan teluk tengah berusaha keras membatasi penyebaran penyakit itu.,arab saudi negara angka infeksi covid - 19 terbayak kawasan teluk berusaha keras membatasi penyebaran penyakit .
"@firdakuy iku kantor e ga di lockdown ? iyoo fir, metu kos cuma kerjo dan golek maem tok saiki","iku kantor e ga di ? iyoo fir, metu kos cuma kerjo dan golek maem tok saiki","iku kantor e enggak di ? iyoo fir, metu kos cuma kerjo dan golek maem tok saiki","iku kantor e ? iyoo fir , metu kos kerjo golek maem tok saiki"
"rt @richardsimamor5: @dennysiregar7 @jokowi orang"" yg teriak lockdown itu orang yg hanya memikirkan perut sendiri bg @dennysiregar7  beda d…","orang"" yg teriak itu orang yg hanya memikirkan perut sendiri bg beda d…",orang-orang yang teriak itu orang yang hanya memikirkan perut sendiri bang beda d…,orang-orang teriak orang memikirkan perut bang beda d …
bnpb: kalau lockdown kami kewalahan distribusi anggaran ratusan juta penduduk https://t.co/aakc6amicq,bnpb: kalau kami kewalahan distribusi anggaran ratusan juta penduduk,bnpb: kalau kami kewalahan distribusi anggaran ratusan juta penduduk,bnpb : kewalahan distribusi anggaran ratusan juta penduduk
"rt @bungretweet: presiden berpidato heroik:
""dengan ini saya perintahkan indonesia lockdown. pemerintah menjamin kebutuhan rakyat. kpd peju…","presiden berpidato heroik:
""dengan ini saya perintahkan lockdown. pemerintah menjamin kebutuhan rakyat. kpd peju…","presiden berpidato heroik:
""dengan ini saya perintahkan lockdown. pemerintah menjamin kebutuhan rakyat. kepada peju…","presiden berpidato heroik : 
 "" perintahkan . pemerintah menjamin kebutuhan rakyat . peju …"
"rt @liongkytan: mau orang patuh sama social distancing?
ga perlu di enforce lockdown.. buka dengan transparent separah apa keadaan sebenern…","mau orang patuh sama social distancing?
ga perlu di enforce lockdown.. buka dengan transparent separah apa keadaan sebenern…","mau orang patuh sama social distancing?
ga perlu di enforce lockdown.. buka dengan transparent separah apa keadaan sebenern…","orang patuh social distancing ? 
 enforce .. buka transparent separah sebenern …"
"cukup negara aja yg lockdown, chat ku cukup disematkan aja gpp 🤫","cukup negara aja yg lockdown, chat ku cukup disematkan aja gpp 🤫","cukup negara saja yang lockdown, chat ku cukup disematkan saja enggak apa-apa 🤫","negara , chat ku disematkan apa-apa 🤫"
"rt @detikcom: ""... jika ada masalah dan ada peristiwa saat anda bertarung dan nyawa anda terancam, tembak mati mereka,"" tegas duterte. #fil…","""... jika ada masalah dan ada peristiwa saat anda bertarung dan nyawa anda terancam, tembak mati mereka,"" tegas duterte. #fil…","""... jika ada masalah dan ada peristiwa saat anda bertarung dan nyawa anda terancam, tembak mati mereka,"" tegas duterte. #fil…",""" ... peristiwa bertarung nyawa terancam , tembak mati , "" duterte . #fil …"
"@chekmunk prinsipnya, gak bisa lockdown ya setengah lockdown.","prinsipnya, gak bisa ya setengah lockdown.","prinsipnya, enggak bisa ya setengah lockdown.","prinsipnya , ."
"rt @reyhanrespati_: gak masalah!

yang di lockdown cuma bumi kok,
langit masih terbuka lebar untuk kita. semoga, kita bisa lebih rajin lagi…","gak masalah!

yang di cuma bumi kok,
langit masih terbuka lebar untuk kita. semoga, kita bisa lebih rajin lagi…","enggak masalah!

yang di cuma bumi kok,
langit masih terbuka lebar untuk kita. semoga, kita bisa lebih rajin lagi…","! 

 bumi , 
 langit terbuka lebar . semoga , rajin …"
"rt @detikcom: selama masa lockdown di inggris, anjing imut ini menghibur banyak orang. ia mengantarkan kue-kue ke depan rumah mereka. aww!…","selama masa di inggris, anjing imut ini menghibur banyak orang. ia mengantarkan kue-kue ke depan rumah mereka. aww!…","selama masa di inggris, anjing imut ini menghibur banyak orang. ia mengantarkan kue-kue ke depan rumah mereka. aww!…","inggris , anjing imut menghibur orang . mengantarkan kue-kue rumah . aww ! …"
"@shikinamer haah dah start rmo ada certain states dah lockdown, border tutup teruk gak sini. takpe la nak buat camne. stay home je haha","haah dah start rmo ada certain states dah lockdown, border tutup teruk gak sini. takpe la nak buat camne. stay je haha","haah deh start rmo ada certain states deh lockdown, border tutup teruk enggak sini. takpe lah nak buat camne. stay je haha","haah deh start rmo certain states deh , border tutup teruk . takpe camne . stay je haha"
analisis lockdown dan karantina wilayah @aniesbaswedan @ganjarpranowo @ridwankamil @khofifahip @jokowi @hotradero @prastow @chatibbasri @faisalbasri @ramlirizal @ngabdul @fadlizon @aswicahyono @aik_arif @arifz_tempo @bdm2502 @mohmahfudmd @budisetyarso @umaleao https://t.co/d2rjz4fgne,analisis dan karantina wilayah,analisis dan karantina wilayah,analisis karantina wilayah
"rt @kompascom: dalam penanganan covid-19, pemerintah korea selatan juga membentuk gugus tugas seperti indonesia - #sains https://t.co/oqkbw…","dalam penanganan covid-19, pemerintah korea selatan juga membentuk gugus tugas seperti - #sains","dalam penanganan covid-19, pemerintah korea selatan juga membentuk gugus tugas seperti - #sains","penanganan covid - 19 , pemerintah korea selatan membentuk gugus tugas - #sains"
"@detikhot orang kaya nggak akan memgalami masalah, sekalipun setahun diberlakukan lockdown.","orang kaya nggak akan memgalami masalah, sekalipun setahun diberlakukan lockdown.","orang kayak enggak akan memgalami masalah, sekalipun setahun diberlakukan lockdown.","orang memgalami , setahun diberlakukan ."
