text_asli,removed_noise,removed_alay,removed_stopwords
lebih dari 2 bulan kota wuhan mengalami penguncian atau lockdown. saat ini kota tersebut telah dibuka kembali. bagaimana kondisinya? https://t.co/ixoaievrz3,lebih dari 2 bulan kota wuhan mengalami penguncian atau lockdown. saat ini kota tersebut telah dibuka kembali. bagaimana kondisinya?,lebih dari 2 bulan kota wuhan mengalami penguncian atau lockdown. saat ini kota tersebut telah dibuka kembali. bagaimana kondisinya?,2 kota wuhan mengalami penguncian . kota dibuka . kondisinya ?
peraturan lockdown sebelumnya akan berakhir selasa (14/4/2020) namun kini diperpanjang dua minggu ke depan. https://t.co/rscjdlw2b0,peraturan sebelumnya akan berakhir selasa (14/4/2020) namun kini diperpanjang dua minggu ke depan.,peraturan sebelumnya akan berakhir selasa (14/4/2020) namun kini diperpanjang dua minggu ke depan.,peraturan selasa ( 14 / 4 / 2020 ) diperpanjang minggu .
"udah kena lockdown,jaringan @indihome ikutan down dari semalem,mohon perhatiannya dong !","udah kena lockdown,jaringan ikutan down dari semalem,mohon perhatiannya dong !","sudah kena lockdown,jaringan ikutan down dari semalem,mohon perhatiannya dong !","kena , jaringan ikutan down semalem , mohon perhatiannya !"
"disaat semua temen-temenku di kurung sama orang tuanya. aku malah di suruh kesawah sama mak.  biar orang-orang yang lockdown tetap bisa makan. 

#mingggudisawahsaja https://t.co/jwsbqhoaa4",disaat semua temen-temenku di kurung sama orang tuanya. aku malah di suruh kesawah sama mak. biar orang-orang yang tetap bisa makan. #mingggudisawahsaja,disaat semua temen-temenku di kurung sama orang tuanya. aku malah di suruh kesawah sama mak. biar orang-orang yang tetap bisa makan. #mingggudisawahsaja,disaat temen - temenku kurung orang tuanya . suruh kesawah mak . biar orang-orang makan . #mingggudisawahsaja
"hallo .... sosmed kena lockdown juga gasih ?

#indonesiakembalipulih #dirumahajaya #minggurebahan #jomblo #nomudiksavelives","hallo .... sosmed kena juga gasih ?

#indonesiakembalipulih #dirumahajaya #minggurebahan #jomblo #nomudiksavelives","halo .... sosmed kena juga enggak sih ?

#indonesiakembalipulih #dirumahajaya #minggurebahan #jomblo #nomudiksavelives","halo .... sosmed kena ? 

 #indonesiakembalipulih #dirumahajaya #minggurebahan #jomblo #nomudiksavelives"
efek lockdown covid19 bikin jam tidur berantakan asli.,efek covid19 bikin jam tidur berantakan asli.,efek covid19 bikin jam tidur berantakan asli.,efek covid19 bikin jam tidur berantakan asli .
"malem senen , malem selasa , malem rabu , malem kemis , malem jumat , malem sabtu lockdown gegara corona , eh pas malem minggu anti anti corona club pada ngelancong kabeh","malem senen , malem selasa , malem rabu , malem kemis , malem jumat , malem sabtu gegara corona , eh pas malem minggu anti anti corona club pada ngelancong kabeh","malam senen , malam selasa , malam rabu , malam kemis , malam jumat , malam sabtu gegara corona , eh pas malam minggu anti anti corona club pada ngelancong kabeh","malam senen , malam selasa , malam rabu , malam kemis , malam jumat , malam sabtu gegara corona , eh pas malam minggu anti anti corona club ngelancong kabeh"
nganu apa sih kok dadi pengin metu metu padahal lockdown 😌,nganu apa sih kok dadi pengin metu metu padahal 😌,nganu apa sih kok dadi pengin metu metu padahal 😌,nganu dadi pengin metu metu 😌
"@ferdinandhaean2 @andre_rosiade bpk @sbyudhoyono yth'
bpk @agusyudhoyono yg dicintai warga @pdemokrat  kader bpk yg namanya ferdinandh ini akan menyulitkan langkah bpk2 di 2024
seperti seniornya bang poltak
seperti halnya covid19' kalo terus dibiarkan berbahaya' segeralah di lockdown.","bpk yth'
bpk yg dicintai warga kader bpk yg namanya ferdinandh ini akan menyulitkan langkah bpk2 di 2024
seperti seniornya bang poltak
seperti halnya covid19' kalo terus dibiarkan berbahaya' segeralah di lockdown.","bpk yth'
bpk yang dicintai warga kader bpk yang namanya ferdinandh ini akan menyulitkan langkah bpk2 di 2024
seperti seniornya bang poltak
seperti halnya covid19' kalo terus dibiarkan berbahaya' segeralah di lockdown.","bpk yth ' 
 bpk dicintai warga kader bpk namanya ferdinandh menyulitkan langkah bpk2 2024 
 seniornya bang poltak 
 halnya covid19 ' dibiarkan berbahaya ' segeralah ."
menargetkan sesuatu dimasa lockdown jadi tersendat.,menargetkan sesuatu dimasa jadi tersendat.,menargetkan sesuatu dimasa jadi tersendat.,menargetkan dimasa tersendat .
"lockdown wuhan dicabut, 2 jenis bisnis ini langsung melejit https://t.co/xub3c3etfu https://t.co/txkoz5f55c","wuhan dicabut, 2 jenis bisnis ini langsung melejit","wuhan dicabut, 2 jenis bisnis ini langsung melejit","wuhan dicabut , 2 jenis bisnis langsung melejit"
kisah prihatin ibu pemulung jalani lockdown: makan biskuit pengganjal lapar https://t.co/zoejstsu2d,kisah prihatin ibu pemulung jalani lockdown: makan biskuit pengganjal lapar,kisah prihatin ibu pemulung jalani lockdown: makan biskuit pengganjal lapar,kisah prihatin pemulung jalani : makan biskuit pengganjal lapar
"qs. al-jin : 1. ketika di lockdown allah di dunia, sekumpulan jin mendengar bacaan rasul. mereka takjub dgn kefasihan, kejelasan, makna al-qur'an. mereka menyadari bahwa ini penyebab mereka gabisa lagi hangout ke langit https://t.co/itnvm02gid","qs. al-jin : 1. ketika di allah di dunia, sekumpulan jin mendengar bacaan rasul. mereka takjub dgn kefasihan, kejelasan, makna al-qur'an. mereka menyadari bahwa ini penyebab mereka gabisa lagi hangout ke langit","qs. al-jin : 1. ketika di allah di dunia, sekumpulan jin mendengar bacaan rasul. mereka takjub dengan kefasihan, kejelasan, makna al-qur'an. mereka menyadari bahwa ini penyebab mereka enggak bisa lagi hangout ke langit","qs . al - jin : 1 . allah dunia , sekumpulan jin mendengar bacaan rasul . takjub kefasihan , kejelasan , makna al - qur'an . menyadari penyebab hangout langit"
#lockdown hari ke-12. hmm kgn ugha https://t.co/m1j6hywjqy,#lockdown hari ke-12. hmm kgn ugha,#lockdown hari ke-12. hmm kangen juga,#lockdown - 12 . hmm kangen
"@emotionialy mama aku lg nerapin ilmu ekonomi dengan baik dan benar (mentang"" anaknya jurusan eko), yaitu memenuhi kebutuhan dian yg terbatas dengan sumber daya yg terbatas, lagi di lockdown uang jajan ku :( jadinya ga ceteris paribus :(","mama aku lg nerapin ilmu ekonomi dengan baik dan benar (mentang"" anaknya jurusan eko), yaitu memenuhi kebutuhan dian yg terbatas dengan sumber daya yg terbatas, lagi di uang jajan ku :( jadinya ga ceteris paribus :(","mama aku lagi nerapin ilmu ekonomi dengan baik dan benar (mentang"" anaknya jurusan eko), yaitu memenuhi kebutuhan dian yang terbatas dengan sumber daya yang terbatas, lagi di uang jajan ku :( jadinya enggak ceteris paribus :(","mama nerapin ilmu ekonomi ( mentang "" anaknya jurusan eko ) , memenuhi kebutuhan dian terbatas sumber daya terbatas , uang jajan ku :( ceteris paribus :("
"quarantine day 27
jakarta lockdown day 3
'cowo dah nunggu depan gerbang, gak bisa hangout... hedeeh, kburu kering deh nih'    😅😂🤣 https://t.co/kj3pkd6yti","quarantine day 27
jakarta day 3
'cowo dah nunggu depan gerbang, gak bisa hangout... hedeeh, kburu kering deh nih' 😅😂🤣","quarantine day 27
jakarta day 3
'cowo deh menunggu depan gerbang, enggak bisa hangout... hedeeh, kburu kering deh nih' 😅😂🤣","quarantine day 27 
 jakarta day 3 
 ' cowo deh menunggu gerbang , hangout ... hedeeh , kburu kering deh ' 😅 😂 🤣"
@htmnparis @hasbyeee mau om 500k buat biaya lockdown 😂,mau om 500k buat biaya 😂,mau om 500k buat biaya 😂,om 500k biaya 😂
"@susipudjiastuti ikan di laut, nelayan lockdown... kumaha yeuh.,...","ikan di laut, nelayan lockdown... kumaha yeuh.,...","ikan di laut, nelayan lockdown... kumaha yeuh.,...","ikan laut , nelayan ... kumaha yeuh . , ..."
@sunda_002 atuh di lockdown heula uang na mang!,atuh di heula uang na mang!,atuh di heula uang nya mang!,atuh heula uang mang !
@feb_pman karna lockdown jadi demen banget yg namanya belanja di shopee :(,karna jadi demen banget yg namanya belanja di shopee :(,karena jadi demen banget yang namanya belanja di shopee :(,demen namanya belanja shopee :(
"di kondisi seperti ini😢
lockdown
social distancing

yuks tetap produktif dirumah masing2 
tentunya dgn ikut gabung my team biar bisa punya penghasilan tiap hari

.
..
======
🍀dapatkan produk ori nuamoorea series… https://t.co/nbpcrdrpgz","di kondisi seperti ini😢
lockdown
social distancing

yuks tetap produktif dirumah masing2 tentunya dgn ikut gabung my team biar bisa punya penghasilan tiap hari

.
..
======
🍀dapatkan produk ori nuamoorea series…","di kondisi seperti ini😢
lockdown
social distancing

yuks tetap produktif dirumah masing-masing tentunya dengan ikut gabung my team biar bisa punya penghasilan tiap hari

.
..
======
🍀dapatkan produk orisinal nuamoorea series…","kondisi 😢 
 
 social distancing 

 yuks produktif dirumah gabung my team biar penghasilan 

 . 
 .. 
 = = = = = = 
 🍀 dapatkan produk orisinal nuamoorea series …"
"@riizkyprdna justru itu sekarang kan lagi lockdown, 
mumpung lagi gk ada kerjaan jadi kerjaannya cuman mencintai org yang sama sekali tidak mencintaiku. :v
itu pun bisa sambil rebahan, enak kok bang. patut dicoba bang","justru itu sekarang kan lagi lockdown, mumpung lagi gk ada kerjaan jadi kerjaannya cuman mencintai org yang sama sekali tidak mencintaiku. :v
itu pun bisa sambil rebahan, enak kok bang. patut dicoba bang","justru itu sekarang kan lagi lockdown, mumpung lagi enggak ada pekerjaan jadi kerjaannya cuman mencintai orang yang sama sekali tidak mencintaiku. :v
itu pun bisa sambil rebahan, enak kok bang. patut dicoba bang",", mumpung pekerjaan kerjaannya cuman mencintai orang mencintaiku . : v 
 rebahan , enak bang . patut dicoba bang"
"“lockdown” di cina berakhir, jangkos asal sumut kembali berlayar https://t.co/mgfs2yspct https://t.co/nc6uascroi","“lockdown” di cina berakhir, jangkos asal sumut kembali berlayar","“lockdown” di cina berakhir, jangkos asal sumut kembali berlayar","“ ” cina , jangkos sumut berlayar"
terinjak oleh situasi itu ketika kita mencoba mencari kesibukan di tengah waktu lockdown. semangat para freelancer #dirumahajaya,terinjak oleh situasi itu ketika kita mencoba mencari kesibukan di tengah waktu lockdown. semangat para freelancer #dirumahajaya,terinjak oleh situasi itu ketika kita mencoba mencari kesibukan di tengah waktu lockdown. semangat para freelancer #dirumahajaya,terinjak situasi mencoba mencari kesibukan . semangat freelancer #dirumahajaya
"@vananakook aku biasanya ngurusin stroberi ku soalnya udah banyak banget,coba deh kamu buat kebun,bair gak jenuh apalagi lagi musin lockdown kaya gini,","aku biasanya ngurusin stroberi ku soalnya udah banyak banget,coba deh kamu buat kebun,bair gak jenuh apalagi lagi musin kaya gini,","aku biasanya mengurusi stroberi ku soalnya sudah banyak banget,coba deh kamu buat kebun,bair enggak jenuh apalagi lagi musin kayak gini,","mengurusi stroberi ku , coba deh kebun , bair jenuh musin gini ,"
"@afifuddj lagi lockdown, mana boleh muncak","lagi lockdown, mana boleh muncak","lagi lockdown, mana boleh muncak",", muncak"
"@politiktoday wuhan kota di mana 5 bulan lalu dahsyat sampai harus lockdown &amp; sampai hari ini belum pulih

indonesia tdk ada satu pun kota lockdown maka bisa di bayangkan sampai kapan bisa memutus rantai penyebaran virus ini ? 
kapan semua kota akan pulih ? 
itu tidak siap &amp; plin-plan,sombong","wuhan kota di mana 5 bulan lalu dahsyat sampai harus &amp; sampai hari ini belum pulih

indonesia tdk ada satu pun kota maka bisa di bayangkan sampai kapan bisa memutus rantai penyebaran virus ini ? kapan semua kota akan pulih ? itu tidak siap &amp; plin-plan,sombong","wuhan kota di mana 5 bulan lalu dahsyat sampai harus &amp; sampai hari ini belum pulih

indonesia tidak ada satu pun kota maka bisa di bayangkan sampai kapan bisa memutus rantai penyebaran virus ini ? kapan semua kota akan pulih ? itu tidak siap &amp; plin-plan,sombong","wuhan kota 5 dahsyat & amp ; pulih 

 kota bayangkan memutus rantai penyebaran virus ? kota pulih ? & amp ; plin - plan , sombong"
lockdown segera berakhir plisss.😭😭😭,segera berakhir plisss.😭😭😭,segera berakhir plisss.😭😭😭,plisss . 😭 😭 😭
"mau lockdown ataupun ngga lockdown, jama'ah sholat shubuh di musholah tetep 4 orang😌","mau ataupun ngga lockdown, jama'ah sholat shubuh di musholah tetep 4 orang😌","mau ataupun enggak lockdown, jama'ah sholat shubuh di musholah tetap 4 orang😌",", jama'ah sholat shubuh musholah 4 orang 😌"
"bawaan nya mau masak trs kalo lagi liat mas mam mie. aplagi kopo lagi lockdown, pagi siang sore malem mam nya mie aja :( sedih","bawaan nya mau masak trs kalo lagi liat mas mam mie. aplagi kopo lagi lockdown, pagi siang sore malem mam nya mie aja :( sedih","bawaan nya mau masak terus kalo lagi lihat mas mam mie. aplagi kopo lagi lockdown, pagi siang sore malam mam nya mie saja :( sedih","bawaan masak lihat mas mam mie . aplagi kopo , pagi siang sore malam mam mie :( sedih"
lockdown mandiri dirumah saja https://t.co/d3tno9xuzp,mandiri dirumah saja,mandiri dirumah saja,mandiri dirumah
"ayahku kerjanya montir harian. skrg ayah lagi di rumah karena perintah lockdown, aku gatau gimana aku bisa makan kalau bukan kakakku yg bantuin. aku gabisa ngajar dulu otomatis gabisa dapet honor:(","ayahku kerjanya montir harian. skrg ayah lagi di rumah karena perintah lockdown, aku gatau gimana aku bisa makan kalau bukan kakakku yg bantuin. aku gabisa ngajar dulu otomatis gabisa dapet honor:(","ayahku kerjanya montir harian. sekarang ayah lagi di rumah karena perintah lockdown, aku enggak tau bagaimana aku bisa makan kalau bukan kakakku yang bantuin. aku enggak bisa mengajar dulu otomatis enggak bisa dapat honor:(","ayahku kerjanya montir harian . ayah rumah perintah , tau makan kakakku bantuin . mengajar otomatis honor : ("
@asepsunarya71 lagi lockdown kang,lagi kang,lagi kang,kang
"even orang udah maksain lockdown2 ke pemerintah pusat, aku sebagai orang dari ekonomi cukup resah bikaus bisa dilihat sendiri efeknya lockdown tuh multi dimensi. ekonomi jadi mandek begini, inflasi besar2an karena investor pesimis sama rupiah, banyak bgt kalau mau dikupas","even orang udah maksain lockdown2 ke pemerintah pusat, aku sebagai orang dari ekonomi cukup resah bikaus bisa dilihat sendiri efeknya tuh multi dimensi. ekonomi jadi mandek begini, inflasi besar2an karena investor pesimis sama rupiah, banyak bgt kalau mau dikupas","even orang sudah memaksakan lockdown2 ke pemerintah pusat, aku sebagai orang dari ekonomi cukup resah bikaus bisa dilihat sendiri efeknya tuh multi dimensi. ekonomi jadi mandek begini, inflasi besar-besaran karena investor pesimis sama rupiah, banyak banget kalau mau dikupas","even orang memaksakan lockdown2 pemerintah pusat , orang ekonomi resah bikaus efeknya multi dimensi . ekonomi mandek , inflasi besar-besaran investor pesimis rupiah , dikupas"
"@blckhoirumen ya jangan belajar trus nanti cepet bosen, ada kiat2 gak gitu ato saran kalo pas kondisinya lg gini? lockdown bikin ngantuk kalo dikamar trus","ya jangan belajar trus nanti cepet bosen, ada kiat2 gak gitu ato saran kalo pas kondisinya lg gini? bikin ngantuk kalo dikamar trus","ya jangan belajar terus nanti cepat bosen, ada kiat2 enggak begitu atau saran kalo pas kondisinya lagi gini? bikin ngantuk kalo dikamar terus","belajar cepat bosen , kiat2 saran pas kondisinya gini ? bikin ngantuk dikamar"
"[3/3] hal bertolak belakang terjadi pada akademisi ipa dan kesehatan yang sangat mendukung kebijakan lockdown untuk misi kemanusiaan.

#coronavirus #lockdown #covid19 #melawancoronavirus","[3/3] hal bertolak belakang terjadi pada akademisi ipa dan kesehatan yang sangat mendukung kebijakan untuk misi kemanusiaan.

#coronavirus #lockdown #covid19 #melawancoronavirus","[3/3] hal bertolak belakang terjadi pada akademisi ipa dan kesehatan yang sangat mendukung kebijakan untuk misi kemanusiaan.

#coronavirus #lockdown #covid19 #melawancoronavirus","[ 3 / 3 ] bertolak akademisi ipa kesehatan mendukung kebijakan misi kemanusiaan . 

 #coronavirus #lockdown #covid19 #melawancoronavirus"
"gmn gus,  lockdown di mesir diisi buat nntn film dulu kah ? 😄 https://t.co/bgdoq2guga","gmn gus, di mesir diisi buat nntn film dulu kah ? 😄","bagaimana gus, di mesir diisi buat menonton film dulu kah ? 😄","gus , mesir diisi menonton film kah ? 😄"
"[2/3] pada akademisi ekonomi jelas kebijakan lockdown sesuatu hal yang tidak diinginkan karena akan merusak stabilitas ekonomi dan akan memicu terjadinya panic buying. 

#coronavirus #lockdown #covid19 #melawancoronavirus",[2/3] pada akademisi ekonomi jelas kebijakan sesuatu hal yang tidak diinginkan karena akan merusak stabilitas ekonomi dan akan memicu terjadinya panic buying. #coronavirus #lockdown #covid19 #melawancoronavirus,[2/3] pada akademisi ekonomi jelas kebijakan sesuatu hal yang tidak diinginkan karena akan merusak stabilitas ekonomi dan akan memicu terjadinya panic buying. #coronavirus #lockdown #covid19 #melawancoronavirus,[ 2 / 3 ] akademisi ekonomi kebijakan merusak stabilitas ekonomi memicu panic buying . #coronavirus #lockdown #covid19 #melawancoronavirus
"[1/3] kebijakan lockdown (karantina wilayah) di saat wabah penyakit bagaikan buah simalakama.

#coronavirus #lockdown #covid19 #melawancoronavirus","[1/3] kebijakan (karantina wilayah) di saat wabah penyakit bagaikan buah simalakama.

#coronavirus #lockdown #covid19 #melawancoronavirus","[1/3] kebijakan (karantina wilayah) di saat wabah penyakit bagaikan buah simalakama.

#coronavirus #lockdown #covid19 #melawancoronavirus","[ 1 / 3 ] kebijakan ( karantina wilayah ) wabah penyakit buah simalakama . 

 #coronavirus #lockdown #covid19 #melawancoronavirus"
@athirahhazizan confirm je ntah ntah sg pon extend lockdown lagi sebulan harharharhar,confirm je ntah ntah sg pon extend lagi sebulan harharharhar,confirm je entah entah sg pon extend lagi sebulan harharharhar,confirm je sg pon extend sebulan harharharhar
"lockdown sambil beremosi ria. ""mampus kau ya anjeng"" https://t.co/bamfxeghhj","sambil beremosi ria. ""mampus kau ya anjeng""","sambil beremosi ria. ""mampus kau ya anjeng""","beremosi ria . "" mampus kau anjeng """
"@ngabdul lockdown atau psbb akan efektif jika tes massalnya cepat 

kalau lamban gmn mau efektif bukan ?

hehe","atau psbb akan efektif jika tes massalnya cepat kalau lamban gmn mau efektif bukan ?

hehe","atau psbb akan efektif jika tes massalnya cepat kalau lamban bagaimana mau efektif bukan ?

hehe","psbb efektif tes massalnya cepat lamban efektif ? 

 hehe"
@beecaine kasian ya gara2 lockdown bikin ekonomi menurun sampe mba nya rela benerin genteng malem2 buat nambah pemasukan,kasian ya gara2 bikin ekonomi menurun sampe mba nya rela benerin genteng malem2 buat nambah pemasukan,kasihan ya gara-gara bikin ekonomi menurun sampai mbak nya rela benerin genteng malem2 buat menambah pemasukan,kasihan gara-gara bikin ekonomi menurun mbak rela benerin genteng malem2 menambah pemasukan
"kalau bks macam the lockdown wah, tiap tahun durang buat show, ku datang tu pebaik mahal bayar ticket masuk.","kalau bks macam the wah, tiap tahun durang buat show, ku datang tu pebaik mahal bayar ticket masuk.","kalau bks macam the wah, tiap tahun durang buat show, ku datang itu pebaik mahal bayar ticket masuk.","bks the , durang show , ku pebaik mahal bayar ticket masuk ."
@cikhaf dah lockdown memang la tak boleh,dah memang la tak boleh,deh memang lah tak boleh,deh
"b40 dapat moratorium hanya jimat sekitar rm1,500. 
m40 pula sekitar rm3,000.

walaupun moratorium ini bukan cash handout dan eventually perlu dibayar ia sangat berguna ketika lockdown ini untuk wujudkan lebihan cash in hand. https://t.co/t9kdxcrrfa","b40 dapat moratorium hanya jimat sekitar rm1,500. m40 pula sekitar rm3,000.

walaupun moratorium ini bukan cash handout dan eventually perlu dibayar ia sangat berguna ketika ini untuk wujudkan lebihan cash in hand.","b40 dapat moratorium hanya jimat sekitar rm1,500. m40 pula sekitar rm3,000.

walaupun moratorium ini bukan cash handout dan eventually perlu dibayar ia sangat berguna ketika ini untuk wujudkan lebihan cash ini hand.","b40 moratorium jimat rm1,500 . m40 rm3,000 . 

 moratorium cash handout eventually dibayar berguna wujudkan lebihan cash hand ."
"t20 dapat penjimatan lebih banyak berbanding b40 &amp; m40 ketika lockdown ini,
penjimatan melalui moratorium bank,
avg installment rumah: rm 4,000
avg installment kereta: rm2,000

min gaji: rm 10,000. 
rasanya rm10 sehari duit makan tu mereka tidak peduli pun. https://t.co/u0vrtfdhrw https://t.co/vcfskbxx70","t20 dapat penjimatan lebih banyak berbanding b40 &amp; m40 ketika ini,
penjimatan melalui moratorium bank,
avg installment rumah: rm 4,000
avg installment kereta: rm2,000

min gaji: rm 10,000. rasanya rm10 sehari duit makan tu mereka tidak peduli pun.","t20 dapat penjimatan lebih banyak berbanding b40 &amp; m40 ketika ini,
penjimatan melalui moratorium bank,
avg installment rumah: rm 4,000
avg installment kereta: rm2,000

min gaji: rm 10,000. rasanya rm10 sehari duit makan itu mereka tidak peduli pun.","t20 penjimatan berbanding b40 & amp ; m40 , 
 penjimatan moratorium bank , 
 avg installment rumah : rm 4,000 
 avg installment kereta : rm2,000 

 min gaji : rm 10,000 . rm10 sehari duit makan peduli ."
