text_asli,removed_noise,removed_alay,removed_stopwords
"tetapi khalifah umar menemukan solusi yg tidak memberatkan rakyat nya.  persis seperti karantina atau lockdown di zaman sekarang . tapi yg istimewa, rakyat nya tetap di perhatikan,  di kasih makanan,  di periksa kesehatannya dll.","tetapi khalifah umar menemukan solusi yg tidak memberatkan rakyat nya. persis seperti karantina atau di zaman sekarang . tapi yg istimewa, rakyat nya tetap di perhatikan, di kasih makanan, di periksa kesehatannya dll.","tetapi khalifah umar menemukan solusi yang tidak memberatkan rakyat nya. persis seperti karantina atau di zaman sekarang . tapi yang istimewa, rakyat nya tetap di perhatikan, di kasih makanan, di periksa kesehatannya dll.","khalifah umar menemukan solusi memberatkan rakyat . persis karantina zaman . istimewa , rakyat perhatikan , kasih makanan , periksa kesehatannya dll."
rt @detikcom: wabah corona dan kebijakan karantina wilayah menjadi masa-masa yang sulit bagi korban kdrt. mereka dipaksa tinggal dengan ora…,wabah corona dan kebijakan karantina wilayah menjadi masa-masa yang sulit bagi korban kdrt. mereka dipaksa tinggal dengan ora…,wabah corona dan kebijakan karantina wilayah menjadi masa-masa yang sulit bagi korban kdrt. mereka dipaksa tinggal dengan ora…,wabah corona kebijakan karantina wilayah masa-masa sulit korban kdrt . dipaksa tinggal ora …
"@myxlcare apa jaringan 4g mu ikut ""lockdown""? lelet","apa jaringan 4g mu ikut ""lockdown""? lelet","apa jaringan 4g mu ikut ""lockdown""? lelet","jaringan 4 g mu "" "" ? lelet"
"rt @dennysiregar7: maka beruntunglah kita presidennya adalah @jokowi yang berfikir matang2 dari banyak sisi, bukan cuma sisi virus saja, ta…","maka beruntunglah kita presidennya adalah yang berfikir matang2 dari banyak sisi, bukan cuma sisi virus saja, ta…","maka beruntunglah kita presidennya adalah yang berpikir matang2 dari banyak sisi, bukan cuma sisi virus saja, ta…","beruntunglah presidennya berpikir matang2 sisi , sisi virus , ta …"
"saking rindune aku ng koe
 asu lewat tak kiro koe le 😭

 #lockdown #coronajancok",saking rindune aku ng koe asu lewat tak kiro koe le 😭 #lockdown #coronajancok,saking rindune aku ng koe asu lewat tak kiro koe boleh 😭 #lockdown #coronajancok,saking rindune ng koe asu kiro koe 😭 #lockdown #coronajancok
kok yo laptop iki melok2 lockdown wayae penting2e,kok yo laptop iki melok2 wayae penting2e,kok ya laptop iki melok2 wayae penting2e,laptop iki melok2 wayae penting2e
"@tvonenews ga mau lockdown juga melanggar sila kedua. coba anak2, sebutkan sila kedua!","ga mau juga melanggar sila kedua. coba anak2, sebutkan sila kedua!","enggak mau juga melanggar sila kedua. coba anak2, sebutkan sila kedua!","melanggar sila . coba anak2 , sebutkan sila !"
"rt @pritada: @tvonenews dunia melakukan lockdown aka karantina wilayah, kok ga ngikutin juga? 🙄","dunia melakukan aka karantina wilayah, kok ga ngikutin juga? 🙄","dunia melakukan aka karantina wilayah, kok enggak mengikuti juga? 🙄","dunia aka karantina wilayah , mengikuti ? 🙄"
"@tvonenews dunia melakukan lockdown aka karantina wilayah, kok ga ngikutin juga? 🙄","dunia melakukan aka karantina wilayah, kok ga ngikutin juga? 🙄","dunia melakukan aka karantina wilayah, kok enggak mengikuti juga? 🙄","dunia aka karantina wilayah , mengikuti ? 🙄"
"berbahagialah kalian yg apa2 masih ikut org tua kalian gk tau betapa pedih nya akibat dri corona lockdown gk bisa kemana mana gk punya duit jauh dari kluarga. selamat pagi smesta!
@aswkabeh1 @tweet_mawut @nurul_ftmah @sambatsuu_ @tweetrakyatku @harychandra091 @gorengangendar",berbahagialah kalian yg apa2 masih ikut org tua kalian gk tau betapa pedih nya akibat dri corona gk bisa kemana mana gk punya duit jauh dari kluarga. selamat pagi,berbahagialah kalian yang apa-apa masih ikut orang tua kalian enggak tau betapa pedih nya akibat dari corona enggak bisa kemana mana enggak punya duit jauh dari kluarga. selamat pagi,berbahagialah apa-apa orang tua tau betapa pedih akibat corona kemana duit kluarga . selamat pagi
"rt @unmagnetism: menakjubkan!!! 10 tahun lalu mbah surip sudah memprediksikan fenomena lockdown ini. fakta nomor 3 paling mengejutkan 
http…",menakjubkan!!! 10 tahun lalu mbah surip sudah memprediksikan fenomena ini. fakta nomor 3 paling mengejutkan,menakjubkan!!! 10 tahun lalu mbah surip sudah memprediksikan fenomena ini. fakta nomor 3 paling mengejutkan,menakjubkan ! ! ! 10 mbah surip memprediksikan fenomena . fakta nomor 3 mengejutkan
@arumbene @jokowi saya rasa alasan ibu mengatakan demikian. karena pemerintah tidak merealisasikan lockdown. saya juga sangat menyayangkan soal ini. menurut saya lockdown total adalah cara paling efektif mengurangi covid-19.,saya rasa alasan ibu mengatakan demikian. karena pemerintah tidak merealisasikan lockdown. saya juga sangat menyayangkan soal ini. menurut saya total adalah cara paling efektif mengurangi covid-19.,saya rasa alasan ibu mengatakan demikian. karena pemerintah tidak merealisasikan lockdown. saya juga sangat menyayangkan soal ini. menurut saya total adalah cara paling efektif mengurangi covid-19.,alasan . pemerintah merealisasikan . menyayangkan . total efektif mengurangi covid - 19 .
rt @zarazettirazr: bagus nih penjelasan lockdown diberbagai negara dengan berbagai aturan yg berbeda2.,bagus nih penjelasan diberbagai negara dengan berbagai aturan yg berbeda2.,bagus nih penjelasan diberbagai negara dengan berbagai aturan yang berbeda2.,bagus penjelasan diberbagai negara aturan berbeda2 .
rt @malayfoodhunter: adakah tanda2 kita akan sambung pkp sehingga akhir bulan april dan kerajaan umumkam lockdown? nantikan hari jumaat nan…,adakah tanda2 kita akan sambung pkp sehingga akhir bulan april dan kerajaan umumkam lockdown? nantikan hari jumaat nan…,adakah tanda2 kita akan sambung pkp sehingga akhir bulan april dan kerajaan umumkam lockdown? nantikan hari jumaat nan…,adakah tanda2 sambung pkp april kerajaan umumkam ? nantikan jumaat nan …
yak sebentar lagi komplek bakalan lockdown kyknya 😭,yak sebentar lagi komplek bakalan kyknya 😭,ya sebentar lagi komplek bakalan kayaknya 😭,sebentar komplek kayaknya 😭
@conniereva1 lah gue selama lockdown gapernah pake helm wkwkwkwk,lah gue selama gapernah pake helm wkwkwkwk,lah gue selama enggak pernah pakai helm wkwkwkwk,pakai helm wkwkwkwk
"rt @arinatri: @zenrs @narasitv kebijakan pemerintah yang diberlakukan mulai tgl 1 maret 2020.

pertanyaannya adalah mengapa pemerintah meng…","kebijakan pemerintah yang diberlakukan mulai tgl 1 maret 2020.

pertanyaannya adalah mengapa pemerintah meng…","kebijakan pemerintah yang diberlakukan mulai tanggal 1 maret 2020.

pertanyaannya adalah mengapa pemerintah meng…","kebijakan pemerintah diberlakukan tanggal 1 maret 2020 . 

 pertanyaannya pemerintah meng …"
"apakah lockdown means, seluruh aktivitas/ kegiatan di luar rumah harus totally berhenti, semua orang harus diem dirumah, dan pasokan pangan distok oleh govern?","apakah means, seluruh aktivitas/ kegiatan di luar rumah harus totally berhenti, semua orang harus diem dirumah, dan pasokan pangan distok oleh govern?","apakah means, seluruh aktivitas/ kegiatan di luar rumah harus totally berhenti, semua orang harus diam dirumah, dan pasokan pangan distok oleh govern?","means , aktivitas/ kegiatan rumah totally berhenti , orang diam dirumah , pasokan pangan distok govern ?"
"#bapangan ora #lockdown 
https://t.co/e0yzfisxyr
bikin #masker sendiri https://t.co/4qfxa2hpyt",#bapangan ora #lockdown #masker sendiri,#bapangan ora #lockdown #masker sendiri,#bapangan ora #lockdown #masker
"lockdown tdklah sama bagi semua

mari bersedekah. tdklah sedekah itu memiskinkan mu. tdklah sedekah itu mengurangi harta mu. yg berpunya, sedekahlah. yg punya harapan dan doa² yg ingin diwujudkan, sedekahlah https://t.co/q8d0lyrqbp https://t.co/5klylg3qfr","tdklah sama bagi semua

mari bersedekah. tdklah sedekah itu memiskinkan mu. tdklah sedekah itu mengurangi harta mu. yg berpunya, sedekahlah. yg punya harapan dan doa² yg ingin diwujudkan, sedekahlah","tdklah sama bagi semua

mari bersedekah. tdklah sedekah itu memiskinkan mu. tdklah sedekah itu mengurangi harta mu. yang berpunya, sedekahlah. yang punya harapan dan doa² yang ingin diwujudkan, sedekahlah","tdklah 

 mari bersedekah . tdklah sedekah memiskinkan mu . tdklah sedekah mengurangi harta mu . berpunya , sedekahlah . harapan doa² diwujudkan , sedekahlah"
@berkarya_info klw ga mau lockdown  apa uploads aja ke tol👍min,klw ga mau apa uploads aja ke tol👍min,kalau enggak mau apa uploads saja ke tol👍min,uploads tol 👍 min
"antisipasi penyebaran covid 19, dua rt berlakukan local lockdown https://t.co/yd6v8dctpw","antisipasi penyebaran covid 19, dua local","antisipasi penyebaran covid 19, dua local","antisipasi penyebaran covid 19 , local"
@kepalekaupetak karna tweeter belum karantina wilayah maupun lockdown...,karna tweeter belum karantina wilayah maupun lockdown...,karena tweeter belum karantina wilayah maupun lockdown...,tweeter karantina wilayah ...
"lockdown tidaklah sama bagi semua

beruntunglah kita yg masih bisa menikmati pangan, tertawa, dan bersukacita | bagaimana dengan mereka yg tidak punya apapun untuk dikunyah, waktu untuk bercengkrama, dan hati yg riang gembira. https://t.co/ef62qdscfb https://t.co/vs8aziyndd","tidaklah sama bagi semua

beruntunglah kita yg masih bisa menikmati pangan, tertawa, dan bersukacita | bagaimana dengan mereka yg tidak punya apapun untuk dikunyah, waktu untuk bercengkrama, dan hati yg riang gembira.","tidaklah sama bagi semua

beruntunglah kita yang masih bisa menikmati pangan, tertawa, dan bersukacita | bagaimana dengan mereka yang tidak punya apapun untuk dikunyah, waktu untuk bercengkrama, dan hati yang riang gembira.","

 beruntunglah menikmati pangan , tertawa , bersukacita | apapun dikunyah , bercengkrama , hati riang gembira ."
rt @arwidodo: china kembali melakukan lockdown di sejumlah tempat setelah ditemukan kasus baru. negara dengan penduduk terbesar di dunia it…,china kembali melakukan di sejumlah tempat setelah ditemukan kasus baru. negara dengan penduduk terbesar di dunia it…,china kembali melakukan di sejumlah tempat setelah ditemukan kasus baru. negara dengan penduduk terbesar di dunia it…,china ditemukan . negara penduduk terbesar dunia it …
"rt @arwidodo: infeksi virus corona tanpa gejala teror warga, kota di china di-lockdown lagi https://t.co/a5lov1xcts","infeksi virus corona tanpa gejala teror warga, kota di china di-lockdown lagi","infeksi virus corona tanpa gejala teror warga, kota di china di-lockdown lagi","infeksi virus corona gejala teror warga , kota china -"
@shamsiali2 21juta pemilik nomor ponsel yang hilang.. dan mengusir semua koresponden media asing keluar china. lockdown wuhan adalah penyembunyian fakta yg terjadi di dalam wuhan..,21juta pemilik nomor ponsel yang hilang.. dan mengusir semua koresponden media asing keluar china. wuhan adalah penyembunyian fakta yg terjadi di dalam wuhan..,21juta pemilik nomor ponsel yang hilang.. dan mengusir semua koresponden media asing keluar china. wuhan adalah penyembunyian fakta yang terjadi di dalam wuhan..,21 juta pemilik nomor ponsel hilang .. mengusir koresponden media asing china . wuhan penyembunyian fakta wuhan ..
rt @hidcom: perdana menteri jacinda arden mengatakan dia melucuti menkes david clark dari perannya sebagai associate finance minister dan m…,perdana menteri jacinda arden mengatakan dia melucuti menkes david clark dari perannya sebagai associate finance minister dan m…,perdana menteri jacinda arden mengatakan dia melucuti menkes david clark dari perannya sebagai associate finance minister dan m…,perdana menteri jacinda arden melucuti menkes david clark perannya associate finance minister m …
"beberapa hari lalu gua liat berita banyak banget yang lokasi yang mulai lockdown , ambil contohlah ada gang yang emang ditutup / lockdown wilayah. terus ada tulisan tidak menerima tamu , tapi sedihnya orang yang berada didalem gang tersebut masih keluar sana sini. macem percuma","beberapa hari lalu gua liat berita banyak banget yang lokasi yang mulai , ambil contohlah ada gang yang emang ditutup / wilayah. terus ada tulisan tidak menerima tamu , tapi sedihnya orang yang berada didalem gang tersebut masih keluar sana sini. macem percuma","beberapa hari lalu gua lihat berita banyak banget yang lokasi yang mulai , ambil contohlah ada gang yang memang ditutup / wilayah. terus ada tulisan tidak menerima tamu , tapi sedihnya orang yang berada didalem gang tersebut masih keluar sana sini. macam percuma","lihat berita lokasi , ambil contohlah gang ditutup / wilayah . tulisan menerima tamu , sedihnya orang didalem gang ."
"tentang rindu
antara kau dan aku
hingga saat nanti
menapaki jalanan tanpa sekat lockdown

tentang rindu
antara kau dan aku
usah hiraukan mereka yang turah tenaga
mencaci rindu yang kita punya

tentang rindu
antara… https://t.co/6sio4vs3mp","tentang rindu
antara kau dan aku
hingga saat nanti
menapaki jalanan tanpa sekat lockdown

tentang rindu
antara kau dan aku
usah hiraukan mereka yang turah tenaga
mencaci rindu yang kita punya

tentang rindu
antara…","tentang rindu
antara kau dan aku
hingga saat nanti
menapaki jalanan tanpa sekat lockdown

tentang rindu
antara kau dan aku
usah hiraukan mereka yang turah tenaga
mencaci rindu yang kita punya

tentang rindu
antara…","rindu 
 kau 
 
 menapaki jalanan sekat 

 rindu 
 kau 
 hiraukan turah tenaga 
 mencaci rindu 

 rindu 
 …"
"terapkan lockdown, setiap keluarga di australia dapat rp. 11 juta dari pemerintah.
https://t.co/qgcjxomlp1","terapkan lockdown, setiap keluarga di australia dapat rp. 11 juta dari","terapkan lockdown, setiap keluarga di australia dapat rp. 11 juta dari","terapkan , keluarga australia rp . 11 juta"
"rt @b612apps: jangan ngeluh dengan apa yang didapat. bersyukur lah masih ada pemasukan! liat orang lain tuh, sekarang pada diliburin. lockd…","jangan ngeluh dengan apa yang didapat. bersyukur lah masih ada pemasukan! liat orang lain tuh, sekarang pada diliburin. lockd…","jangan ngeluh dengan apa yang didapat. bersyukur lah masih ada pemasukan! lihat orang lain tuh, sekarang pada diliburin. lockd…","ngeluh . bersyukur pemasukan ! lihat orang , diliburin . lockd …"
"rt @adriantomelki: mau belanja online tapi takut-,-virus corona bisa nyebar melalui kiriman paket gak sih??
.
.
.
@tirta_hudhi @shopeeid #c…","mau belanja online tapi takut-,-virus corona bisa nyebar melalui kiriman paket gak #c…","mau belanja online tapi takut-,-virus corona bisa nyebar melalui kiriman paket enggak #c…","belanja online takut-,-virus corona nyebar kiriman paket #c …"
"temen gua : gais jakarta mau lockdown?keknya libur bakalan nambah dah.

gua : kan gua bilanggg uhamka cuma malu2 mau ngeliburin elutu, ujung2nya kan emang harus ikutin pemerintah. emang dikata lebaran kali muhammadiyah bisa misah. ini mah lockdown musti ikutin pemerintahhh. wkwk","temen gua : gais jakarta mau lockdown?keknya libur bakalan nambah dah.

gua : kan gua bilanggg uhamka cuma malu2 mau ngeliburin elutu, ujung2nya kan emang harus ikutin pemerintah. emang dikata lebaran kali muhammadiyah bisa misah. ini mah musti ikutin pemerintahhh. wkwk","teman gua : gais jakarta mau lockdown?keknya libur bakalan menambah dah.

gua : kan gua bilanggg uhamka cuma malu2 mau ngeliburin elutu, ujung2nya kan memang harus mengikuti pemerintah. memang dikata lebaran kali muhammadiyah bisa misah. ini mah musti mengikuti pemerintahhh. wkwk","teman : gais jakarta lockdown?keknya libur menambah . 

 : bilanggg uhamka malu2 ngeliburin elutu , ujung2nya mengikuti pemerintah . dikata lebaran kali muhammadiyah misah . musti mengikuti pemerintahhh . wkwk"
"kegiatan temen temen we ketika di lockdown emaknya:
desc tai challange
bingo tai challange
dalgona coffe
tiktok ngorat ngarit hijab,  ama hoodie
olahraga pagi
buang anak setiap malam :v

#dalgonacoffee #tiktokviral #lockdowneffect #bingochallenge","kegiatan temen temen we ketika di emaknya:
desc tai challange
bingo tai challange
dalgona coffe
tiktok ngorat ngarit hijab, ama hoodie
olahraga pagi
buang anak setiap malam :v

#dalgonacoffee #tiktokviral #lockdowneffect #bingochallenge","kegiatan teman teman we ketika di emaknya:
desc tahi challange
bingo tahi challange
dalgona coffe
tiktok ngorat ngarit hijab, sama hoodie
olahraga pagi
buang anak setiap malam :v

#dalgonacoffee #tiktokviral #lockdowneffect #bingochallenge","kegiatan teman teman we emaknya : 
 desc tahi challange 
 bingo tahi challange 
 dalgona coffe 
 tiktok ngorat ngarit hijab , hoodie 
 olahraga pagi 
 buang anak malam : v 

 #dalgonacoffee #tiktokviral #lockdowneffect #bingochallenge"
jgn diperpanjang lockdown yaaaaa . aku ndak balikkk,jgn diperpanjang yaaaaa . aku ndak balikkk,jangan diperpanjang yaaaaa . aku indak balikkk,diperpanjang yaaaaa . indak balikkk
rt @mouldie_sep: lockdown 23-24 hari dulu baru turun,23-24 hari dulu baru turun,23-24 hari dulu baru turun,23 - 24 turun
"rt @kismin666oys: ada ni temen guwee di fb, paling semangat buat status sama ngeshare “bali harus lockdown”, 

jani mare orin lockdown 3 ha…","ada ni temen guwee di fb, paling semangat buat status sama ngeshare “bali harus lockdown”, jani mare orin 3 ha…","ada nih teman guwee di fb, paling semangat buat status sama ngeshare “bali harus lockdown”, jani mare orin 3 ha…","teman guwee fb , semangat status ngeshare “ bali ” , jani mare orin 3 ha …"
"@myscenerymoon @bts_twt /uget uget dpn tv/ /tiba-tiba si kakak ngeliat/
/saling tatap/ krikk...kriiik...krikk
""hi, kak. aku disuru doiku. lagi lockdown he knp kk ngeliatin? ga punya doi ya? gaada yg nyuruh ya? hahaha ha ha."" /lanjut uget²/
/si kk pergi/ ""eh adek lu punya pacar?"" si kk nanya ke abang u..","/uget uget dpn tv/ /tiba-tiba si kakak ngeliat/
/saling tatap/ krikk...kriiik...krikk
""hi, kak. aku disuru doiku. lagi he knp kk ngeliatin? ga punya doi ya? gaada yg nyuruh ya? hahaha ha ha."" /lanjut uget²/
/si kk pergi/ ""eh adek lu punya pacar?"" si kk nanya ke abang u..","/uget uget depan tv/ /tiba-tiba sih kakak ngeliat/
/saling tatap/ krikk...kriiik...krikk
""hi, kak. aku disuru doiku. lagi he kenapa kakak ngeliatin? enggak punya doi ya? enggak ada yang nyuruh ya? hahaha ha ha."" /lanjut uget²/
/si kakak pergi/ ""eh adek lu punya pacar?"" sih kakak bertanya ke abang u..","/ uget uget tv/ / kakak ngeliat/ 
 / tatap/ krikk ... kriiik ... krikk 
 "" hi , kak . disuru doiku . he kakak ngeliatin ? doi ? nyuruh ? hahaha ha ha . "" / uget²/ 
 / si kakak pergi/ "" eh adek pacar ? "" kakak abang u .."
info ndang iki lockdown e isih sue ra yo?,info ndang iki e isih sue ra yo?,info ndang iki e isih sue ra yo?,info ndang iki e isih sue ra yo ?
"sepertinya jakarta sdh mulai ramai. yah wajar jg, sebenernya ngapain sih kita lockdown terus ya, bandara internasional gk di kunci, org bebas mudik dan ud ad yg pulkam. gali lubang tutup lubang, semua orang kena corona aja kali ya biar fair","sepertinya jakarta sdh mulai ramai. yah wajar jg, sebenernya ngapain sih kita terus ya, bandara internasional gk di kunci, org bebas mudik dan ud ad yg pulkam. gali lubang tutup lubang, semua orang kena corona aja kali ya biar fair","sepertinya jakarta sudah mulai ramai. ya wajar jg, sebenarnya mengapai sih kita terus ya, bandara internasional enggak di kunci, orang bebas mudik dan sudah ada yang pulkam. gali lubang tutup lubang, semua orang kena corona saja kali ya biar fair","jakarta ramai . wajar jg , mengapai , bandara internasional kunci , orang bebas mudik pulkam . gali lubang tutup lubang , orang kena corona kali biar fair"
"rt @julianamaulida8: sebelum corona menyerang :
""sayang, kos kamu sepi gak?""
""sayang, di rumah sama siapa aja?""

setelah corona menyerang :…","sebelum corona menyerang :
""sayang, kos kamu sepi gak?""
""sayang, di rumah sama siapa aja?""

setelah corona menyerang :…","sebelum corona menyerang :
""sayang, kos kamu sepi gak?""
""sayang, di rumah sama siapa aja?""

setelah corona menyerang :…","corona menyerang : 
 "" sayang , kos sepi ? "" 
 "" sayang , rumah ? "" 

 corona menyerang : …"
"rt @mas__piyuuu: dahlan iskan: lockdown, sudah saatnya negara menggaji rakyatnya

""sesekali negara menggaji rakyatnya. gaji itu larinya aka…","dahlan iskan: lockdown, sudah saatnya negara menggaji rakyatnya

""sesekali negara menggaji rakyatnya. gaji itu larinya aka…","dahlan iskan: lockdown, sudah saatnya negara menggaji rakyatnya

""sesekali negara menggaji rakyatnya. gaji itu larinya aka…","dahlan iskan : , negara menggaji rakyatnya 

 "" negara menggaji rakyatnya . gaji larinya aka …"
@sucirpalupi ini versi lockdown kak. gak bisa ngemol.,ini versi kak. gak bisa ngemol.,ini versi kak. enggak bisa ngemol.,versi kak . ngemol .
"@mouldie_sep lockdown tidak efektif, kata seseorang","tidak efektif, kata seseorang","tidak efektif, kata seseorang","efektif ,"
