text_asli,removed_noise,removed_alay,removed_stopwords
"pengertian lockdown versi anti tirakat....
tapa brata mencari kesaktian 
semedi mencari wangsit 
tafakur mencari ketenangan illahi
dzikir meminta pertolongan alloh
puasa mencari ridho alloh
mutih mencari kenikmatan alloh
.........
zaman dulu org tua kita udah terbiasa lockdown","pengertian versi anti tirakat....
tapa brata mencari kesaktian semedi mencari wangsit tafakur mencari ketenangan illahi
dzikir meminta pertolongan alloh
puasa mencari ridho alloh
mutih mencari kenikmatan alloh
.........
zaman dulu org tua kita udah terbiasa","pengertian versi anti tirakat....
tapa brata mencari kesaktian semedi mencari wangsit tafakur mencari ketenangan illahi
dzikir meminta pertolongan alloh
puasa mencari ridho alloh
mutih mencari kenikmatan alloh
.........
zaman dulu orang tua kita sudah terbiasa","pengertian versi anti tirakat .... 
 tapa brata mencari kesaktian semedi mencari wangsit tafakur mencari ketenangan illahi 
 dzikir pertolongan alloh 
 puasa mencari ridho alloh 
 mutih mencari kenikmatan alloh 
 ......... 
 zaman orang tua terbiasa"
"kita off sementara sampai waktu yang belum ditentukan, karena harus lockdown covid 19.
#medanpijat
#massagemedan","kita off sementara sampai waktu yang belum ditentukan, karena harus covid 19.
#medanpijat
#massagemedan","kita off sementara sampai waktu yang belum ditentukan, karena harus covid 19.
#medanpijat
#massagemedan","off ditentukan , covid 19 . 
 #medanpijat 
 #massagemedan"
rt @sindonews: lockdown telah selamatkan puluhan ribu orang di eropa https://t.co/rxxkisde74,telah selamatkan puluhan ribu orang di eropa,telah selamatkan puluhan ribu orang di eropa,selamatkan puluhan ribu orang eropa
"#soccer lockdown, kyle walker malah pesta bersama sejumlah pekerja seks https://t.co/t8csacaszh","#soccer lockdown, kyle walker malah pesta bersama sejumlah pekerja seks","#soccer lockdown, kyle walker malah pesta bersama sejumlah pekerja seks","#soccer , kyle walker pesta pekerja seks"
"@nilakandi777 @yayasunarya0311 hihi
slm ini sy blm pernah merasakan lagi..dr awal,, epek lockdown","hihi
slm ini sy blm pernah merasakan lagi..dr awal,, epek","hihi
slm ini saya belum pernah merasakan lagi..dr awal,, epek","hihi 
 slm merasakan .. , , epek"
"@riantiryesomnia @carikeadilandi @jokowi resiko lockdown, pemerintah hrs kasih mkn, emang lu gak mau dikasih mkn gratis.","resiko lockdown, pemerintah hrs kasih mkn, emang lu gak mau dikasih mkn gratis.","resiko lockdown, pemerintah harus kasih mkn, memang lu enggak mau dikasih makin gratis.","resiko , pemerintah kasih mkn , dikasih gratis ."
"@jokowi apa itu lockdown???

ngak ada jabatan di dunia ini yg harus di pertahankan mati-matian jok.

tanda tanda alam sudah menolak rezim anda tidak mampu.
saran saya lebih bijaksana mengundurkan diri dari pada alam semakin murka dgn kelakuan anda dan downline downline anda!!!","apa itu lockdown???

ngak ada jabatan di dunia ini yg harus di pertahankan mati-matian jok.

tanda tanda alam sudah menolak rezim anda tidak mampu.
saran saya lebih bijaksana mengundurkan diri dari pada alam semakin murka dgn kelakuan anda dan downline downline anda!!!","apa itu lockdown???

ngak ada jabatan di dunia ini yang harus di pertahankan mati-matian jok.

tanda tanda alam sudah menolak rezim anda tidak mampu.
saran saya lebih bijaksana mengundurkan diri dari pada alam semakin murka dengan kelakuan anda dan downline downline anda!!!","? ? ? 

 ngak jabatan dunia pertahankan mati-matian jok . 

 tanda tanda alam menolak rezim . 
 saran bijaksana mengundurkan alam murka kelakuan downline downline ! ! !"
"dipasar orang madiun ke ngawi ngga boleh
orang ngawi ke madiun ngga boleh
bilangnya lockdown daerah dan blablabla

so,
beneran laukdaun tenanan iki bendinane🙃","dipasar orang madiun ke ngawi ngga boleh
orang ngawi ke madiun ngga boleh
bilangnya daerah dan blablabla

so,
beneran laukdaun tenanan iki bendinane🙃","dipasar orang madiun ke ngawi enggak boleh
orang ngawi ke madiun enggak boleh
bilangnya daerah dan blablabla

so,
beneran laukdaun tenanan iki bendinane🙃","dipasar orang madiun ngawi 
 orang ngawi madiun 
 bilangnya daerah blablabla 

 so , 
 beneran laukdaun tenanan iki bendinane 🙃"
".
.
.
.
.
.
muka jelek , tp dompet tbel mah aman
.
.
.
.
.
.
.
#trending #banyakuang #lockdown",".
.
.
.
.
.
muka jelek , tp dompet tbel mah aman
.
.
.
.
.
.
.
#trending #banyakuang #lockdown",".
.
.
.
.
.
muka jelek , tapi dompet tbel mah aman
.
.
.
.
.
.
.
#trending #banyakuang #lockdown",". 
 . 
 . 
 . 
 . 
 . 
 muka jelek , dompet tbel aman 
 . 
 . 
 . 
 . 
 . 
 . 
 . 
 #trending #banyakuang #lockdown"
"apa yg dikhawatirin sih sampe gamau lockdown? atau negara kita terlalu miskin? sampe gamau lockdown karena tidak mampu memberikan logistik utk warganya? selain dampak ekonomi deh. ekonomi kan bisa dibangun, orang mati??? sumpah makin aneh bin serem 😭 maap cuman nanya dan heran","apa yg dikhawatirin sih sampe gamau lockdown? atau negara kita terlalu miskin? sampe gamau karena tidak mampu memberikan logistik utk warganya? selain dampak ekonomi deh. ekonomi kan bisa dibangun, orang mati??? sumpah makin aneh bin serem 😭 maap cuman nanya dan heran","apa yang dikhawatirin sih sampai enggak mau lockdown? atau negara kita terlalu miskin? sampai enggak mau karena tidak mampu memberikan logistik untuk warganya? selain dampak ekonomi deh. ekonomi kan bisa dibangun, orang mati??? sumpah makin aneh bin seram 😭 maaf cuman bertanya dan heran","dikhawatirin ? negara miskin ? logistik warganya ? dampak ekonomi deh . ekonomi dibangun , orang mati ? ? ? sumpah aneh bin seram 😭 maaf cuman heran"
"@ustadtengkuzul dikota kami masih bnyk yg buka.
tp kampung2 pda lockdown masing2. dibuka kembali pagi hingga sore maghrib, jd ada timengny waktu untuk mencari nafakah 
 kab,kuningan jabar","dikota kami masih bnyk yg buka.
tp kampung2 pda masing2. dibuka kembali pagi hingga sore maghrib, jd ada timengny waktu untuk mencari nafakah kab,kuningan jabar","dikota kami masih banyak yang buka.
tp kampung2 pada masing2. dibuka kembali pagi hingga sore maghrib, jadi ada timengny waktu untuk mencari nafakah kab,kuningan jabar","dikota buka . 
 kampung2 masing2 . dibuka pagi sore maghrib , timengny mencari nafakah kab , kuningan jabar"
cegah corona warga jemur diri dan lockdown jalan kampung. https://t.co/wwtdenjufr,cegah corona warga jemur diri dan jalan kampung.,cegah corona warga jemur diri dan jalan kampung.,cegah corona warga jemur jalan kampung .
"rt @anwar_26927: lepas 14 hari lockdown, aku turun berat 4kg. wow. okay aku nak maintain raw garlic dengan madu setiap hari. https://t.co/g…","lepas 14 hari lockdown, aku turun berat 4kg. wow. okay aku nak maintain raw garlic dengan madu setiap hari.","lepas 14 hari lockdown, aku turun berat 4kg. wow. okay aku nak maintain raw garlic dengan madu setiap hari.","lepas 14 , turun berat 4 kg . wow . okay maintain raw garlic madu ."
"@putraeko28 miris maneh, sing nggawe statement kui anak kesehatan, kok isoe ngomong ngono.
mahasiswa skrg ki lucu put, blm bisa memilah apa yg harus dikritisi. bsa bikin acara diskusi ""lockdown solusi atau politisasi"" tp pmahaman ttg lockdown &amp; kewajiban pemerintah minim, kok isoe pd ngomong","miris maneh, sing nggawe statement kui anak kesehatan, kok isoe ngomong ngono.
mahasiswa skrg ki lucu put, blm bisa memilah apa yg harus dikritisi. bsa bikin acara diskusi ""lockdown solusi atau politisasi"" tp pmahaman ttg &amp; kewajiban pemerintah minim, kok isoe pd ngomong","miris maneh, sing nggawe statement kui anak kesehatan, kok isoe mengomong ngono.
mahasiswa sekarang ki lucu put, belum bisa memilah apa yang harus dikritisi. bisa bikin acara diskusi ""lockdown solusi atau politisasi"" tapi pmahaman tentang &amp; kewajiban pemerintah minim, kok isoe pada mengomong","miris maneh , sing nggawe statement kui anak kesehatan , isoe mengomong ngono . 
 mahasiswa ki lucu put , memilah dikritisi . bikin acara diskusi "" solusi politisasi "" pmahaman & amp ; kewajiban pemerintah minim , isoe mengomong"
"#soccer manchester di lockdown, kyle walker malah pesta bersama sejumlah pekerja seks https://t.co/2eiq6vg6hq","#soccer manchester di lockdown, kyle walker malah pesta bersama sejumlah pekerja seks","#soccer manchester di lockdown, kyle walker malah pesta bersama sejumlah pekerja seks","#soccer manchester , kyle walker pesta pekerja seks"
"rt @hanifah933: philipina dlm situasi lockdown ...

#bersamalawancorona https://t.co/huibhqfr2t","philipina dlm situasi ...

#bersamalawancorona","philipina dalam situasi ...

#bersamalawancorona","philipina situasi ... 

 #bersamalawancorona"
"rt @ziqisham: dah hari ke berapa ni lockdown, still ada yang single ke😭🙏🏼","dah hari ke berapa ni lockdown, still ada yang single ke😭🙏🏼","deh hari ke berapa nih lockdown, still ada yang single ke😭🙏🏼","deh , still single 😭 🙏 🏼"
"rt @hanifah933: imbas dari kebijakan lockdown, yg kmrn teriak2 dukung lockdown klo melanggar siap diperlakukan seperti ini ?! 

🎥 ‘tembak m…","imbas dari kebijakan lockdown, yg kmrn teriak2 dukung klo melanggar siap diperlakukan seperti ini ?! 🎥 ‘tembak m…","imbas dari kebijakan lockdown, yang kemarin teriak2 dukung kalo melanggar siap diperlakukan seperti ini ?! 🎥 ‘tembak m…","imbas kebijakan , kemarin teriak2 dukung melanggar diperlakukan ? ! 🎥 ‘ tembak m …"
"thailand punya cerita...

tak taat aturan lockdown, 22 orang malah asyik pesta seks selama 48 jam di tengah pandemi corona, polisi temukan hal mencengangkan ini ketika menggledah lokasi

https://t.co/t1qgklurgv","thailand punya cerita...

tak taat aturan lockdown, 22 orang malah asyik pesta seks selama 48 jam di tengah pandemi corona, polisi temukan hal mencengangkan ini ketika menggledah","thailand punya cerita...

tak taat aturan lockdown, 22 orang malah asyik pesta seks selama 48 jam di tengah pandemi corona, polisi temukan hal mencengangkan ini ketika menggledah","thailand cerita ... 

 taat aturan , 22 orang asyik pesta seks 48 jam pandemi corona , polisi temukan mencengangkan menggledah"
@wildankhaidar69 @satria_rajasa gw nangis ntar d lockdown g seh 😭,gw nangis ntar d g seh 😭,gue menangis entar di enggak sih 😭,menangis entar 😭
"@malahay48802284 @bambu_hijau pemicunya adalah mrk meniru wuhan melakukan lockdown di italia, india tapi membiarkan warga kota2 tsb meninggalkan kota sebelum di-lockdown.","pemicunya adalah mrk meniru wuhan melakukan di italia, india tapi membiarkan warga kota2 tsb meninggalkan kota sebelum di-lockdown.","pemicunya adalah mereka meniru wuhan melakukan di italia, india tapi membiarkan warga kota2 tersebut meninggalkan kota sebelum di-lockdown.","pemicunya meniru wuhan italia , india membiarkan warga kota2 meninggalkan kota - ."
"@dh4nielee @andalaspeople siaaappp ....
tapi musim kompetisi covid19 banyak kampung dan desa di lockdown warga setempatnya sendiri2  😂😂😂","siaaappp ....
tapi musim kompetisi covid19 banyak kampung dan desa di warga setempatnya sendiri2 😂😂😂","siaaappp ....
tapi musim kompetisi covid19 banyak kampung dan desa di warga setempatnya sendiri2 😂😂😂","siaaappp .... 
 musim kompetisi covid19 kampung desa warga setempatnya sendiri2 😂 😂 😂"
"ayo dong pemerintah lockdown, kalo ga ada arahan dari pemerintah w ga libur2 jd nya nii, pengen libur soalnya udh lama ga ngerasain libur panjang min seminggu lah huaa","ayo dong pemerintah lockdown, kalo ga ada arahan dari pemerintah w ga libur2 jd nya nii, pengen libur soalnya udh lama ga ngerasain libur panjang min seminggu lah huaa","ayo dong pemerintah lockdown, kalo enggak ada arahan dari pemerintah gue enggak libur2 jadi nya nii, pengin libur soalnya sudah lama enggak merasai libur panjang min seminggu lah huaa","ayo pemerintah , arahan pemerintah libur2 nii , pengin libur merasai libur min seminggu huaa"
"rt @fyraalfair: mending diem di rumah, lockdown, isolasi diri sendiri, self quarantine, udah gede kan? anak kuliahan kan? harusnya lebih pa…","mending diem di rumah, lockdown, isolasi diri sendiri, self quarantine, udah gede kan? anak kuliahan kan? harusnya lebih pa…","mending diam di rumah, lockdown, isolasi diri sendiri, self quarantine, sudah gede kan? anak kuliahan kan? harusnya lebih pa…","mending diam rumah , , isolasi , self quarantine , gede ? anak kuliahan ? pa …"
@trwahyu_ gua lg proses hmt air bang kan lg lockdown,gua lg proses hmt air bang kan lg,gua lagi proses hmt air bang kan lagi,proses hmt air bang
harini hari keberapa dah lockdown? sorry kite tak kire lah sbb kite keje. not as frontliner tapi secondliner . hiks,harini hari keberapa dah lockdown? sorry kite tak kire lah sbb kite keje. not as frontliner tapi secondliner . hiks,harini hari keberapa deh lockdown? sorry kita tak kire lah sebab kita keje. not as frontliner tapi secondliner . hiks,harini keberapa deh ? sorry kire keje . not as frontliner secondliner . hiks
"@malahay48802284 @bambu_hijau 1. link lu adlh framing judul 300 rapid test.
 https://t.co/4h0d4aqlix
apa ternyata semua positif ?

2. lockdown model apa ? a. wilayah ? b. negara ?

3. udh baca negara yg lockdown hasilnya apa ?

kesalahan terbesar bkn pd lockdown. tp kepanikan warga negara (india, italia)","1. link lu adlh framing judul 300 rapid test. ternyata semua positif ?

2. model apa ? a. wilayah ? b. negara ?

3. udh baca negara yg hasilnya apa ?

kesalahan terbesar bkn pd lockdown. tp kepanikan warga negara (india, italia)","1. link lu adalah framing judul 300 rapid test. ternyata semua positif ?

2. model apa ? a. wilayah ? b. negara ?

3. sudah baca negara yang hasilnya apa ?

kesalahan terbesar bukan pada lockdown. tapi kepanikan warga negara (india, italia)","1 . link framing judul 300 rapid test . positif ? 

 2 . model ? a. wilayah ? b. negara ? 

 3 . baca negara hasilnya ? 

 kesalahan terbesar . kepanikan warga negara ( india , italia )"
"rt @baracuda1818: ""goreng apa ndrun?
yg kemarin belum matang?""
"" kemarin gosong, gagal digoreng lockdown..😭😭
lah, skrg, goreng apa?""
""goren…","""goreng apa ndrun?
yg kemarin belum matang?""
"" kemarin gosong, gagal digoreng lockdown..😭😭
lah, skrg, goreng apa?""
""goren…","""goreng apa ndrun?
yg kemarin belum matang?""
"" kemarin gosong, gagal digoreng lockdown..😭😭
lah, skrg, goreng apa?""
""goren…",""" goreng ndrun ? 
 kemarin matang ? "" 
 "" kemarin gosong , gagal digoreng .. 😭 😭 
 , , goreng ? "" 
 "" goren …"
"lockdown di rumah 2 bulan. negatif corona, positif gila","di rumah 2 bulan. negatif corona, positif gila","di rumah 2 bulan. negatif corona, positif gila","rumah 2 . negatif corona , positif gila"
"@bebitareynell srsly semua da start tukar eh, my area semua kedai da tukar, tq for the information ☺️☺️ inshaallah kalau tak kene lockdown i go bukit batok and buy, cause i stay south east😂😂","srsly semua da start tukar eh, my area semua kedai da tukar, tq for the information ☺️☺️ inshaallah kalau tak kene i go bukit batok and buy, cause i stay south east😂😂","srsly semua dah start tukar eh, my area semua kedai dah tukar, tq for the information ☺️☺️ inshaallah kalau tak kene i go bukit batok and buy, cause i stay south east😂😂","srsly start tukar eh , my area kedai tukar , tq for the information ☺ ️ ☺ ️ inshaallah kene i go bukit batok and buy , cause i stay south east 😂 😂"
"rt @mstaronline: aduhai tak serik-serik lagi ke? memang patut pun kena kecam
https://t.co/iyrnappii0",aduhai tak serik-serik lagi ke? memang patut pun kena,aduhai tak serik-serik lagi ke? memang patut pun kena,aduhai serik - serik ? patut kena
@qorygore ootd lockdown dirumah aja #brobrogorelockdown #bacotansantuy https://t.co/uyvoy336wx,ootd dirumah aja #brobrogorelockdown #bacotansantuy,ootd dirumah saja #brobrogorelockdown #bacotansantuy,ootd dirumah #brobrogorelockdown #bacotansantuy
"aduhai tak serik-serik lagi ke? memang patut pun kena kecam
https://t.co/iyrnappii0",aduhai tak serik-serik lagi ke? memang patut pun kena,aduhai tak serik-serik lagi ke? memang patut pun kena,aduhai serik - serik ? patut kena
sby lockdown wkwk https://t.co/x2fzmecwj4,sby wkwk,surabaya wkwk,surabaya wkwk
"lockdown membuat, pola tidur menjadi teratur.","membuat, pola tidur menjadi teratur.","membuat, pola tidur menjadi teratur.",", pola tidur teratur ."
rt @detiksport: kyle walker meminta maaf usai menggelar pesta seks saat inggris tengah lockdown. pemain manchester city ini dan temannya be…,kyle walker meminta maaf usai menggelar pesta seks saat inggris tengah lockdown. pemain manchester city ini dan temannya be…,kyle walker meminta maaf usai menggelar pesta seks saat inggris tengah lockdown. pemain manchester city ini dan temannya be…,kyle walker maaf menggelar pesta seks inggris . pemain manchester city temannya be …
"rt @dennysiregar7: maka beruntunglah kita presidennya adalah @jokowi yang berfikir matang2 dari banyak sisi, bukan cuma sisi virus saja, ta…","maka beruntunglah kita presidennya adalah yang berfikir matang2 dari banyak sisi, bukan cuma sisi virus saja, ta…","maka beruntunglah kita presidennya adalah yang berpikir matang2 dari banyak sisi, bukan cuma sisi virus saja, ta…","beruntunglah presidennya berpikir matang2 sisi , sisi virus , ta …"
"rt @inkagemas: kek mana ni lockdown tyusss
pen cari tmen, f19
twt : rt + like
ig drop link
#mutualan #mutualanyuk #mutualanaja #mutualansap…","kek mana ni tyusss
pen cari tmen, f19
twt : like
ig drop link
#mutualan #mutualanyuk #mutualanaja #mutualansap…","kayak mana nih tyusss
pen cari tmen, f19
twt : like
ig drop link
#mutualan #mutualanyuk #mutualanaja #mutualansap…","tyusss 
 pen cari tmen , f19 
 twt : like 
 ig drop link 
 #mutualan #mutualanyuk #mutualanaja #mutualansap …"
"rt @aidanurr: twitter please do your magic 🙏
temen2 domisili garut kalo ada yang perlu ayam broiler, boleh pm ya. dijual per ekor harga 35r…","twitter please do your magic 🙏
temen2 domisili garut kalo ada yang perlu ayam broiler, boleh pm ya. dijual per ekor harga 35r…","twitter please di your magic 🙏
temen2 domisili garut kalo ada yang perlu ayam broiler, boleh pm ya. dijual per ekor harga 35r…","twitter please your magic 🙏 
 temen2 domisili garut ayam broiler , pm . dijual ekor harga 35r …"
"rt @rifavcs10: #vcshijab buat lockdown dirumah udah ready ya say💖
info dm!💌
#openvcsreal 
#availvcs
#vcsline
#vcsbugil
#vcsavail
#vcsreal
#…","#vcshijab buat dirumah udah ready ya say💖
info dm!💌
#openvcsreal #availvcs
#vcsline
#vcsbugil
#vcsavail
#vcsreal
#…","#vcshijab buat dirumah sudah ready ya say💖
info dm!💌
#openvcsreal #availvcs
#vcsline
#vcsbugil
#vcsavail
#vcsreal
#…","#vcshijab dirumah ready 💖 
 info dm ! 💌 
 #openvcsreal #availvcs 
 #vcsline 
 #vcsbugil 
 #vcsavail 
 #vcsreal 
 # …"
"#vcshijab buat lockdown dirumah udah ready ya say💖
info dm!💌
#openvcsreal 
#availvcs
#vcsline
#vcsbugil
#vcsavail
#vcsreal
#vcscroot
#vcsjilbab 
#vcssangek 
#vcstrusted
#vcswhatsapp
#realvcs
#realangel #vcsjilbab 
#vcscolmek 
#vcscrot 
#vcsyuk 
#hijabbisyar 
#openvcs https://t.co/ihcqhejj9b","#vcshijab buat dirumah udah ready ya say💖
info dm!💌
#openvcsreal #availvcs
#vcsline
#vcsbugil
#vcsavail
#vcsreal
#vcscroot
#vcsjilbab #vcssangek #vcstrusted
#vcswhatsapp
#realvcs
#realangel #vcsjilbab #vcscolmek #vcscrot #vcsyuk #hijabbisyar #openvcs","#vcshijab buat dirumah sudah ready ya say💖
info dm!💌
#openvcsreal #availvcs
#vcsline
#vcsbugil
#vcsavail
#vcsreal
#vcscroot
#vcsjilbab #vcssangek #vcstrusted
#vcswhatsapp
#realvcs
#realangel #vcsjilbab #vcscolmek #vcscrot #vcsyuk #hijabbisyar #openvcs","#vcshijab dirumah ready 💖 
 info dm ! 💌 
 #openvcsreal #availvcs 
 #vcsline 
 #vcsbugil 
 #vcsavail 
 #vcsreal 
 #vcscroot 
 #vcsjilbab #vcssangek #vcstrusted 
 #vcswhatsapp 
 #realvcs 
 #realangel #vcsjilbab #vcscolmek #vcscrot #vcsyuk #hijabbisyar #openvcs"
"@qorygore lockdown dengan pornhub
#bacotsantuy https://t.co/o5icgsbc0z","dengan pornhub
#bacotsantuy","dengan pornhub
#bacotsantuy","pornhub 
 #bacotsantuy"
"@abidmuhammad_ @febe_cindy gang rumahku ga di lockdown ko, suruh kesini aja kang ciloknya","gang rumahku ga di ko, suruh kesini aja kang ciloknya","gang rumahku enggak di ko, suruh kesini saja kang ciloknya","gang rumahku ko , suruh kesini kang ciloknya"
@hi_ddae uang jajan ikut di lockdown juga,uang jajan ikut di juga,uang jajan ikut di juga,uang jajan
"rt @diantyyasmin3: tak mdh utk hidup kmbali, kisah wrga wuhan usai bbas dr lockdown
ktk mlangkah kluar, mlihat kotanya kmbli hdp, mndngar k…","tak mdh utk hidup kmbali, kisah wrga wuhan usai bbas dr lockdown
ktk mlangkah kluar, mlihat kotanya kmbli hdp, mndngar k…","tak mdh untuk hidup kmbali, kisah wrga wuhan usai bbas dari lockdown
ktk mlangkah kluar, mlihat kotanya kmbli hdp, mndngar k…","mdh hidup kmbali , kisah wrga wuhan bbas 
 ktk mlangkah kluar , mlihat kotanya kmbli hdp , mndngar k …"
akhirnya berangkat kerja jga setelah kena lockdown..,akhirnya berangkat kerja jga setelah kena lockdown..,akhirnya berangkat kerja juga setelah kena lockdown..,berangkat kerja kena ..
"rt @hipwee: sudah sepatutnya kita bersyukur jika masih punya tempat berteduh dan berlindung selama suasana isolasi besar-besaran ini

https…",sudah sepatutnya kita bersyukur jika masih punya tempat berteduh dan berlindung selama suasana isolasi besar-besaran,sudah sepatutnya kita bersyukur jika masih punya tempat berteduh dan berlindung selama suasana isolasi besar-besaran,sepatutnya bersyukur berteduh berlindung suasana isolasi besar-besaran
"@duniamanji saya pengusaha,lockdown atau tidak,arahnya sama,ekonomi tetap akan menjadi sulit.lebih baik siap merugi 1 atau 2 bln,tetapi pasti bln ke 3 sudah normal andai berlaku lockdown total yg ketat.masalah perut,gotong royong kita bantu yg kesulitan.masih berani chaos,tembak ditempat.","saya pengusaha,lockdown atau tidak,arahnya sama,ekonomi tetap akan menjadi sulit.lebih baik siap merugi 1 atau 2 bln,tetapi pasti bln ke 3 sudah normal andai berlaku total yg ketat.masalah perut,gotong royong kita bantu yg kesulitan.masih berani chaos,tembak ditempat.","saya pengusaha,lockdown atau tidak,arahnya sama,ekonomi tetap akan menjadi sulit.lebih baik siap merugi 1 atau 2 bln,tetapi pasti bulan ke 3 sudah normal andai berlaku total yang ketat.masalah perut,gotong royong kita bantu yang kesulitan.masih berani chaos,tembak ditempat.","pengusaha , , arahnya , ekonomi sulit.lebih merugi 1 2 bln , 3 normal andai berlaku total ketat.masalah perut , gotong royong bantu kesulitan.masih berani chaos , tembak ditempat ."
"saat lockdown dilakukan ""perhati"" maka kreatifitas lahir dari keterbatasan. #wedanguwuh #minumancovid19 #lockdownataumusnah #lockdownnasionalserentak https://t.co/h9od0kurgr","saat dilakukan ""perhati"" maka kreatifitas lahir dari keterbatasan. #wedanguwuh #minumancovid19 #lockdownataumusnah #lockdownnasionalserentak","saat dilakukan ""perhati"" maka kreatifitas lahir dari keterbatasan. #wedanguwuh #minumancovid19 #lockdownataumusnah #lockdownnasionalserentak",""" perhati "" kreatifitas lahir keterbatasan . #wedanguwuh #minumancovid19 #lockdownataumusnah #lockdownnasionalserentak"
