text_asli,removed_noise,removed_alay,removed_stopwords
"kemarin di sebuah kementrian kena tegur habis2an karena melakukan konpers secara tebuka kumpul2 
nah ini tolong pak @aniesbaswedan besok2 jgn bikin kerumunan kaya gini lg ya, kemarin adain pasar sembako juga kumpul2

kenceng bersuara lockdown  tp gak ngasih contoh yg baik 😒 https://t.co/a11pal58q5","kemarin di sebuah kementrian kena tegur habis2an karena melakukan konpers secara tebuka kumpul2 nah ini tolong pak besok2 jgn bikin kerumunan kaya gini lg ya, kemarin adain pasar sembako juga kumpul2

kenceng bersuara tp gak ngasih contoh yg baik 😒","kemarin di sebuah kementrian kena tegur habis2an karena melakukan konpers secara tebuka kumpul2 nah ini tolong pak besok2 jangan bikin kerumunan kayak begini lagi ya, kemarin mengadakan pasar sembako juga kumpul2

kenceng bersuara tapi enggak mengasih contoh yang baik 😒","kemarin kementrian kena tegur habis2an konpers tebuka kumpul2 tolong besok2 bikin kerumunan , kemarin mengadakan pasar sembako kumpul2 

 kenceng bersuara mengasih contoh 😒"
"jakarta zona merah merata. sebaiknya lockdown. dari tiga minggu lalu saya ambil kesimpulan harus lockdown. kok melihat data dari evidence based susah banget sih?? wabah makin meluas, cost makin meningkat. makin tidak fokus penanganan di dki. di luar ikut tertular. https://t.co/ghrqqfspnv","jakarta zona merah merata. sebaiknya lockdown. dari tiga minggu lalu saya ambil kesimpulan harus lockdown. kok melihat data dari evidence based susah banget sih?? wabah makin meluas, cost makin meningkat. makin tidak fokus penanganan di dki. di luar ikut tertular.","jakarta zona merah merata. sebaiknya lockdown. dari tiga minggu lalu saya ambil kesimpulan harus lockdown. kok melihat data dari evidence based susah banget sih?? wabah makin meluas, cost makin meningkat. makin tidak fokus penanganan di dki. di luar ikut tertular.","jakarta zona merah merata . . minggu ambil kesimpulan . data evidence based susah ? ? wabah meluas , cost meningkat . fokus penanganan dki . tertular ."
"jumat, sepuluh april dua ribu dua puluh...
daerahku menerapkan lockdown wilayah
harus bener* stay home dan akan berlaku sampe 3 hari kedepan. 

selamat rebahan manteman :)","jumat, sepuluh april dua ribu dua puluh...
daerahku menerapkan wilayah
harus bener* stay dan akan berlaku sampe 3 hari kedepan. selamat rebahan manteman :)","jumat, sepuluh april dua ribu dua puluh...
daerahku menerapkan wilayah
harus bener* stay dan akan berlaku sampai 3 hari kedepan. selamat rebahan manteman :)","jumat , sepuluh april ribu puluh ... 
 daerahku menerapkan wilayah 
 bener * stay berlaku 3 kedepan . selamat rebahan manteman :)"
"ya wajar lah bebas corona wong negaranya udah lockdown sebelum ada pandemi, siapa juga yang mau kesana sih? haha terus kayanya di sana ada yang positif corona ya langsung ditembak wkwk https://t.co/et0s6jneqg","ya wajar lah bebas corona wong negaranya udah sebelum ada pandemi, siapa juga yang mau kesana sih? haha terus kayanya di sana ada yang positif corona ya langsung ditembak wkwk","ya wajar lah bebas corona wong negaranya sudah sebelum ada pandemi, siapa juga yang mau kesana sih? haha terus kayanya di sana ada yang positif corona ya langsung ditembak wkwk","wajar bebas corona negaranya pandemi , kesana ? haha kayanya positif corona langsung ditembak wkwk"
ini disuruh lockdown apa disuruh dagang warung sih yassalam emak w 😭 https://t.co/xnlbjco3og,ini disuruh apa disuruh dagang warung sih yassalam emak w 😭,ini disuruh apa disuruh dagang warung sih yassalam emak gue 😭,disuruh disuruh dagang warung yassalam emak 😭
@zakkimdfr @firmacil maaf rekan rekan bot lagi lockdown,maaf rekan rekan bot lagi,maaf rekan rekan bot lagi,maaf rekan rekan bot
lockdown ngga kota kalian? — bukannya lockdown di sulawesi selatan akan tetapi sistemnya diperketat https://t.co/vcc4tfn25t,ngga kota kalian? — bukannya di sulawesi selatan akan tetapi sistemnya diperketat,enggak kota kalian? — bukannya di sulawesi selatan akan tetapi sistemnya diperketat,kota ? — sulawesi selatan sistemnya diperketat
lah sg di lockdown indonesia lalapo kon kr akh melu lockdown pisan,lah sg di lalapo kon kr akh melu pisan,lah sg di lalapo kon kira akh melu pisan,sg lalapo kon akh melu pisan
"rt @hensaput: ketika lockdown telah selesai ,es aquarium akan buka kembali pastinya","ketika telah selesai ,es aquarium akan buka kembali pastinya","ketika telah selesai ,es aquarium akan buka kembali pastinya","selesai , es aquarium buka pastinya"
"rt @rezqeenhill: @ismailsabri60 ds, just 'lockdown' her from covering &amp; attending any government’s pcs in future. bodoh takleh diajar puak…","ds, just 'lockdown' her covering &amp; attending any government’s pcs in future. bodoh takleh diajar puak…","ds, just 'lockdown' her covering &amp; attending any government’s pcs ini future. bodoh takleh diajar puak…","ds , just ' ' her covering & amp ; attending any government ’ pcs future . bodoh takleh diajar puak …"
rt @joy2ndmarch92: lebih baik laksanakan 'perintah berkurung' sekali gus.. lebih baik rugi sekali jalan drpda rugi pelan2...kes semakin men…,lebih baik laksanakan 'perintah berkurung' sekali gus.. lebih baik rugi sekali jalan drpda rugi pelan2...kes semakin men…,lebih baik laksanakan 'perintah berkurung' sekali gus.. lebih baik rugi sekali jalan drpda rugi pelan2...kes semakin men…,laksanakan ' perintah berkurung ' gus .. rugi jalan drpda rugi pelan2 ... kes men …
"haritu kemain, jangan sebut perkataan lockdown lah apala. tiba tiba ramai pula sebut sampai trending. apo 🥴","haritu kemain, jangan sebut perkataan lah apala. tiba tiba ramai pula sebut sampai trending. apo 🥴","haritu kemain, jangan sebut perkataan lah apala. tiba tiba ramai pula sebut sampai trending. apa 🥴","haritu kemain , perkataan apala . ramai trending . 🥴"
"kenapa sih narapidana2 itu dibebaskan.. bukannya di dalam penjara mereka lebih aman ?.... mereka udah auto di lockdown loh, mereka toh gak kemana2, dibuat larangan aja. kunjungan keluarga, tdk boleh sering2 dan dibatasi kaca bening. @jokowi @msaid_didu @cnnindonesia","kenapa sih narapidana2 itu dibebaskan.. bukannya di dalam penjara mereka lebih aman ?.... mereka udah auto di loh, mereka toh gak kemana2, dibuat larangan aja. kunjungan keluarga, tdk boleh sering2 dan dibatasi kaca bening.","kenapa sih narapidana2 itu dibebaskan.. bukannya di dalam penjara mereka lebih aman ?.... mereka sudah auto di loh, mereka toh enggak kemana2, dibuat larangan aja. kunjungan keluarga, tidak boleh sering-sering dan dibatasi kaca bening.","narapidana2 dibebaskan .. penjara aman ? .... auto loh , kemana2 , larangan . kunjungan keluarga , sering-sering dibatasi kaca bening ."
"#twitterdown
#lockdown
ambyarrrrrrr sudah","#twitterdown
#lockdown
ambyarrrrrrr sudah","#twitterdown
#lockdown
ambyarrrrrrr sudah","#twitterdown 
 #lockdown 
 ambyarrrrrrr"
"@dwlsya naaaaah itu, tp lagi lockdown","naaaaah itu, tp lagi","naaaaah itu, tapi lagi","naaaaah ,"
rt @miellathahir: duid jajan di lockdown juga ternyata wkwkwkw :(,duid jajan di juga ternyata wkwkwkw :(,duid jajan di juga ternyata wkwkwkw :(,duid jajan wkwkwkw :(
"jaman mama muda @miirra05 

#magerwithdcode #tiktokindonesia #mamahmuda #twitterdown #lockdown #tiktok https://t.co/3erlloyczc",jaman mama muda #magerwithdcode #tiktokindonesia #mamahmuda #twitterdown #lockdown #tiktok,jaman mama muda #magerwithdcode #tiktokindonesia #mamahmuda #twitterdown #lockdown #tiktok,jaman mama muda #magerwithdcode #tiktokindonesia #mamahmuda #twitterdown #lockdown #tiktok
"rt @arwidodo: indahnya berbagi di kala musibah, muslimah di thailand ini berbagi makanan siap saji kepada khalayak ramai, kebanyakan bukan…","indahnya berbagi di kala musibah, muslimah di thailand ini berbagi makanan siap saji kepada khalayak ramai, kebanyakan bukan…","indahnya berbagi di kala musibah, muslimah di thailand ini berbagi makanan siap saji kepada khalayak ramai, kebanyakan bukan…","indahnya berbagi musibah , muslimah thailand berbagi makanan saji khalayak ramai , kebanyakan …"
"italia lockdown, zlatan ibrahimovic panaskan mesin di kampung halaman https://t.co/3dlddprahd","italia lockdown, zlatan ibrahimovic panaskan mesin di kampung halaman","italia lockdown, zlatan ibrahimovic panaskan mesin di kampung halaman","italia , zlatan ibrahimovic panaskan mesin kampung halaman"
"italia lockdown, zlatan ibrahimovic panaskan mesin di kampung halaman https://t.co/pngrwbnh9h","italia lockdown, zlatan ibrahimovic panaskan mesin di kampung halaman","italia lockdown, zlatan ibrahimovic panaskan mesin di kampung halaman","italia , zlatan ibrahimovic panaskan mesin kampung halaman"
"@karismaardi maaf, berita dari mana di brebes lockdown?","maaf, berita dari mana di brebes lockdown?","maaf, berita dari mana di brebes lockdown?","maaf , berita brebes ?"
"sukanya mimin bisa rebahan terus, dukanya malah jadi boros beli ini itu &gt;.&lt; lockdown cepatlah berakhir! kalau rb partner? rb morning show dipersembahkan by @hondaetamkaltim w/ amelia wardhani &amp; naldy ervanda #rbmorningshow #rbfm #samarinda #rbpartnertanyadong #cariaman https://t.co/ynsue6vaco","sukanya mimin bisa rebahan terus, dukanya malah jadi boros beli ini itu &gt;.&lt; cepatlah berakhir! kalau rb partner? rb morning show dipersembahkan by w/ amelia wardhani &amp; naldy ervanda #rbmorningshow #rbfm #samarinda #rbpartnertanyadong #cariaman","sukanya admin bisa rebahan terus, dukanya malah jadi boros beli ini itu &gt;.&lt; cepatlah berakhir! kalau ribu partner? ribu morning show dipersembahkan by w/ amelia wardhani &amp; naldy ervanda #rbmorningshow #rbfm #samarinda #rbpartnertanyadong #cariaman","sukanya admin rebahan , dukanya boros beli & gt;.&lt ; cepatlah ! ribu partner ? ribu morning show dipersembahkan by w/ amelia wardhani & amp ; naldy ervanda #rbmorningshow #rbfm #samarinda #rbpartnertanyadong #cariaman"
"cuma kita doang yg punya ide bebasin napi saat pandemi dikala tidak bisa diterapkannya lockdown karena katanya kita beda kultur padahalmah kaga siap ajaaa..
hati2 yang masih suka keluyuran, preman, jambret, begal, pemerkosa sudah pada bebass!!!","cuma kita doang yg punya ide bebasin napi saat pandemi dikala tidak bisa diterapkannya karena katanya kita beda kultur padahalmah kaga siap ajaaa..
hati2 yang masih suka keluyuran, preman, jambret, begal, pemerkosa sudah pada bebass!!!","cuma kita doang yang punya ide bebasin napi saat pandemi dikala tidak bisa diterapkannya karena katanya kita beda kultur padahalmah kagak siap ajaaa..
hati2 yang masih suka keluyuran, preman, jambret, begal, pemerkosa sudah pada bebass!!!","doang ide bebasin napi pandemi dikala diterapkannya beda kultur padahalmah ajaaa .. 
 hati2 suka keluyuran , preman , jambret , begal , pemerkosa bebass ! ! !"
"memang ramai nak lockdown jadi. bukan pasal support saranan k'jaan pun, tapi pasal nanti takyah gi ofis kerija. orang lain boleh work from home, dia kena pergi kerja plak. tak aci la kaaan. https://t.co/auemuqxdtt","memang ramai nak jadi. bukan pasal support saranan k'jaan pun, tapi pasal nanti takyah gi ofis kerija. orang lain boleh home, dia kena pergi kerja plak. tak aci la kaaan.","memang ramai nak jadi. bukan pasal support saranan k'jaan pun, tapi pasal nanti takyah gi ofis kerija. orang lain boleh home, dia kena pergi kerja plak. tak aci lah kaaan.","ramai . pasal support saranan k'jaan , pasal takyah gi ofis kerija . orang , kena pergi kerja plak . aci kaaan ."
"rt @niel_simatupang: edisi #bincangakhlak #malamjumat #viruscongorna 

--------------- lockdown or lookdown ---------------

gue gak tau si…","edisi #bincangakhlak #malamjumat #viruscongorna --------------- or lookdown ---------------

gue gak tau si…","edisi #bincangakhlak #malamjumat #viruscongorna --------------- orang lookdown ---------------

gue enggak tau si…","edisi #bincangakhlak #malamjumat #viruscongorna - - - - - - - - - - - - - - - orang lookdown - - - - - - - - - - - - - - - 

 tau si …"
"rt @masviar: nyanyiin beginian ke iboknya ega, bakalan di smackdown, di lockdown, di download, di laukdaun 😂","nyanyiin beginian ke iboknya ega, bakalan di smackdown, di lockdown, di download, di laukdaun 😂","menyanyikan beginian ke iboknya ega, bakalan di smackdown, di lockdown, di download, di laukdaun 😂","menyanyikan iboknya ega , smackdown , , download , laukdaun 😂"
"rt @panji_pradana99: isolasi diri berakibat pada gangguan jiwa. isolasi diri juga mendorong seseorang untuk memahami jati dirinya, ditengah…","isolasi diri berakibat pada gangguan jiwa. isolasi diri juga mendorong seseorang untuk memahami jati dirinya, ditengah…","isolasi diri berakibat pada gangguan jiwa. isolasi diri juga mendorong seseorang untuk memahami jati dirinya, ditengah…","isolasi berakibat gangguan jiwa . isolasi mendorong memahami jati , ditengah …"
sekarang dah di lockdown bingung mao ngapain selain rebahan hm,sekarang dah di bingung mao ngapain selain rebahan hm,sekarang deh di bingung mau mengapai selain rebahan hm,deh bingung mengapai rebahan hm
tak sabar nak keluar rumah jumpa kawan2 semua macam biasa...tapi dgn keadaan skrg..ak doakan supaya mco di extend lagi..tak sanggup rasanya kalau tiba2 kena total lockdown pulak...biarlah rasa perit sekarang drpd perit kemudian hari #kitamestimenang,tak sabar nak keluar rumah jumpa kawan2 semua macam biasa...tapi dgn keadaan skrg..ak doakan supaya mco di extend lagi..tak sanggup rasanya kalau tiba2 kena total pulak...biarlah rasa perit sekarang drpd perit kemudian hari #kitamestimenang,tak sabar nak keluar rumah jumpa kawan2 semua macam biasa...tapi dengan keadaan skrg..ak doakan supaya mco di extend lagi..tak sanggup rasanya kalau tiba-tiba kena total pulak...biarlah rasa perit sekarang daripada perit kemudian hari #kitamestimenang,sabar rumah jumpa kawan2 ... .. ak doakan mco extend .. sanggup kena total pulak ... biarlah perit perit #kitamestimenang
#mostpopular kabar wni yang tak bisa pulang dari india karena sedang lockdown via @detiktravel https://t.co/qnlhmtoagp,#mostpopular kabar wni yang tak bisa pulang dari india karena sedang via,#mostpopular kabar wni yang tak bisa pulang dari india karena sedang via,#mostpopular kabar wni pulang india via
"@terrrlupakan sudah di lockdown, gimana?","sudah di lockdown, gimana?","sudah di lockdown, gimana?",", gimana ?"
kabar wni yang tak bisa pulang dari india karena sedang lockdown https://t.co/ndm7inbod3,kabar wni yang tak bisa pulang dari india karena sedang,kabar wni yang tak bisa pulang dari india karena sedang,kabar wni pulang india
bodo amat lah. kmrn minta lockdown gak boleh. sekarang mau psbb di bilang lambat . serah lo deh banteng cuma bisa nyeruduk doang😑 https://t.co/vyqjrdix37,bodo amat lah. kmrn minta gak boleh. sekarang mau psbb di bilang lambat . serah lo deh banteng cuma bisa nyeruduk doang😑,bodo amat lah. kemarin meminta enggak boleh. sekarang mau psbb di bilang lambat . serah lo deh banteng cuma bisa nyeruduk doang😑,bodo . kemarin . psbb bilang lambat . serah lo deh banteng nyeruduk doang 😑
@ronnie_rusli karena dari dulu sebelum corona pun mereka sudah lockdown prof 😅,karena dari dulu sebelum corona pun mereka sudah prof 😅,karena dari dulu sebelum corona pun mereka sudah prof 😅,corona prof 😅
@naiyyylala @hshassff yang berat itu bayar cicilan pas kena lockdown,yang berat itu bayar cicilan pas kena,yang berat itu bayar cicilan pas kena,berat bayar cicilan pas kena
@yabaisih perasaan lockdown mulu,perasaan mulu,perasaan mulu,perasaan mulu
"terapkan lockdown, wali kota meksiko ditembak mati geng kriminal https://t.co/pddkcpyfjl https://t.co/jvh1dpm7eh","terapkan lockdown, wali kota meksiko ditembak mati geng kriminal","terapkan lockdown, wali kota meksiko ditembak mati geng kriminal","terapkan , wali kota meksiko ditembak mati geng kriminal"
lebih baik laksanakan 'perintah berkurung' sekali gus.. lebih baik rugi sekali jalan drpda rugi pelan2...kes semakin meningkat..lebih baik total lockdown..kes xkan naik..,lebih baik laksanakan 'perintah berkurung' sekali gus.. lebih baik rugi sekali jalan drpda rugi pelan2...kes semakin meningkat..lebih baik total lockdown..kes xkan naik..,lebih baik laksanakan 'perintah berkurung' sekali gus.. lebih baik rugi sekali jalan drpda rugi pelan2...kes semakin meningkat..lebih baik total lockdown..kes xkan naik..,laksanakan ' perintah berkurung ' gus .. rugi jalan drpda rugi pelan2 ... kes meningkat .. total .. kes xkan ..
"rt @a_ntii96: keadaan lockdown jangan sampai membuat keimanan kita down .

-go a head-","keadaan jangan sampai membuat keimanan kita down .

-go a head-","keadaan jangan sampai membuat keimanan kita down .

-go a head-","keimanan down . 

 -go a head -"
"rt @rondomlenuk: lockdown
keluar tapi di dalam,
mau mas ? https://t.co/gpdnmhrcfv","lockdown
keluar tapi di dalam,
mau mas ?","lockdown
keluar tapi di dalam,
mau mas ?","
 , 
 mas ?"
@lovyukth kan semua lagi ikut komunitas lockdown wkwk ga nyambung,kan semua lagi ikut komunitas wkwk ga nyambung,kan semua lagi ikut komunitas wkwk enggak menyambung,komunitas wkwk menyambung
"hari ke 26 lockdown...

aku jadi bisa sedikit merasakan penderitaan yakjuj makjuj yg dilockdown ribuan tahun","hari ke 26 lockdown...

aku jadi bisa sedikit merasakan penderitaan yakjuj makjuj yg dilockdown ribuan tahun","hari ke 26 lockdown...

aku jadi bisa sedikit merasakan penderitaan yakjuj makjuj yang dilockdown ribuan tahun","26 ... 

 merasakan penderitaan yakjuj makjuj dilockdown ribuan"
@denny_dennut @aquaaa2020 @iya__abi jodohnya lagi di lockdown jadi belum ketemu :'),jodohnya lagi di jadi belum ketemu :'),jodohnya lagi di jadi belum ketemu :'),jodohnya ketemu :')
"teman-teman disekitar depok, yg terkena dampak lockdown bisa pc saya yaa.

mohon maaf, baru sekitar depok aja.
insyaallah ada sembako untuk orangorang yang selalu berjuang untuk keluarganya!♥️

barangkali kerabatnya ada yg membutuhkan, silah ketuk dm saya✨","teman-teman disekitar depok, yg terkena dampak bisa pc saya yaa.

mohon maaf, baru sekitar depok aja.
insyaallah ada sembako untuk orangorang yang selalu berjuang untuk keluarganya!♥️

barangkali kerabatnya ada yg membutuhkan, silah ketuk dm saya✨","teman-teman disekitar depok, yang terkena dampak bisa pc saya yaa.

mohon maaf, baru sekitar depok aja.
insyaallah ada sembako untuk orangorang yang selalu berjuang untuk keluarganya!♥️

barangkali kerabatnya ada yang membutuhkan, silah ketuk dm saya✨","teman-teman disekitar depok , terkena dampak pc yaa . 

 mohon maaf , depok . 
 insyaallah sembako orangorang berjuang keluarganya ♥ ️ 

 barangkali kerabatnya membutuhkan , silah ketuk dm ✨"
bete anjg corona kelar napa lockdown semua babi keluar dikit ditanya siapa tuhanmu,bete anjg corona kelar napa semua babi keluar dikit ditanya siapa tuhanmu,bete anjg corona kelar kenapa semua babi keluar dikit ditanya siapa tuhanmu,bete anjg corona kelar babi dikit tuhanmu
jadi gini. aku rabakal melu cara berpikire cah cah kui. karena memang keterbatasan otakku dan dorongan dalam hati bahwa hal yang dilakukan adalah hal yang salah menurut aku. masih bilang masalah selera humorku rendah? ndene tak lockdown cangkemu sek ndakik ndakik.,jadi gini. aku rabakal melu cara berpikire cah cah kui. karena memang keterbatasan otakku dan dorongan dalam hati bahwa hal yang dilakukan adalah hal yang salah menurut aku. masih bilang masalah selera humorku rendah? ndene tak cangkemu sek ndakik ndakik.,jadi gini. aku rabakal melu cara berpikire cah cah kui. karena memang keterbatasan otakku dan dorongan dalam hati bahwa hal yang dilakukan adalah hal yang salah menurut aku. masih bilang masalah selera humorku rendah? ndene tak cangkemu sek ndakik ndakik.,gini . rabakal melu berpikire cah cah kui . keterbatasan otakku dorongan hati salah . bilang selera humorku rendah ? ndene cangkemu sek ndakik ndakik .
@ddustfree mau lockdown instagram dulu ngehehehehe,mau instagram dulu ngehehehehe,mau instagram dulu ngehehehehe,instagram ngehehehehe
"bkn cuma di india yg emg super duper padat penduduknya. jkt juga! 
masyaa allah indah banget ga sih :( 
aku br tau klo dr jkt bisa keliatan gn salak. #lockdown https://t.co/hmy475z4r3",bkn cuma di india yg emg super duper padat penduduknya. jkt juga! masyaa allah indah banget ga sih :( aku br tau klo dr jkt bisa keliatan gn salak. #lockdown,bukan cuma di india yang memang super duper padat penduduknya. jakarta juga! masyaa allah indah banget enggak sih :( aku baru tau kalo dari jakarta bisa kelihatan begini salak. #lockdown,india super duper padat penduduknya . jakarta ! masyaa allah indah :( tau jakarta salak . #lockdown
"rt @monologis_id: juru bicara gugus tugas covid-19 lampung: psbb kata halus lockdown, lampung belum akan terapkan https://t.co/dsqgstr5xl","juru bicara gugus tugas covid-19 lampung: psbb kata halus lockdown, lampung belum akan terapkan","juru bicara gugus tugas covid-19 lampung: psbb kata halus lockdown, lampung belum akan terapkan","juru bicara gugus tugas covid - 19 lampung : psbb halus , lampung terapkan"
wuhan yang tiga bulan terakhir sangat menderita akibat lockdown kini sudah riang gembira. tinggal kita yang masih merana. #disway https://t.co/nuifnurufs,wuhan yang tiga bulan terakhir sangat menderita akibat kini sudah riang gembira. tinggal kita yang masih merana. #disway,wuhan yang tiga bulan terakhir sangat menderita akibat kini sudah riang gembira. tinggal kita yang masih merana. #disway,wuhan menderita akibat riang gembira . tinggal merana . #disway
"gara2 katanya mau lockdown 3 hari semua orang jadi ribetttt. 
yg seharusnya tidak keluar jadi keluarrrr semua sudah dari rumah membludak. t tau habis ini siapa lagi disalahkan",gara2 katanya mau 3 hari semua orang jadi ribetttt. yg seharusnya tidak keluar jadi keluarrrr semua sudah dari rumah membludak. t tau habis ini siapa lagi disalahkan,gara-gara katanya mau 3 hari semua orang jadi ribetttt. yang seharusnya tidak keluar jadi keluarrrr semua sudah dari rumah membludak. t tau habis ini siapa lagi disalahkan,gara-gara 3 orang ribetttt . keluarrrr rumah membludak . t tau habis disalahkan
