text_asli,removed_noise,removed_alay,removed_stopwords
"walikota sorong ini berani menentang kebijakan pemerintah pusat. tp yg ia lakukan adalah sesuatu yg mendasar sesuai konstitusi, melindungi segenap bangsa dan seluruh tumpah darah indonesia. 

https://t.co/w0nppkgipe","walikota sorong ini berani menentang kebijakan pemerintah pusat. tp yg ia lakukan adalah sesuatu yg mendasar sesuai konstitusi, melindungi segenap bangsa dan seluruh tumpah darah indonesia.","walikota sorong ini berani menentang kebijakan pemerintah pusat. tapi yang ia lakukan adalah sesuatu yang mendasar sesuai konstitusi, melindungi segenap bangsa dan seluruh tumpah darah indonesia.","walikota sorong berani menentang kebijakan pemerintah pusat . lakukan mendasar sesuai konstitusi , melindungi segenap bangsa tumpah darah ."
"kota di lockdown, gaya dasteran putri indonesia whulandary disorot https://t.co/ijcsz5bqqk","kota di lockdown, gaya dasteran putri whulandary disorot","kota di lockdown, gaya dasteran putri whulandary disorot","kota , gaya dasteran putri whulandary disorot"
indonesia dinilai sulit melakukan lockdown karena berbagai pertimbangan pelik. https://t.co/lv1gav6qg8,dinilai sulit melakukan karena berbagai pertimbangan pelik.,dinilai sulit melakukan karena berbagai pertimbangan pelik.,dinilai sulit pertimbangan pelik .
"#india
#covid19

istri vin rana, nita sofiani mengabarkan kondisi terkini india ketika lockdown akibat virus corona atau covid-19.

diketahui, vin rana, pemeran serial mahabharata yang juga dibintangi sheher sheikh ini menikah dengan wanita indonesia.

https://t.co/qyayumamii","#india
#covid19

istri vin rana, nita sofiani mengabarkan kondisi terkini india ketika akibat virus corona atau covid-19.

diketahui, vin rana, pemeran serial mahabharata yang juga dibintangi sheher sheikh ini menikah dengan wanita","#india
#covid19

istri vin rana, nita sofiani mengabarkan kondisi terkini india ketika akibat virus corona atau covid-19.

diketahui, vin rana, pemeran serial mahabharata yang juga dibintangi sheher sheikh ini menikah dengan wanita","#india 
 #covid19 

 istri vin rana , nita sofiani mengabarkan kondisi terkini india akibat virus corona covid - 19 . 

 , vin rana , pemeran serial mahabharata dibintangi sheher sheikh menikah wanita"
luhut binsar pandjaitan memaparkan alasan soal tidak diberlakukannya lockdown atau karantina wilayah total di indonesia.  https://t.co/y1rxec3hvd,luhut binsar pandjaitan memaparkan alasan soal tidak diberlakukannya atau karantina wilayah total di indonesia.,luhut binsar pandjaitan memaparkan alasan soal tidak diberlakukannya atau karantina wilayah total di indonesia.,luhut binsar pandjaitan memaparkan alasan diberlakukannya karantina wilayah total .
india adalah salah satu negara tempat indonesia mengimpor gula. https://t.co/biducvghai,india adalah salah satu negara tempat mengimpor gula.,india adalah salah satu negara tempat mengimpor gula.,india salah negara mengimpor gula .
ketegasan duterte terkait pelanggar lockdown tak cocok untuk indonesia https://t.co/8ommvfha2v | ngeblogdirumah,ketegasan duterte terkait pelanggar tak cocok untuk | ngeblogdirumah,ketegasan duterte terkait pelanggar tak cocok untuk | ngeblogdirumah,ketegasan duterte terkait pelanggar cocok | ngeblogdirumah
"deputi v staf kepresidenan republik indonesia, jaleswari pramodhawardani mengatakan, ada berbagai aspek yang tidak sesuai dengan indonesia. https://t.co/txsmcp5gej","deputi v staf kepresidenan republik indonesia, jaleswari pramodhawardani mengatakan, ada berbagai aspek yang tidak sesuai dengan indonesia.","deputi v staf kepresidenan republik indonesia, jaleswari pramodhawardani mengatakan, ada berbagai aspek yang tidak sesuai dengan indonesia.","deputi v staf kepresidenan republik , jaleswari pramodhawardani , aspek sesuai ."
dinas komunikasi informasi dan statistik provinsi riau menyebut ada 4.444 orang tenaga kerja indonesia atau tki asal malaysia yang pulang ke indonesia lewat provinsi tersebut.  https://t.co/oys3twl609,dinas komunikasi informasi dan statistik provinsi riau menyebut ada 4.444 orang tenaga kerja atau tki asal malaysia yang pulang ke lewat provinsi tersebut.,dinas komunikasi informasi dan statistik provinsi riau menyebut ada 4.444 orang tenaga kerja atau tki asal malaysia yang pulang ke lewat provinsi tersebut.,dinas komunikasi informasi statistik provinsi riau menyebut 4.444 orang tenaga kerja tki malaysia pulang provinsi .
"perbedaan pembatasan sosial berskala besar (psbb) dengan karantina wilayah (lockdown). 
presiden jokowi juga mengatakan status darurat sipil mungkin diterapkan ""jika terjadi keadaan yang abnormal"". 

https://t.co/aoevasimam https://t.co/ymloqjc0dk","perbedaan pembatasan sosial berskala besar (psbb) dengan karantina wilayah (lockdown). presiden jokowi juga mengatakan status darurat sipil mungkin diterapkan ""jika terjadi keadaan yang abnormal"".","perbedaan pembatasan sosial berskala besar (psbb) dengan karantina wilayah (lockdown). presiden jokowi juga mengatakan status darurat sipil mungkin diterapkan ""jika terjadi keadaan yang abnormal"".","perbedaan pembatasan sosial berskala ( psbb ) karantina wilayah ( ) . presiden jokowi status darurat sipil diterapkan "" abnormal "" ."
menteri luar negeri retno marsudi meminta agar transaksi perdagangan antarnegara tetap berjalan meski sejumlah negara menerapkan kebijakan lockdown. https://t.co/7bphznvzee,menteri luar negeri retno marsudi meminta agar transaksi perdagangan antarnegara tetap berjalan meski sejumlah negara menerapkan kebijakan lockdown.,menteri luar negeri retno marsudi meminta agar transaksi perdagangan antarnegara tetap berjalan meski sejumlah negara menerapkan kebijakan lockdown.,menteri negeri retno marsudi transaksi perdagangan antarnegara berjalan negara menerapkan kebijakan .
menteri luar negeri retno marsudi meminta agar transaksi perdagangan antarnegara tetap berjalan meski sejumlah negara menerapkan kebijakan lockdown. https://t.co/r2m5edhnk9,menteri luar negeri retno marsudi meminta agar transaksi perdagangan antarnegara tetap berjalan meski sejumlah negara menerapkan kebijakan lockdown.,menteri luar negeri retno marsudi meminta agar transaksi perdagangan antarnegara tetap berjalan meski sejumlah negara menerapkan kebijakan lockdown.,menteri negeri retno marsudi transaksi perdagangan antarnegara berjalan negara menerapkan kebijakan .
"pemerintah: social distancing, physical distancing, lockdown, itu istilah inggris. kami ganti dgn bahasa indonesia agar lebih mudah dipahami awam...
awam: apa itu gantinya ?
pemerintah: psbb
awam: https://t.co/xj9gbsmuzc","pemerintah: social distancing, physical distancing, lockdown, itu istilah inggris. kami ganti dgn bahasa agar lebih mudah dipahami awam...
awam: apa itu gantinya ?
pemerintah: psbb
awam:","pemerintah: social distancing, physical distancing, lockdown, itu istilah inggris. kami ganti dengan bahasa agar lebih mudah dipahami awam...
awam: apa itu gantinya ?
pemerintah: psbb
awam:","pemerintah : social distancing , physical distancing , , istilah inggris . ganti bahasa mudah dipahami awam ... 
 awam : gantinya ? 
 pemerintah : psbb 
 awam :"
"mantan top skor liga indonesia kisahkan kondisi lockdown di kamerun
https://t.co/1yf8oox79r https://t.co/httlpznp21",mantan top skor liga kisahkan kondisi di,mantan top skor liga kisahkan kondisi di,mantan top skor liga kisahkan kondisi
"dampak malaysia lockdown, puluhan ribu wni pulang ke indonesia https://t.co/jx6fch4byq https://t.co/fw497n7hgk","dampak malaysia lockdown, puluhan ribu wni pulang ke","dampak malaysia lockdown, puluhan ribu wni pulang ke","dampak malaysia , puluhan ribu wni pulang"
pemerintah indonesia sudah mengirimkan bantuan logistik sebanyak 3.143 paket untuk wni di malaysia. pemerintah juga menyiapkan 3.000 paket logistik tambahan. https://t.co/bplpztrozx,pemerintah sudah mengirimkan bantuan logistik sebanyak 3.143 paket untuk wni di malaysia. pemerintah juga menyiapkan 3.000 paket logistik tambahan.,pemerintah sudah mengirimkan bantuan logistik sebanyak 3.143 paket untuk wni di malaysia. pemerintah juga menyiapkan 3.000 paket logistik tambahan.,pemerintah mengirimkan bantuan logistik 3.143 paket wni malaysia . pemerintah 3.000 paket logistik tambahan .
ketua dewan penasehat dpp partai hanura inas nasrullah zubir mengatakan bahwa tidak ada istilah lockdown dalam perundang-undangan indonesia. #inasnasrullahzubir https://t.co/ljaxmxmhba,ketua dewan penasehat dpp partai hanura inas nasrullah zubir mengatakan bahwa tidak ada istilah dalam perundang-undangan indonesia. #inasnasrullahzubir,ketua dewan penasehat dpp partai hanura inas nasrullah zubir mengatakan bahwa tidak ada istilah dalam perundang-undangan indonesia. #inasnasrullahzubir,ketua dewan penasehat dpp partai hanura inas nasrullah zubir istilah perundang-undangan . #inasnasrullahzubir
"#corona
#jokowi
ketimbang melakukan lockdown, pemerintah menurut presiden telah memilih opsi lain yakni psbb. 
dengan kebijakan tersebut, aktivitas ekonomi tetap berjalan, namun masyarakat melakukan social distancing atau phsycal distancing. 
https://t.co/jyiq9twil1","#corona
#jokowi
ketimbang melakukan lockdown, pemerintah menurut presiden telah memilih opsi lain yakni psbb. dengan kebijakan tersebut, aktivitas ekonomi tetap berjalan, namun masyarakat melakukan social distancing atau phsycal distancing.","#corona
#jokowi
ketimbang melakukan lockdown, pemerintah menurut presiden telah memilih opsi lain yakni psbb. dengan kebijakan tersebut, aktivitas ekonomi tetap berjalan, namun masyarakat melakukan social distancing atau phsycal distancing.","#corona 
 #jokowi 
 ketimbang , pemerintah presiden memilih opsi psbb . kebijakan , aktivitas ekonomi berjalan , masyarakat social distancing phsycal distancing ."
"menurutmu, indonesia perlu nggak sih lockdown/karantina wilayah?","menurutmu, perlu nggak sih lockdown/karantina wilayah?","menurutmu, perlu enggak sih lockdown/karantina wilayah?","menurutmu , / karantina wilayah ?"
"di india, pemerintah memberi warganya empat jam untuk bersiap-siap sebelum lockdown. jutaan pekerja migran, termasuk perempuan, anak-anak dan lansia, pulang ke desa masing-masing dengan berjalan kaki sejauh ratusan kilometer. https://t.co/yfprywsaxt https://t.co/kycjeojqfu","di india, pemerintah memberi warganya empat jam untuk bersiap-siap sebelum lockdown. jutaan pekerja migran, termasuk perempuan, anak-anak dan lansia, pulang ke desa masing-masing dengan berjalan kaki sejauh ratusan kilometer.","di india, pemerintah memberi warganya empat jam untuk bersiap-siap sebelum lockdown. jutaan pekerja migran, termasuk perempuan, anak-anak dan lansia, pulang ke desa masing-masing dengan berjalan kaki sejauh ratusan kilometer.","india , pemerintah warganya jam . jutaan pekerja migran , perempuan , anak-anak lansia , pulang desa berjalan kaki ratusan kilometer ."
berikut deretan daerah di indonesia yang telah memberlakukan local lockdown demi memutus mata rantai penyebaran virus corona. https://t.co/y8sq9lkaoz,berikut deretan daerah di yang telah memberlakukan local demi memutus mata rantai penyebaran virus corona.,berikut deretan daerah di yang telah memberlakukan local demi memutus mata rantai penyebaran virus corona.,deretan daerah memberlakukan local memutus mata rantai penyebaran virus corona .
"bercermin kekacauan india, ""indonesia tidak akan lockdown""? https://t.co/idvujgrji5","bercermin kekacauan india, ""indonesia tidak akan lockdown""?","bercermin kekacauan india, ""indonesia tidak akan lockdown""?","bercermin kekacauan india , "" "" ?"
pemerintah tidak memilih jalan lockdown karena berkaca pada india. pemerintah memutuskan untuk menerapkan pembatasan sosial berskala besar (psbb). https://t.co/vpriv3djnv,pemerintah tidak memilih jalan karena berkaca pada india. pemerintah memutuskan untuk menerapkan pembatasan sosial berskala besar (psbb).,pemerintah tidak memilih jalan karena berkaca pada india. pemerintah memutuskan untuk menerapkan pembatasan sosial berskala besar (psbb).,pemerintah memilih jalan berkaca india . pemerintah memutuskan menerapkan pembatasan sosial berskala ( psbb ) .
indonesia lebih perlu calm down daripada ribut soal lockdown https://t.co/bdhqj5esg7,lebih perlu calm down daripada ribut soal,lebih perlu calm down daripada ribut soal,calm down ribut
pemerintah akan kirim bantuan sembako bagi wni yang terjebak lockdown di malaysia https://t.co/o902wjpbvg,pemerintah akan kirim bantuan sembako bagi wni yang terjebak di malaysia,pemerintah akan kirim bantuan sembako bagi wni yang terjebak di malaysia,pemerintah kirim bantuan sembako wni terjebak malaysia
curhatan mahasiswa indonesia di tengah lockdown inggris https://t.co/bddnmplzls #videoliputan6 #coronacovid19 https://t.co/nkab02irtu,curhatan mahasiswa di tengah inggris #videoliputan6 #coronacovid19,curhatan mahasiswa di tengah inggris #videoliputan6 #coronacovid19,curhatan mahasiswa inggris #videoliputan6 #coronacovid19
"perbedaan lockdown di indonesia dan berbagai negara, dari skala - aturan https://t.co/d35dydtj2o https://t.co/ylcgnjiz0b","perbedaan di dan berbagai negara, dari skala - aturan","perbedaan di dan berbagai negara, dari skala - aturan","perbedaan negara , skala - aturan"
pengetatan tersebut dilakukan mengingat banyaknya tki di malaysia yang kembali ke indonesia. https://t.co/raruiz0nij,pengetatan tersebut dilakukan mengingat banyaknya tki di malaysia yang kembali ke indonesia.,pengetatan tersebut dilakukan mengingat banyaknya tki di malaysia yang kembali ke indonesia.,pengetatan banyaknya tki malaysia .
"belakangan ini kamu pasti sering dengar kata “lockdown”. tapi kamu tahu nggak sih, kalo di indonesia istilah yang tepat adalah “karantina” yang juga digunakan dalam hukum dan ternyata ada 5 jenis? yuk, tonton penjelasan lengkapnya di video berikut! #bersamacegahcovid19 https://t.co/358ir1ame7","belakangan ini kamu pasti sering dengar kata “lockdown”. tapi kamu tahu nggak sih, kalo di istilah yang tepat adalah “karantina” yang juga digunakan dalam hukum dan ternyata ada 5 jenis? yuk, tonton penjelasan lengkapnya di video berikut! #bersamacegahcovid19","belakangan ini kamu pasti sering dengar kata “lockdown”. tapi kamu tahu enggak sih, kalo di istilah yang tepat adalah “karantina” yang juga digunakan dalam hukum dan ternyata ada 5 jenis? yuk, tonton penjelasan lengkapnya di video berikut! #bersamacegahcovid19","dengar “ ” . , istilah “ karantina ” hukum 5 jenis ? , tonton penjelasan lengkapnya video ! #bersamacegahcovid19"
wakil presiden ma'ruf amin mengatakan pemerintah mempersiapkan pengiriman bantuan sosial bagi wni yang berada di negeri jiran terutama mereka yang berprofesi sebagai pekerja harian atau pekerja migran indonesia.  https://t.co/0mhi69khny,wakil presiden ma'ruf amin mengatakan pemerintah mempersiapkan pengiriman bantuan sosial bagi wni yang berada di negeri jiran terutama mereka yang berprofesi sebagai pekerja harian atau pekerja migran indonesia.,wakil presiden ma'ruf amin mengatakan pemerintah mempersiapkan pengiriman bantuan sosial bagi wni yang berada di negeri jiran terutama mereka yang berprofesi sebagai pekerja harian atau pekerja migran indonesia.,wakil presiden ma'ruf amin pemerintah pengiriman bantuan sosial wni negeri jiran berprofesi pekerja harian pekerja migran .
corona membuat indonesia merana: pengaruh lockdown sementara https://t.co/fsv2lqqrag,corona membuat merana: pengaruh sementara,corona membuat merana: pengaruh sementara,corona merana : pengaruh
"indonesia mesti cermat, lockdown di india berubah menjadi tragedi kemanusiaan https://t.co/uphypho0p0","mesti cermat, di india berubah menjadi tragedi kemanusiaan","mesti cermat, di india berubah menjadi tragedi kemanusiaan","mesti cermat , india berubah tragedi kemanusiaan"
"17.19 #infosonora - indonesia mesti cermat, lockdown di india berubah menjadi tragedi kemanusiaan https://t.co/dk0xe2wwbg
@kompascom","17.19 #infosonora - mesti cermat, di india berubah menjadi tragedi kemanusiaan","17.19 #infosonora - mesti cermat, di india berubah menjadi tragedi kemanusiaan","17.19 #infosonora - mesti cermat , india berubah tragedi kemanusiaan"
"indonesia mesti cermat, lockdown di india berubah menjadi tragedi kemanusiaan https://t.co/3bwiszkyc3","mesti cermat, di india berubah menjadi tragedi kemanusiaan","mesti cermat, di india berubah menjadi tragedi kemanusiaan","mesti cermat , india berubah tragedi kemanusiaan"
"konsul haji kjri jeddah, endang jumali memastikan 44 jemaah umrah indonesia yang saat ini masih di arab saudi karena kebijakan karantina wilayah atau lockdown pemerintah setempat, akan segera dipulangkan.  https://t.co/im7mfmwsst","konsul haji kjri jeddah, endang jumali memastikan 44 jemaah umrah yang saat ini masih di arab saudi karena kebijakan karantina wilayah atau pemerintah setempat, akan segera dipulangkan.","konsultasi haji kjri jeddah, endang jumali memastikan 44 jemaah umrah yang saat ini masih di arab saudi karena kebijakan karantina wilayah atau pemerintah setempat, akan segera dipulangkan.","konsultasi haji kjri jeddah , endang jumali 44 jemaah umrah arab saudi kebijakan karantina wilayah pemerintah , dipulangkan ."
migrant care meminta pemerintah indonesia protes kepada pemerintah malaysia yang mendeportasi pekerja migran indonesia (pmi). https://t.co/yjnhnjzl7u,migrant care meminta pemerintah protes kepada pemerintah malaysia yang mendeportasi pekerja migran (pmi).,migrant care meminta pemerintah protes kepada pemerintah malaysia yang mendeportasi pekerja migran (pmi).,migrant care pemerintah protes pemerintah malaysia mendeportasi pekerja migran ( pmi ) .
arab saudi sudah menyampaikan kesiapannya untuk memfasilitasi kepulangan jemaah umroh https://t.co/5hnfji5o3m,arab saudi sudah menyampaikan kesiapannya untuk memfasilitasi kepulangan jemaah umroh,arab saudi sudah menyampaikan kesiapannya untuk memfasilitasi kepulangan jemaah umroh,arab saudi kesiapannya memfasilitasi kepulangan jemaah umroh
"di tengah pandemi global corona, pt bank rakyat indonesia (persero) tbk. mengoptimalkan remitansi dari negara yang tidak menerapkan lockdown.   https://t.co/syszr0mfqt","di tengah pandemi global corona, pt bank rakyat (persero) tbk. mengoptimalkan remitansi dari negara yang tidak menerapkan lockdown.","di tengah pandemi global corona, pt bank rakyat (persero) tbk. mengoptimalkan remitansi dari negara yang tidak menerapkan lockdown.","pandemi global corona , pt bank rakyat ( persero ) tbk . mengoptimalkan remitansi negara menerapkan ."
zainul mengatakan pemerintah indonesia belum merespons permintaan pekerja migran indonesia (pmi) di tengah lockdown di negeri jiran. #lockdown https://t.co/c5agmbjbgm,zainul mengatakan pemerintah belum merespons permintaan pekerja migran (pmi) di tengah di negeri jiran. #lockdown,zainul mengatakan pemerintah belum merespons permintaan pekerja migran (pmi) di tengah di negeri jiran. #lockdown,zainul pemerintah merespons permintaan pekerja migran ( pmi ) negeri jiran . #lockdown
"setelah dua bulan menerapkan karantina wilayah alias 'lockdown', kota wuhan yang merupakan tempat virus corona pertama kali mewabah, mulai membuka diri bagi pendatang. https://t.co/viknjaajma https://t.co/jebgnnwi7z","setelah dua bulan menerapkan karantina wilayah alias 'lockdown', kota wuhan yang merupakan tempat virus corona pertama kali mewabah, mulai membuka diri bagi pendatang.","setelah dua bulan menerapkan karantina wilayah alias 'lockdown', kota wuhan yang merupakan tempat virus corona pertama kali mewabah, mulai membuka diri bagi pendatang.","menerapkan karantina wilayah alias ' ' , kota wuhan virus corona kali mewabah , membuka pendatang ."
"india menerapkan lockdown, jutaan pekerja mudik ke desa masing-masing. di antara kerumunan pemudik, terdapat seorang bocah lima tahun yang ikut ayahnya berjalan kaki ke kampung halaman sejauh 700 kilometer. https://t.co/u9wevjprxj https://t.co/3qm91vero9","india menerapkan lockdown, jutaan pekerja mudik ke desa masing-masing. di antara kerumunan pemudik, terdapat seorang bocah lima tahun yang ikut ayahnya berjalan kaki ke kampung halaman sejauh 700 kilometer.","india menerapkan lockdown, jutaan pekerja mudik ke desa masing-masing. di antara kerumunan pemudik, terdapat seorang bocah lima tahun yang ikut ayahnya berjalan kaki ke kampung halaman sejauh 700 kilometer.","india menerapkan , jutaan pekerja mudik desa . kerumunan pemudik , bocah ayahnya berjalan kaki kampung halaman 700 kilometer ."
"saat ini per hari sedikitnya ada 3.000 tenaga kerja indonesia (tki) yang pulang dari malaysia dan singapura melalui jalur kepri. jika lockdown lokal diberlakukan, tentunya ribuan tki ini akan tertahan dan akan terus menumpuk di kepri | #regional    https://t.co/ldwz7hm5zu","saat ini per hari sedikitnya ada 3.000 tenaga kerja (tki) yang pulang dari malaysia dan singapura melalui jalur kepri. jika lokal diberlakukan, tentunya ribuan tki ini akan tertahan dan akan terus menumpuk di kepri | #regional","saat ini per hari sedikitnya ada 3.000 tenaga kerja (tki) yang pulang dari malaysia dan singapura melalui jalur kepri. jika lokal diberlakukan, tentunya ribuan tki ini akan tertahan dan akan terus menumpuk di kepri | #regional","3.000 tenaga kerja ( tki ) pulang malaysia singapura jalur kepri . lokal diberlakukan , ribuan tki tertahan menumpuk kepri | #regional"
"mengapa indonesia belum juga lockdown ketika negara lain sudah melakukannya?
saksikan pembahasan menariknya bersama dalton, sandiaga dan sandrina dalam hot indonesia di youtube channel talk show tvone klik https://t.co/desbsj8x5s
#hotindonesiaone #covid19 https://t.co/k6spgvbxiz","mengapa belum juga ketika negara lain sudah melakukannya?
saksikan pembahasan menariknya bersama dalton, sandiaga dan sandrina dalam hot di youtube channel talk show tvone klik #covid19","mengapa belum juga ketika negara lain sudah melakukannya?
saksikan pembahasan menariknya bersama dalton, sandiaga dan sandrina dalam hot di youtube channel talk show tvone klik #covid19","negara melakukannya ? 
 saksikan pembahasan menariknya dalton , sandiaga sandrina hot youtube channel talk show tvone klik #covid19"
"jk sarankan daerah zona merah virus corona di-lockdown 
https://t.co/buiytlmmga

#lockdown #covid_19",jk sarankan daerah zona merah virus corona #covid_19,jika sarankan daerah zona merah virus corona #covid_19,sarankan daerah zona merah virus corona #covid_19
"“yang kita inginkan seperti di netherland itu sekarang. kan lockdown namanya di sana. kita karantina wilayah namanya. jadi orang masih boleh berjalan. bahkan tadi cucu saya di sana masih jalan-jalan ke taman, tapi dijaga, enggak boleh jarak,” | #tren https://t.co/3g9y6gzt92","“yang kita inginkan seperti di netherland itu sekarang. kan namanya di sana. kita karantina wilayah namanya. jadi orang masih boleh berjalan. bahkan tadi cucu saya di sana masih jalan-jalan ke taman, tapi dijaga, enggak boleh jarak,” | #tren","“yang kita inginkan seperti di netherland itu sekarang. kan namanya di sana. kita karantina wilayah namanya. jadi orang masih boleh berjalan. bahkan tadi cucu saya di sana masih jalan-jalan ke taman, tapi dijaga, enggak boleh jarak,” | #tren","“ netherland . namanya . karantina wilayah namanya . orang berjalan . cucu jalan-jalan taman , dijaga , jarak , ” | #tren"
